id	class	subclass	sound_override_subclassid	material	displayid	inventorytype	sheatheType	
38705	12	0	0	4	22436	0	0
38706	0	5	-1	4	32650	0	0
38707	2	8	8	1	51427	17	1
38708	12	0	-1	0	38758	0	0
38709	12	0	-1	0	38758	0	0
38710	4	1	-1	7	51044	9	0
38711	4	1	-1	7	51145	10	0
38712	4	1	-1	7	95811	1	0
38713	4	1	-1	7	51208	3	0
38714	4	1	-1	7	51312	6	0
38715	4	1	-1	7	53251	8	0
38716	4	1	-1	7	51203	1	0
38717	4	1	-1	7	51334	7	0
38718	4	1	-1	7	49464	3	0
38719	4	1	-1	7	51370	20	0
38720	2	6	6	1	51448	17	2
38721	2	0	0	2	51449	13	1
38722	2	4	4	2	51450	13	3
38723	2	7	7	1	51451	13	3
38724	16	11	0	4	2616	0	0
38725	15	0	0	4	2616	0	0
38726	4	1	-1	7	51145	10	0
38727	4	1	-1	7	51312	6	0
38728	4	1	-1	7	51334	7	0
38729	4	1	-1	7	53251	8	0
38730	4	1	-1	7	51208	3	0
38731	12	0	-1	0	51452	0	0
38732	4	1	-1	7	51334	7	0
38733	4	1	-1	7	51370	20	0
38734	4	1	-1	7	51203	1	0
38735	4	1	-1	7	51370	20	0
38736	4	1	-1	7	51044	9	0
38737	4	1	-1	7	51203	1	0
38738	4	1	-1	7	51312	6	0
38739	4	1	-1	7	51044	9	0
38740	4	1	-1	7	51370	20	0
38741	4	1	-1	7	51145	10	0
38742	4	1	-1	7	51208	3	0
38743	4	0	-1	8	28812	11	0
38744	4	0	-1	8	28812	11	0
38745	4	0	-1	8	28812	11	0
38746	4	0	-1	8	28812	11	0
38747	4	0	-1	8	28812	11	0
38748	4	0	-1	8	28812	11	0
38749	4	0	-1	8	28812	11	0
38750	4	0	-1	8	28812	11	0
38751	4	0	-1	0	34318	2	0
38752	4	0	-1	4	34318	2	0
38753	4	0	-1	4	34318	2	0
38754	4	0	-1	4	34318	2	0
38755	4	0	-1	4	54070	23	7
38756	4	1	-1	7	15218	16	0
38757	4	1	-1	7	15218	16	0
38758	4	1	-1	7	15218	16	0
38759	4	1	-1	7	15218	16	0
38760	4	0	-1	8	57689	12	0
38761	4	0	-1	4	57688	12	0
38762	4	0	-1	8	57687	12	0
38763	4	0	-1	8	48007	12	0
38764	4	0	-1	4	45112	12	0
38765	4	0	-1	8	48007	12	0
38766	0	6	-1	8	79007	0	0
38767	0	6	-1	8	79007	0	0
38768	0	6	-1	8	79007	0	0
38769	0	6	-1	8	79007	0	0
38771	0	6	-1	8	79007	0	0
38772	0	6	-1	8	79007	0	0
38773	0	6	-1	8	79007	0	0
38774	0	6	-1	8	79007	0	0
38775	0	6	-1	8	79007	0	0
38776	0	6	-1	8	79007	0	0
38777	0	6	-1	8	79007	0	0
38778	0	6	-1	8	79007	0	0
38779	0	6	-1	8	79007	0	0
38780	0	6	-1	8	79007	0	0
38781	0	6	-1	8	79007	0	0
38782	0	6	-1	8	79007	0	0
38783	0	6	-1	8	79007	0	0
38785	0	6	-1	8	79007	0	0
38786	0	6	-1	8	79007	0	0
38787	0	6	-1	8	79007	0	0
38788	0	6	-1	8	79007	0	0
38789	0	6	-1	8	79007	0	0
38790	0	6	-1	8	79007	0	0
38791	0	6	-1	8	79007	0	0
38792	0	6	-1	8	79007	0	0
38793	0	6	-1	8	79007	0	0
38794	0	6	-1	8	79007	0	0
38796	0	6	-1	8	79007	0	0
38797	0	6	-1	8	79007	0	0
38798	0	6	-1	8	79007	0	0
38799	0	6	-1	8	79007	0	0
38800	0	6	-1	8	79007	0	0
38801	0	6	-1	8	79007	0	0
38802	0	6	-1	8	79007	0	0
38803	0	6	-1	8	79007	0	0
38804	0	6	-1	8	79007	0	0
38805	0	6	-1	8	79007	0	0
38806	0	6	-1	8	79007	0	0
38807	0	6	-1	8	79007	0	0
38808	0	6	-1	8	79007	0	0
38809	0	6	-1	8	79007	0	0
38810	0	6	-1	8	79007	0	0
38811	0	6	-1	8	79007	0	0
38812	0	6	-1	8	79007	0	0
38813	0	6	-1	8	79007	0	0
38814	0	6	-1	8	79007	0	0
38816	0	6	-1	8	79007	0	0
38817	0	6	-1	8	79007	0	0
38818	0	6	-1	8	79007	0	0
38819	0	6	-1	8	79007	0	0
38820	0	6	-1	8	79007	0	0
38821	0	6	-1	8	79007	0	0
38822	0	6	-1	8	79007	0	0
38823	0	6	-1	8	79007	0	0
38824	0	6	-1	8	79007	0	0
38825	0	6	-1	8	79007	0	0
38827	0	6	-1	8	79007	0	0
38828	0	6	-1	8	79007	0	0
38829	0	6	-1	8	79007	0	0
38830	0	6	-1	8	79007	0	0
38831	0	6	-1	8	79007	0	0
38832	0	6	-1	8	79007	0	0
38833	0	6	-1	8	79007	0	0
38834	0	6	-1	8	79007	0	0
38835	0	6	-1	8	79007	0	0
38836	0	6	-1	8	79007	0	0
38837	0	6	-1	8	79007	0	0
38838	0	6	-1	8	79007	0	0
38839	0	6	-1	8	79007	0	0
38840	0	6	-1	8	79007	0	0
38841	0	6	-1	8	79007	0	0
38842	0	6	-1	8	79007	0	0
38844	0	6	-1	8	79007	0	0
38845	0	6	-1	8	79007	0	0
38846	0	6	-1	8	79007	0	0
38847	0	6	-1	8	79007	0	0
38848	0	6	-1	8	79007	0	0
38849	0	6	-1	8	79007	0	0
38850	0	6	-1	8	79007	0	0
38851	0	6	-1	8	79007	0	0
38852	0	6	-1	8	79007	0	0
38853	0	6	-1	8	79007	0	0
38854	0	6	-1	8	79007	0	0
38855	0	6	-1	8	79007	0	0
38856	0	6	-1	8	79007	0	0
38857	0	6	-1	8	79007	0	0
38859	0	6	-1	8	79007	0	0
38860	0	6	-1	8	79007	0	0
38861	0	6	-1	8	79007	0	0
38862	0	6	-1	8	79007	0	0
38863	0	6	-1	8	79007	0	0
38864	0	6	-1	8	79007	0	0
38865	0	6	-1	8	79007	0	0
38866	0	6	-1	8	79007	0	0
38867	0	6	-1	8	79007	0	0
38868	0	6	-1	8	79007	0	0
38869	0	6	-1	8	79007	0	0
38870	0	6	-1	8	79007	0	0
38871	0	6	-1	8	79007	0	0
38872	0	6	-1	8	79007	0	0
38873	0	6	-1	8	79007	0	0
38874	0	6	-1	8	79007	0	0
38875	0	6	-1	8	79007	0	0
38876	0	6	-1	8	79007	0	0
38877	0	6	-1	8	79007	0	0
38878	0	6	-1	8	79007	0	0
38879	0	6	-1	8	79007	0	0
38880	0	6	-1	8	79007	0	0
38881	0	6	-1	8	79007	0	0
38882	0	6	-1	8	79007	0	0
38883	0	6	-1	8	79007	0	0
38884	0	6	-1	8	79007	0	0
38885	0	6	-1	8	79007	0	0
38886	0	6	-1	8	79007	0	0
38887	0	6	-1	8	79007	0	0
38888	0	6	-1	8	79007	0	0
38889	0	6	-1	8	79007	0	0
38890	0	6	-1	8	79007	0	0
38893	0	6	-1	8	79007	0	0
38894	0	6	-1	8	79007	0	0
38895	0	6	-1	8	79007	0	0
38896	0	6	-1	8	79007	0	0
38897	0	6	-1	8	79007	0	0
38898	0	6	-1	8	79007	0	0
38899	0	6	-1	8	79007	0	0
38900	0	6	-1	8	79007	0	0
38901	0	6	-1	8	79007	0	0
38902	0	6	-1	8	79007	0	0
38903	0	6	-1	8	79007	0	0
38904	0	6	-1	8	79007	0	0
38905	0	6	-1	8	79007	0	0
38906	0	6	-1	8	79007	0	0
38908	0	6	-1	8	79007	0	0
38909	0	6	-1	8	79007	0	0
38910	0	6	-1	8	79007	0	0
38911	0	6	-1	8	79007	0	0
38912	0	6	-1	8	79007	0	0
38913	0	6	-1	8	79007	0	0
38914	0	6	-1	8	79007	0	0
38916	0	6	-1	8	811	0	0
38917	0	6	-1	8	79007	0	0
38918	0	6	-1	8	79007	0	0
38919	0	6	-1	8	79007	0	0
38920	0	6	-1	8	79007	0	0
38921	0	6	-1	8	79007	0	0
38922	0	6	-1	8	79007	0	0
38923	0	6	-1	8	79007	0	0
38924	0	6	-1	8	79007	0	0
38925	0	6	-1	8	79007	0	0
38926	0	6	-1	8	79007	0	0
38927	0	6	-1	8	79007	0	0
38928	0	6	-1	8	79007	0	0
38929	0	6	-1	8	79007	0	0
38930	0	6	-1	8	79007	0	0
38931	0	6	-1	8	79007	0	0
38932	0	6	-1	8	79007	0	0
38933	0	6	-1	8	79007	0	0
38934	0	6	-1	8	79007	0	0
38935	0	6	-1	8	79007	0	0
38936	0	6	-1	8	79007	0	0
38937	0	6	-1	8	79007	0	0
38938	0	6	-1	8	79007	0	0
38939	0	6	-1	8	79007	0	0
38940	0	6	-1	8	79007	0	0
38943	0	6	-1	8	79007	0	0
38944	0	6	-1	8	79007	0	0
38945	0	6	-1	8	79007	0	0
38946	0	6	-1	8	79007	0	0
38947	0	6	-1	8	79007	0	0
38948	0	6	-1	8	79007	0	0
38949	0	6	-1	8	79007	0	0
38951	0	6	-1	8	79007	0	0
38952	0	6	-1	8	811	0	0
38953	0	6	-1	8	79007	0	0
38954	0	6	-1	8	79007	0	0
38955	0	6	-1	8	79007	0	0
38957	0	6	-1	8	79007	0	0
38958	0	6	-1	8	79007	0	0
38959	0	6	-1	8	79007	0	0
38960	0	6	-1	8	79007	0	0
38961	0	6	-1	8	79007	0	0
38962	0	6	-1	8	79007	0	0
38963	0	6	-1	8	79007	0	0
38964	0	6	-1	8	79007	0	0
38965	0	6	-1	8	79007	0	0
38966	0	6	-1	8	79007	0	0
38967	0	6	-1	8	79007	0	0
38968	0	6	-1	8	79007	0	0
38970	0	6	-1	8	79007	0	0
38971	0	6	-1	8	79007	0	0
38972	0	6	-1	8	79007	0	0
38973	0	6	-1	8	79007	0	0
38974	0	6	-1	8	79007	0	0
38975	0	6	-1	8	79007	0	0
38976	0	6	-1	8	79007	0	0
38978	0	6	-1	8	79007	0	0
38979	0	6	-1	8	79007	0	0
38980	0	6	-1	8	79007	0	0
38981	0	6	-1	8	79007	0	0
38983	0	6	-1	8	79007	0	0
38984	0	6	-1	8	79007	0	0
38985	0	6	-1	8	79007	0	0
38986	0	6	-1	8	79007	0	0
38987	0	6	-1	8	79007	0	0
38988	0	6	-1	8	79007	0	0
38989	0	6	-1	8	79007	0	0
38990	0	6	-1	8	79007	0	0
38991	0	6	-1	8	79007	0	0
38992	0	6	-1	8	79007	0	0
38993	0	6	-1	8	79007	0	0
38994	0	6	-1	8	79007	0	0
38995	0	6	-1	8	79007	0	0
38996	0	6	-1	8	79007	0	0
38997	0	6	-1	8	79007	0	0
38998	0	6	-1	8	79007	0	0
38999	0	6	-1	8	79007	0	0
39000	0	6	-1	8	79007	0	0
39001	0	6	-1	8	79007	0	0
39002	0	6	-1	8	79007	0	0
39003	0	6	-1	8	79007	0	0
39004	0	6	-1	8	79007	0	0
39005	0	6	-1	8	79007	0	0
39006	0	6	-1	8	79007	0	0
39007	2	19	-1	2	57309	26	0
39008	2	19	-1	2	57323	26	0
39009	4	6	-1	1	51091	14	4
39010	4	6	-1	1	51091	14	4
39011	4	6	-1	1	51091	14	4
39012	4	6	-1	1	51091	14	4
39013	4	2	-1	8	49251	10	0
39014	15	0	0	4	1143	0	0
39015	4	2	-1	8	56012	3	0
39016	4	2	-1	8	49809	5	0
39017	4	2	-1	8	56333	6	0
39018	4	2	-1	8	56357	8	0
39019	4	2	-1	6	51333	7	0
39020	4	2	-1	8	49844	1	0
39021	4	2	-1	7	51356	9	0
39022	4	2	-1	8	49842	1	0
39023	4	2	-1	8	51307	5	0
39024	2	8	-1	1	51461	13	1
39025	4	2	-1	7	51356	9	0
39026	4	2	-1	8	49246	3	0
39027	4	2	-1	6	51333	7	0
39028	4	2	-1	8	56389	10	0
39029	4	2	-1	8	51316	6	0
39030	4	2	-1	6	51333	7	0
39031	4	2	-1	8	49903	8	0
39032	2	2	2	2	51462	15	0
39033	4	2	-1	8	51307	5	0
39034	4	2	-1	8	97499	1	0
39035	4	2	-1	8	49903	8	0
39036	4	2	-1	8	51307	5	0
39037	4	2	-1	6	51333	7	0
39038	4	2	-1	7	51356	9	0
39039	4	2	-1	8	49844	1	0
39040	4	2	-1	8	49251	10	0
39041	12	0	-1	0	43536	0	0
39042	4	2	-1	8	49246	3	0
39043	4	3	-1	5	51303	3	0
39044	4	3	-1	5	51148	8	0
39045	4	3	-1	5	51213	7	0
39046	4	3	-1	5	51300	3	0
39047	4	3	-1	5	51324	7	0
39048	4	3	-1	5	51310	5	0
39049	4	3	-1	5	51293	1	0
39050	4	3	-1	5	51322	6	0
39051	4	3	-1	5	51077	8	0
39052	4	3	-1	5	51309	5	0
39053	4	3	-1	5	51238	1	0
39054	4	3	-1	5	51181	10	0
39055	4	3	-1	5	51390	10	0
39056	4	3	-1	5	51357	9	0
39057	4	3	-1	5	51238	1	0
39058	4	3	-1	5	51324	7	0
39059	4	3	-1	5	51357	9	0
39060	4	3	-1	5	51300	3	0
39061	0	8	0	4	1103	0	0
39062	4	2	-1	8	49246	3	0
39063	12	0	0	4	34364	0	0
39064	4	3	-1	5	51310	5	0
39065	4	3	-1	5	51322	6	0
39066	4	3	-1	5	51324	7	0
39067	4	3	-1	5	51148	8	0
39068	4	3	-1	5	51357	9	0
39069	4	3	-1	5	51310	5	0
39070	4	3	-1	5	51181	10	0
39071	4	3	-1	5	51300	3	0
39072	4	4	-1	6	51094	5	0
39073	2	19	-1	2	56893	26	0
39074	4	1	-1	7	15206	16	0
39075	4	4	-1	6	51247	6	0
39076	4	4	-1	6	51325	7	0
39077	4	4	-1	6	61308	1	0
39078	4	4	-1	6	51131	8	0
39079	4	4	-1	6	51899	9	0
39080	4	4	-1	5	51387	10	0
39081	4	4	-1	6	51288	1	0
39082	4	4	-1	6	51149	3	0
39083	4	4	-1	6	54815	3	0
39084	4	4	-1	6	54813	1	0
39085	4	4	-1	6	51503	5	0
39086	4	4	-1	6	54814	7	0
39087	4	4	-1	6	54812	6	0
39088	4	4	-1	6	54809	8	0
39089	4	4	-1	6	49478	7	0
39090	4	4	-1	6	56330	5	0
39091	4	4	-1	6	51892	3	0
39092	4	4	-1	6	51288	1	0
39093	4	4	-1	6	51306	5	0
39094	4	4	-1	6	51247	6	0
39095	4	4	-1	5	51387	10	0
39096	4	4	-1	6	51325	7	0
39097	4	4	-1	6	51131	8	0
39098	4	4	-1	6	51131	8	0
39099	4	4	-1	6	56106	5	0
39100	4	4	-1	6	51353	9	0
39101	2	2	2	2	51536	15	0
39102	4	4	-1	6	51131	8	0
39103	4	4	-1	6	51298	3	0
39104	4	4	-1	6	51353	9	0
39105	4	4	-1	6	51247	6	0
39106	4	4	-1	5	51387	10	0
39107	4	4	-1	6	51247	6	0
39108	4	4	-1	6	51288	1	0
39109	2	10	-1	2	51382	17	2
39110	2	10	-1	2	51382	17	2
39111	2	10	-1	2	51382	17	2
39112	2	13	-1	1	51152	21	7
39113	2	13	-1	1	51171	22	7
39114	2	1	-1	1	49227	17	1
39115	2	1	-1	1	49227	17	1
39116	2	5	-1	2	50325	17	1
39117	2	8	-1	1	50329	17	1
39118	4	0	-1	4	54735	23	7
39119	2	3	-1	1	51174	26	0
39120	2	10	-1	2	50137	17	2
39121	2	10	-1	2	50146	17	2
39122	2	10	-1	2	50137	17	2
39123	2	6	-1	2	51530	17	2
39124	4	0	-1	4	54734	23	7
39125	2	15	-1	1	50122	13	3
39126	2	15	-1	1	50122	13	3
39127	2	7	-1	1	50266	13	3
39128	2	7	-1	1	51377	13	3
39129	2	15	-1	1	49207	13	3
39130	2	15	-1	1	49207	13	3
39131	2	18	-1	2	50166	26	5
39132	2	7	-1	1	49221	21	3
39133	2	15	-1	1	51365	21	3
39134	2	2	-1	2	50152	15	0
39135	2	2	-1	2	50149	15	0
39136	2	0	-1	1	51463	13	3
39137	2	0	-1	1	51463	13	3
39138	2	16	-1	2	40005	25	0
39139	4	4	-1	1	97500	8	0
39140	2	15	-1	1	35245	13	3
39141	4	0	-1	3	35431	11	0
39142	2	4	-1	1	50208	21	3
39143	2	4	-1	1	50208	21	3
39144	2	4	-1	1	49201	13	3
39145	2	4	-1	1	50208	13	3
39146	4	0	-1	3	35373	2	0
39147	15	0	-1	4	51537	23	0
39148	15	2	0	0	51538	0	0
39149	15	0	0	4	24694	0	0
39150	12	0	-1	0	51541	0	0
39151	7	11	0	4	54599	0	0
39152	9	7	-1	4	8117	0	0
39153	9	7	-1	4	8117	0	0
39154	12	0	0	5	51551	0	0
39155	2	13	-1	2	51552	17	1
39156	12	0	-1	4	51553	0	0
39157	12	0	0	5	51591	0	0
39158	12	0	-1	0	7299	0	0
39159	12	0	0	0	40606	0	0
39160	12	0	0	4	51995	0	0
39161	12	0	0	4	3307	0	0
39162	12	0	0	4	51563	0	0
39163	0	0	0	4	51565	0	0
39164	12	0	0	4	34493	0	0
39165	12	0	0	5	51566	0	0
39166	12	0	-1	4	51553	0	0
39167	12	0	-1	0	47902	0	0
39168	4	4	-1	6	51577	3	0
39169	4	3	-1	5	51576	3	0
39170	4	1	-1	7	51569	3	0
39171	4	2	-1	8	51575	3	0
39172	4	4	-1	6	49876	3	0
39173	4	6	-1	1	51568	14	4
39174	4	4	-1	6	51572	7	0
39175	4	4	-1	6	51571	7	0
39176	4	1	-1	7	51574	7	0
39177	4	2	-1	6	51573	7	0
39178	4	3	-1	5	51570	7	0
39179	4	4	-1	5	56375	10	0
39180	4	4	-1	5	51582	10	0
39181	4	1	-1	7	51587	10	0
39182	4	3	-1	5	51584	10	0
39183	4	2	-1	8	51585	10	0
39187	12	0	-1	0	51586	0	0
39188	4	4	-1	1	53829	5	0
39189	4	3	-1	5	97501	8	0
39190	4	1	-1	7	54214	6	0
39191	4	2	-1	8	97502	7	0
39192	4	1	-1	7	97503	10	0
39193	4	0	-1	3	35472	11	0
39194	4	3	-1	5	97504	10	0
39195	4	4	-1	1	97505	9	0
39196	4	2	-1	8	97506	8	0
39197	4	4	-1	1	97507	10	0
39198	4	4	-1	1	97508	3	0
39199	4	0	-1	3	53843	23	0
39200	2	7	-1	1	53844	21	3
39201	15	0	-1	7	18170	0	0
39202	2	6	-1	1	7464	17	2
39203	15	0	-1	4	1143	0	0
39204	15	0	-1	4	1143	0	0
39205	4	1	-1	7	16721	8	0
39206	12	0	0	5	51590	0	0
39207	15	0	-1	4	18089	0	0
39208	4	11	-1	2	51913	28	0
39209	15	0	-1	4	4719	0	0
39210	15	0	-1	4	4721	0	0
39211	15	0	-1	3	57468	0	0
39212	15	0	-1	3	6360	0	0
39213	0	8	-1	4	7626	0	0
39214	4	0	-1	3	38671	12	0
39215	4	2	-1	8	97509	8	0
39216	4	1	-1	7	56607	6	0
39217	4	3	-1	5	97510	7	0
39218	15	0	-1	3	6002	0	0
39219	15	0	-1	3	1645	0	0
39220	15	0	-1	2	20977	0	0
39221	2	6	-1	1	35259	17	1
39222	15	0	-1	3	2874	0	0
39223	15	0	-1	3	7350	0	0
39224	4	2	-1	8	53848	7	0
39225	4	1	-1	7	35446	16	0
39226	2	4	-1	1	35250	13	3
39227	12	0	-1	0	8736	0	0
39228	4	4	-1	1	97511	10	0
39229	4	0	-1	4	35361	12	0
39230	4	2	-1	8	97512	3	0
39231	4	0	-1	3	35423	11	0
39232	4	0	-1	4	35358	2	0
39233	4	6	-1	6	35573	14	4
39234	4	4	-1	1	97500	8	0
39235	4	4	-1	6	54208	9	0
39236	4	3	-1	5	97513	8	0
39237	4	2	-1	8	97514	3	0
39238	12	0	0	5	51596	0	0
39239	4	4	-1	1	53884	5	0
39240	4	2	-1	8	97515	1	0
39241	4	1	-1	7	35444	16	0
39242	4	1	-1	7	53887	20	0
39243	4	3	-1	5	97516	10	0
39244	4	0	-1	3	35313	11	0
39245	2	5	-1	1	53889	17	1
39246	4	0	-1	4	35437	2	0
39247	4	2	-1	8	54209	9	0
39248	4	3	-1	5	53890	5	0
39249	4	4	-1	6	53891	3	0
39250	4	0	-1	3	35313	11	0
39251	4	3	-1	5	57073	6	0
39252	4	1	-1	7	56603	9	0
39253	12	0	0	4	34872	0	0
39254	4	1	-1	7	54227	8	0
39255	2	10	-1	2	54799	17	2
39256	2	10	-1	2	55718	17	2
39257	4	0	-1	4	35442	12	0
39258	4	4	-1	1	97517	7	0
39259	4	2	-1	8	97518	5	0
39260	4	4	-1	0	97519	1	0
39261	4	4	-1	1	54220	6	0
39262	4	4	-1	1	97520	10	0
39263	4	3	-1	5	53902	7	0
39264	12	0	-1	0	51620	0	0
39265	12	0	0	4	11199	0	0
39266	12	0	0	4	37250	0	0
39267	4	4	-1	1	53891	3	0
39268	12	0	-1	0	51634	0	0
39269	12	0	0	4	30953	0	0
39270	2	7	-1	1	53904	13	3
39271	2	15	-1	1	54038	21	3
39272	4	1	-1	7	35430	16	0
39273	4	1	-1	7	56612	8	0
39274	4	3	-1	5	53906	3	0
39275	4	2	-1	8	97521	10	0
39276	4	6	-1	6	53908	14	4
39277	4	0	-1	5	35431	11	0
39278	4	3	-1	5	97522	9	0
39279	4	2	-1	8	54215	6	0
39280	4	4	-1	6	97517	7	0
39281	2	4	-1	1	35642	21	3
39282	4	0	-1	3	35373	2	0
39283	4	2	-1	8	97523	9	0
39284	4	1	-1	7	55327	3	0
39285	4	1	-1	7	53915	10	0
39286	15	2	-1	0	57896	0	0
39287	2	7	7	1	51677	21	3
39288	4	6	-1	1	51678	14	4
39289	2	10	-1	2	51679	17	2
39290	2	0	-1	1	51680	13	1
39291	2	7	-1	1	53918	13	3
39292	4	0	-1	4	35439	12	0
39293	4	4	-1	6	97524	7	0
39294	4	3	-1	5	97525	1	0
39295	4	1	-1	7	97526	1	0
39296	2	2	-1	1	35870	15	0
39297	4	1	-1	7	35366	16	0
39298	4	4	-1	6	55382	6	0
39299	4	2	-1	8	53926	10	0
39300	0	6	-1	4	20628	0	0
39301	12	0	-1	0	32276	0	0
39302	0	8	0	4	2616	0	0
39303	15	5	-1	0	51685	0	0
39304	0	8	0	0	2616	0	0
39305	12	0	-1	4	7299	0	0
39306	4	4	-1	1	97511	10	0
39307	4	3	-1	5	57072	9	0
39308	4	2	-1	8	54217	6	0
39309	4	1	-1	7	53646	7	0
39310	4	1	-1	7	97527	3	0
39311	4	0	-1	3	53931	23	0
39312	2	8	-1	1	46322	13	1
39313	12	0	-1	4	51716	0	0
39314	12	0	-1	0	27454	0	0
39315	12	0	-1	4	51729	0	0
39316	12	0	-1	4	1093	0	0
39317	15	0	0	4	7733	0	0
39318	12	0	-1	4	7827	0	0
39319	12	0	0	5	51730	0	0
39320	4	1	-1	7	51734	16	0
39322	4	1	-1	7	51736	16	0
39323	4	1	-1	7	49464	3	0
39324	12	0	0	4	51749	0	0
39325	2	0	-1	1	42655	13	1
39326	12	0	0	4	51750	0	0
39327	0	1	-1	3	51751	0	0
39328	12	0	0	2	4262	0	0
39329	12	0	0	4	4262	0	0
39330	4	1	-1	7	51838	10	0
39331	4	1	-1	7	51849	6	0
39332	4	1	-1	7	51851	9	0
39333	4	1	-1	7	52612	8	0
39334	7	11	0	4	54602	0	0
39335	4	1	-1	7	51853	7	0
39336	4	1	-1	7	51850	9	0
39337	4	1	-1	7	51854	20	0
39338	7	11	0	4	54605	0	0
39339	7	11	0	4	54604	0	0
39340	7	11	0	4	54613	0	0
39341	7	11	0	4	54611	0	0
39342	7	11	0	4	54608	0	0
39343	7	11	0	4	54600	0	0
39344	2	7	-1	1	53932	13	1
39345	4	4	-1	6	55379	6	0
39346	4	1	-1	7	95820	1	0
39347	4	1	-1	7	51840	10	0
39348	4	1	-1	7	51841	7	0
39349	7	11	0	4	1093	0	0
39350	7	11	0	4	1093	0	0
39351	15	0	-1	4	6509	0	1
39352	7	1	-1	3	45064	0	0
39353	15	0	-1	3	9657	0	0
39354	7	11	-1	3	57387	0	0
39355	15	0	-1	2	5567	0	0
39356	15	0	-1	4	8120	0	1
39357	15	0	-1	4	1096	0	1
39358	15	0	-1	4	1096	0	1
39359	2	1	0	2	46750	13	3
39360	15	0	-1	4	1096	0	1
39361	15	0	-1	4	1096	0	1
39362	12	0	0	4	1155	0	0
39363	4	1	-1	7	51842	6	0
39364	4	1	-1	7	95814	1	0
39365	4	1	-1	7	51845	20	0
39366	4	1	-1	7	49464	3	0
39367	4	1	-1	7	95820	1	0
39368	4	1	-1	7	51848	8	0
39369	4	4	-1	1	97528	8	0
39370	2	8	8	1	51427	17	1
39371	2	7	7	1	8078	13	3
39372	4	1	-1	7	49464	3	0
39373	4	2	-1	7	56365	9	0
39374	4	2	-1	8	51864	8	0
39375	4	2	-1	8	49898	3	0
39376	4	2	-1	7	51866	9	0
39377	4	2	-1	8	51867	6	0
39378	4	2	-1	8	51868	10	0
39379	4	3	-1	5	54219	6	0
39380	4	2	-1	6	51870	7	0
39381	2	1	-1	2	51760	17	1
39382	2	0	0	2	51761	13	3
39383	4	2	-1	8	49979	8	0
39384	4	6	-1	1	51762	14	4
39385	4	2	-1	8	51784	1	0
39386	4	2	-1	8	53935	5	0
39387	4	2	-1	8	51856	5	0
39388	4	0	-1	4	35445	12	0
39389	4	0	-1	3	35438	11	0
39390	4	1	-1	7	97529	9	0
39391	4	3	-1	5	53937	5	0
39392	4	0	-1	4	35437	2	0
39393	2	8	-1	1	53938	17	1
39394	2	10	-1	2	35242	17	2
39395	4	4	-1	1	97530	1	0
39396	4	1	-1	7	53939	20	0
39397	4	3	-1	5	97531	3	0
39398	4	4	-1	1	53884	5	0
39399	4	2	-1	8	97532	1	0
39400	4	2	-1	8	49920	3	0
39401	4	0	-1	5	35472	11	0
39402	4	2	-1	8	51858	6	0
39403	4	4	-1	0	97530	1	0
39404	4	1	-1	7	35444	16	0
39405	4	3	-1	5	97533	1	0
39406	4	2	-1	7	51855	9	0
39407	4	0	-1	3	35367	11	0
39408	4	1	-1	7	54029	7	0
39409	4	1	-1	7	97534	1	0
39410	4	2	-1	8	51859	10	0
39411	4	2	-1	6	51861	7	0
39412	4	2	-1	8	49901	8	0
39413	4	2	-1	6	51863	7	0
39414	4	2	-1	8	51865	10	0
39415	4	1	-1	7	35408	16	0
39416	2	13	-1	1	55041	21	7
39417	2	1	-1	1	55712	17	1
39418	15	0	0	4	18721	0	0
39419	2	3	-1	1	53805	26	0
39420	2	15	-1	1	35819	13	3
39421	4	0	-1	3	35373	2	0
39422	2	10	-1	2	54032	17	2
39423	2	4	-1	1	35574	21	3
39424	2	15	-1	1	54036	21	3
39425	4	1	-1	7	35366	16	0
39426	2	19	-1	2	54033	26	0
39427	2	15	-1	1	55715	13	3
39428	4	3	-1	5	51872	1	0
39429	4	3	-1	5	51885	3	0
39430	4	3	-1	5	51886	9	0
39431	4	3	-1	5	51887	5	0
39432	4	3	-1	5	51888	6	0
39433	4	3	-1	5	51889	5	0
39434	12	0	-1	4	7827	0	0
39435	4	3	-1	5	51890	7	0
39436	4	3	-1	5	59543	1	0
39437	4	3	-1	5	54935	6	0
39438	4	3	-1	5	51875	10	0
39439	4	3	-1	5	51877	8	0
39440	4	3	-1	5	51878	7	0
39441	4	3	-1	5	51879	8	0
39442	4	3	-1	5	51880	6	0
39443	4	3	-1	5	51884	10	0
39444	4	3	-1	5	51881	10	0
39445	4	3	-1	5	51882	9	0
39446	4	3	-1	5	51883	3	0
39447	2	1	-1	1	51764	13	1
39448	4	4	-1	6	51891	1	0
39449	4	4	-1	6	51897	9	0
39450	4	4	-1	6	51892	3	0
39451	4	4	-1	6	49725	3	0
39452	4	4	-1	6	51905	9	0
39453	4	4	-1	6	51906	6	0
39454	4	4	-1	5	51907	10	0
39455	4	4	-1	6	51908	6	0
39456	2	5	5	2	51766	17	3
39457	4	4	-1	6	51893	7	0
39458	4	4	-1	6	51306	5	0
39459	4	4	-1	5	51895	10	0
39460	4	4	-1	6	51896	8	0
39461	4	4	-1	6	51901	5	0
39462	4	4	-1	6	51902	7	0
39463	4	4	-1	6	51900	5	0
