field0	field1	field2	field3	field4	field5	field6
7372	97126	0	0	100	0	340
7373	97130	0	0	100	0	40
7374	97131	0	10	101	0	0
7375	97132	0	0	100	0	262144
7376	97137	0	0	10	0	278528
7377	97138	0	0	20	0	340
7378	97142	0	5	101	0	0
7379	97143	0	0	100	0	20
7380	97172	0	0	100	0	4
7381	97184	0	0	20	0	278528
7383	97202	0	1	101	0	0
7386	97128	0	3	101	0	0
7387	97232	0	0	20	0	278528
7391	97088	0	20	101	0	0
7394	97329	0	0	101	0	1188520
7397	97357	0	20	101	0	0
7425	97515	0	10	101	0	0
7426	97503	0	0	101	0	1188520
7427	97535	0	0	101	0	1188520
7428	97539	0	0	101	0	1188520
7431	97618	0	0	100	0	0
7432	97619	0	0	100	0	0
7433	97620	0	0	100	0	0
7434	97621	0	0	100	0	0
7435	97622	0	0	100	0	0
7436	97642	0	0	100	0	0
7440	97709	0	10	101	0	0
7444	97830	0	0	0	0	65536
7445	97799	0	0	100	0	87376
7446	97848	0	0	101	1	664232
7447	97849	0	0	101	1	664232
7448	97850	0	0	101	1	664232
7449	97851	0	0	101	1	664232
7450	97861	0	0	100	0	349524
7451	97868	0	0	100	0	559104
7452	46392	0	10	101	0	0
7453	97886	0	0	100	1	664232
7454	46393	0	10	101	0	0
7455	97900	0	0	100	1	16
7456	97933	0	0	0	0	0
7457	97934	0	0	100	0	664232
7458	29598	0	0	100	0	17424
7459	84607	0	0	100	0	17424
7461	97987	0	0	50	0	20
7464	98000	0	99	101	0	0
7467	43657	0	50	101	0	0
7470	98027	0	75	101	0	0
7471	98039	0	99	101	0	0
7489	98255	0	50	101	0	0
7490	98229	0	0	100	0	696360
7494	98313	0	100	101	0	0
7495	98279	0	0	50	0	332116
7496	98280	0	0	50	0	332116
7497	97238	0	50	101	0	0
7498	97235	0	100	101	0	0
7500	91317	0	0	100	1	139944
7501	98408	0	0	100	0	349521
7502	98407	0	0	100	0	349525
7503	98405	0	0	100	0	349525
7510	98406	0	0	100	0	349525
7512	97964	0	0	100	0	0
7513	98276	0	20	101	0	0
7514	98491	0	20	101	0	0
7516	98494	0	0	100	0	33554432
7517	98501	0	0	100	0	33554432
7518	98502	0	0	100	0	33554432
7519	98509	0	0	100	0	1747624
7528	98575	0	0	100	0	33554432
7531	98589	0	6	101	0	0
7534	98282	0	5	101	0	0
7535	98596	0	20	101	0	0
7540	98632	0	80	101	0	0
7541	98643	0	500	101	0	0
7542	98674	0	0	101	0	84
7543	98584	0	50	101	0	0
7555	98833	0	0	100	0	33554432
7556	98843	0	0	100	0	1747624
7558	98854	0	0	20	0	340
7560	98866	0	0	20	0	340
7569	98956	0	0	100	0	20
7570	98957	0	0	0	0	0
7571	98958	0	0	101	0	174624
7572	98966	0	0	100	0	20
7573	98970	0	0	100	0	17424
7574	98996	0	0	100	0	16
7575	99001	0	0	100	0	16
7576	99013	0	0	40	0	262144
7578	99019	0	0	20	0	65536
7579	99057	0	0	10	0	256
7580	99059	0	0	10	0	64
7581	99060	0	0	100	1	87376
7582	99061	0	0	20	0	65536
7584	99067	0	0	40	0	16384
7585	99070	0	0	100	0	16384
7586	99074	0	0	100	0	16
7588	99093	0	0	100	0	16
7589	99100	0	1	101	0	0
7591	99134	0	0	100	0	16384
7592	99135	0	0	5	0	16384
7595	99155	0	0	100	0	20
7596	99157	0	0	100	0	65536
7598	99174	0	0	100	0	20
7599	99175	0	0	100	0	17424
7600	99178	0	0	100	0	33554432
7601	99190	0	0	40	0	262144
7602	99204	0	0	30	0	327680
7604	99212	0	0	100	0	0
7606	99220	0	0	5	0	262144
7607	99229	0	0	5	0	65536
7608	99234	0	0	100	0	17424
7609	99238	0	0	30	0	16
7610	99239	0	0	100	0	16
7611	99246	0	0	100	0	4
7612	99250	0	200	101	0	0
7613	99252	0	99	101	0	0
7614	99256	0	100	100	0	32768
7615	99262	0	999	100	0	16384
7616	99296	0	0	100	1	139944
7618	99326	0	0	100	10	16384
7620	99361	0	0	20	0	4
7622	99369	0	99	101	0	0
7623	99392	0	0	100	1	131584
7625	99397	0	200	101	0	0
7626	99399	0	100	100	0	20
7627	99401	0	0	100	0	20
7629	99414	0	10	101	0	0
7630	98011	0	0	100	0	16777216
7631	96998	0	0	100	0	16777216
7632	99432	0	0	100	0	131072
7633	99461	0	25	101	0	0
7634	99497	0	50	101	0	0
7636	99506	0	10	101	0	0
7638	99532	0	10	101	0	0
7639	99538	0	1	101	0	0
7640	99552	0	1	101	0	0
7642	99566	0	0	0	0	0
7644	99569	0	100	101	0	0
7646	99613	0	100	101	0	0
7647	99615	0	1	101	0	0
7648	99616	0	1	101	0	0
7649	99617	0	1	101	0	0
7650	99622	0	0	10	0	320
7651	99649	0	0	100	0	139944
7652	99650	0	50	101	0	0
7653	99687	0	1	101	0	0
7654	99709	0	0	100	1	131584
7655	99718	0	0	15	0	332116
7656	99720	0	0	25	0	348500
7657	99722	0	0	15	0	332116
7658	99743	0	0	25	0	348500
7659	99747	0	0	15	0	332116
7660	99749	0	0	15	0	332116
7661	99744	0	20	101	0	0
7662	99802	0	1	101	0	0
7663	99804	0	1	101	0	0
7664	99812	0	0	100	0	4
7665	99813	0	0	100	0	131072
7666	99821	0	50	101	0	0
7667	99822	0	1	101	0	0
7669	99844	0	99	101	0	0
7670	99866	0	0	0	0	0
7671	99899	0	20	101	0	0
7677	99931	0	10	101	0	0
7678	99936	0	100	101	0	0
7679	99937	0	100	101	0	0
7680	99984	0	0	100	0	4
7682	99993	0	10	101	0	0
7685	100014	0	99	101	0	0
7686	100033	0	0	100	0	664232
7688	100060	0	1	101	0	0
7689	100093	0	99	101	0	0
7692	100129	0	0	100	0	139944
7693	100130	0	0	0	0	0
7702	100057	0	5	101	0	0
7703	100196	0	0	100	0	34816
7707	100229	0	5	100	1	0
7711	100238	0	10	101	0	0
7715	100270	0	5	100	1	0
7716	100277	0	100	101	0	0
7724	100309	0	0	15	0	332116
7729	100399	0	0	100	0	131072
7730	100403	0	0	0	0	0
7733	87884	0	0	100	0	20
7734	100431	0	100	101	0	0
7735	100445	0	100	101	0	0
7739	100525	0	0	100	0	4
7740	100526	0	20	101	0	0
7741	100527	0	4	101	0	0
7744	100594	0	999	101	0	0
7745	100628	0	0	100	0	4
7746	100634	0	10	101	0	0
7747	100656	0	200	101	0	0
7748	100655	0	0	100	0	4
7749	99840	0	200	101	0	0
7751	100758	0	1	101	0	0
7752	100763	0	1	101	0	0
7754	100767	0	10	101	0	0
7755	100768	0	0	100	0	4
7756	100772	0	0	100	0	87376
7757	100774	0	4	101	0	0
7758	100773	0	4	101	0	0
7759	100775	0	0	100	0	2
7760	100784	0	0	100	0	16777216
7761	100802	0	100	100	0	32768
7762	100842	0	0	100	0	69972
7763	100843	0	99	101	0	0
7764	100844	0	0	101	0	1048576
7765	100845	0	0	100	0	69972
7766	99015	0	0	100	0	16384
7770	100926	0	0	101	1	69972
7776	101012	0	99	101	0	0
7778	101030	0	99	101	0	0
7779	101056	0	0	100	0	331776
7780	101072	0	100	101	0	0
7781	100522	0	2	101	0	0
7782	101115	0	0	101	0	40
7783	99907	0	100	101	0	0
7790	101166	0	1	101	0	0
7807	101271	0	9	101	0	0
7815	101288	0	0	10	0	340
7816	101289	0	0	100	0	87376
7817	101290	0	0	10	0	278528
7818	101291	0	0	100	0	87376
7819	101292	0	0	10	0	65536
7821	101304	0	50	101	0	0
7825	90158	0	0	100	0	16384
7826	100640	0	99	101	0	0
7829	96498	0	0	101	1	349524
7830	101363	0	0	0	0	0
7831	101376	0	0	101	1	349524
7832	101378	0	0	0	0	0
7833	101405	0	1	101	0	0
7837	101428	0	0	100	0	16777216
7842	99197	0	0	15	0	331776
7843	101568	0	0	100	1	16
7844	96279	0	0	100	0	2
7847	101589	0	9	101	0	0
7848	101261	0	99	101	0	0
7850	101639	0	0	50	3	139944
7852	101650	0	0	100	10	139944
7853	99207	0	0	100	1	65536
7854	101682	0	100	101	0	0
7858	101819	0	99	101	0	0
7859	101822	0	0	0	0	0
7861	101836	0	0	100	0	4
7862	101840	0	5	101	0	0
7863	101849	0	0	100	0	33554432
7864	101850	0	0	100	0	0
7865	101854	0	0	100	0	33554432
7866	101860	0	10	101	0	0
7867	101866	0	0	100	0	20
7868	101904	0	200	101	0	0
7878	102051	0	0	100	0	666280
7881	102066	0	10	101	0	0
7882	102131	0	100	101	0	0
7883	102132	0	4	101	0	0
7884	102137	0	3	101	0	0
7886	102057	0	100	101	0	0
7887	102158	0	10	101	0	0
7889	102224	0	0	100	0	4
7890	102233	0	1	101	0	0
7891	102238	0	0	20	0	4
7892	102259	0	0	101	10	131072
7893	102002	0	99	101	0	0
7894	102260	0	1	101	0	0
7897	102351	0	0	100	1	664232
7898	102354	0	1	101	0	0
7899	102359	0	0	100	0	664232
7900	102364	0	1	101	0	0
7901	102390	0	0	100	1	87376
7903	102433	0	0	15	0	332116
7904	102436	0	0	25	0	348500
7905	102440	0	0	15	0	332116
7906	102442	0	4	101	0	0
7909	102468	0	1	101	0	0
7910	102472	0	2	101	0	0
7911	102491	0	0	100	0	8
7916	102547	0	0	100	1	664232
7921	102567	0	99	101	0	0
7922	102582	0	0	100	0	664232
7923	102604	0	1	101	0	0
7924	102658	0	0	20	0	340
7925	102659	0	1	101	0	0
7926	102660	0	1	101	0	0
7927	102661	0	0	15	0	20
7928	102662	0	1	100	0	0
7929	102663	0	0	15	0	344064
7930	102664	0	1	101	0	0
7931	102665	0	0	20	0	20
7932	102666	0	0	20	0	20
7933	102667	0	1	101	0	0
7938	102743	0	0	15	0	332116
7939	102745	0	0	15	0	332116
7940	102754	0	500	101	0	0
7943	102759	0	15	101	0	0
7944	102775	0	0	15	0	332116
7945	102776	0	0	15	0	332116
7946	102777	0	0	15	0	279552
7947	102778	0	0	15	0	332116
7948	102779	0	0	15	0	332116
7949	102780	0	0	15	0	279552
7958	102818	0	0	0	0	0
7973	102996	0	20	101	0	0
7975	103004	0	0	101	0	2044156
7977	103020	0	30	101	0	0
7978	103080	0	0	101	0	139944
7979	103082	0	0	101	0	139944
7981	98492	0	20	101	0	0
7982	103151	0	2	101	0	0
7983	103182	0	10	101	0	0
7985	103240	0	1	101	0	0
8001	103363	0	2	101	0	0
8041	103220	0	1	101	0	0
8042	103527	0	10	101	0	0
8045	103598	0	10	101	0	0
8048	102726	0	0	100	0	87040
8049	103687	0	10	101	0	0
8050	103693	0	1	101	0	0
8051	103695	0	1	101	0	0
8052	103696	0	1	101	0	0
8054	103763	0	0	101	0	139776
8057	103817	0	10	101	0	0
8058	103828	0	0	100	0	4096
8062	103913	0	50	101	0	0
8063	103918	0	0	100	0	332116
8065	103966	0	0	101	0	4
8069	104002	0	10	101	0	0
8073	104031	0	80	101	0	0
8076	104045	0	0	100	0	664232
8079	103988	0	3	101	0	0
8081	104140	0	0	100	0	332116
8088	104239	0	0	100	0	664232
8089	104314	0	100	101	0	0
8092	104378	0	1	101	0	0
8095	104428	0	0	100	0	344064
8096	104432	0	0	15	0	345088
8098	104441	0	0	15	0	345088
8117	104528	0	100	101	0	0
8118	104537	0	100	101	0	0
8119	104543	0	50	101	0	0
8125	104561	0	0	100	0	344064
8147	89912	0	0	100	0	349184
8148	104735	0	1	101	0	0
8149	104753	0	0	100	0	1188520
8150	104754	0	20	101	0	0
8151	104773	0	0	100	0	0
8152	104820	0	0	100	0	664232
8155	104885	0	5	100	0	81920
8156	103968	0	0	100	0	139944
8157	104849	0	20	101	0	0
8159	104917	0	0	100	0	1188520
8160	104918	0	20	101	0	0
8161	104939	0	0	100	0	4
8162	104940	0	99	101	0	0
8165	104962	0	5	101	0	0
8167	104971	0	5	101	0	0
8168	105014	0	1	101	0	0
8169	105028	0	5	100	0	81920
8170	105030	0	5	100	0	81920
8171	105040	0	0	100	0	0
8172	348	0	0	101	1	0
8173	104895	0	5	101	0	0
8174	105086	0	5	101	0	0
8175	105088	0	5	101	0	0
8176	105091	0	5	101	0	0
8177	105118	0	0	100	0	65536
8178	105124	0	0	100	1	16
8179	105136	0	0	15	0	332116
8180	105138	0	0	25	0	348500
8181	105140	0	0	15	0	332116
8182	103628	0	5	101	0	0
8183	105171	0	0	101	0	34816
8188	105213	0	3	101	0	0
8189	105177	0	0	101	1	0
8193	105234	0	10	101	0	0
8194	105248	0	9	101	0	0
8195	105031	0	5	101	0	0
8196	16213	0	0	100	0	278528
8197	105312	0	4	101	0	0
8199	104195	0	3	101	0	0
8206	105361	0	0	100	0	20
8208	105416	0	20	101	0	0
8209	105401	0	100	101	0	0
8210	105421	0	0	100	1	664232
8212	105426	0	0	100	1	16
8214	105434	0	5	101	0	0
8215	105445	0	999	101	0	0
8217	105459	0	0	101	0	4
8218	105462	0	1	101	0	0
8219	105512	0	5	101	0	0
8220	105539	0	10	101	0	0
8221	105552	0	0	100	0	666280
8222	105574	0	0	25	0	349524
8228	105620	0	0	15	0	332116
8229	105624	0	0	15	0	332116
8230	105638	0	0	15	0	81920
8231	105639	0	0	15	0	332116
8232	105640	0	0	15	0	332116
8233	105641	0	0	15	0	332116
8234	105642	0	0	15	0	332116
8235	105643	0	0	15	0	332116
8236	105644	0	0	15	0	81920
8237	105645	0	0	15	0	332116
8242	105715	0	0	100	0	17408
8243	105743	0	0	100	0	17408
8253	105764	0	0	100	0	17408
8256	105780	0	0	100	0	52224
8257	105785	0	10	101	0	0
8259	105788	0	0	100	0	65536
8260	104995	0	4	101	0	0
8261	105791	0	10	101	0	0
8263	105800	0	0	100	0	69648
8265	105821	0	3	101	0	0
8266	105827	0	0	100	0	87312
8268	105841	0	999	101	0	0
8269	105842	0	0	100	0	4
8270	105856	0	6	101	0	0
8272	105858	0	20	101	0	0
8273	105873	0	0	45	0	4
8276	105871	0	3	101	0	0
8277	105906	0	5	101	0	0
8278	105907	0	0	13	0	16
8279	105908	0	0	100	0	16
8280	105921	0	0	40	0	256
8284	105900	0	0	100	0	349524
8285	106005	0	15	101	0	0
8288	106040	0	0	35	0	332116
8298	106112	0	30	101	0	0
8300	106213	0	2	101	0	0
8301	106222	0	0	101	0	4
8302	106225	0	100	101	0	0
8305	106385	0	4	101	0	0
8306	106415	0	100	101	0	0
8316	106447	0	0	100	0	139400
8321	106454	0	0	100	0	1188488
8322	106455	0	10	101	0	0
8333	106664	0	2	101	0	0
8334	106601	0	1	101	0	0
8335	106720	0	0	101	2	40
8336	106728	0	0	100	0	4
8337	106730	0	999	101	0	0
8339	105465	0	20	101	0	0
8340	106773	0	1	101	0	0
8341	106778	0	100	101	0	0
8342	103785	0	20	101	0	0
8343	106774	0	1	101	0	0
8345	106827	0	0	100	0	86288
8347	106836	0	10	101	0	0
8351	106868	0	10	101	1	40
8352	106869	0	0	101	0	40
8353	106881	0	99	101	0	0
8355	106925	0	10	101	0	0
8358	105316	0	20	101	0	0
8362	107079	0	0	100	1	664232
8364	107091	0	5	101	0	0
8366	107112	0	0	100	0	664232
8367	107122	0	5	101	0	0
8368	107199	0	99	101	0	0
8369	107201	0	99	101	0	0
8371	107206	0	20	101	0	0
8372	107223	0	10	101	0	0
8411	107396	0	0	20	0	4
8412	107397	0	0	100	3	4
8421	107544	0	50	101	0	0
8423	107570	0	0	0	0	0
8424	85730	0	0	100	3	16
8425	107677	0	10	101	0	0
8427	105663	0	1	101	0	0
8428	107773	0	0	100	0	4
8429	107558	0	99	101	0	0
8430	107786	0	0	7	0	20
8432	107805	0	0	15	0	81920
8433	107810	0	0	2	0	20
8434	107788	0	0	100	0	69908
8435	107822	0	0	15	0	320
8436	107824	0	0	15	0	340
8437	107832	0	0	15	0	65536
8438	102381	0	10	101	0	0
8439	107836	0	0	15	0	278528
8440	107806	0	0	100	1	0
8441	107846	0	0	101	0	1048576
8452	107867	0	20	101	0	0
8453	107872	0	10	101	0	0
8454	107895	0	0	15	0	20
8458	107918	0	10	101	0	0
8459	107928	0	0	100	0	4
8460	107960	0	10	101	0	0
8461	107961	0	0	100	0	340
8462	107962	0	10	101	0	0
8463	107963	0	0	100	0	16384
8464	107966	0	10	101	0	0
8465	107967	0	0	100	0	20
8466	107968	0	10	101	0	0
8467	107969	0	0	100	0	20
8468	107970	0	10	101	0	0
8469	107971	0	0	100	0	327680
8470	107983	0	0	15	0	332116
8471	107984	0	0	15	0	349524
8472	107987	0	0	15	0	332116
8473	107989	0	0	15	0	332116
8474	107995	0	0	45	0	340
8475	107998	0	0	15	0	20
8476	108002	0	0	10	0	278528
8477	108006	0	0	45	0	331776
8478	108007	0	0	100	0	664232
8479	108016	0	10	101	0	0
8480	107567	0	99	101	0	0
8482	108043	0	5	101	0	0
8483	108101	0	99	101	0	0
8484	108102	0	4	101	0	0
8485	108124	0	0	100	0	35360
8487	108012	0	1	101	0	0
8488	108009	0	1	101	0	0
8493	108220	0	0	101	0	34816
8494	108228	0	10	101	0	0
8495	108235	0	0	100	0	139944
8497	96429	0	0	100	0	17408
8503	108370	0	0	100	0	327680
8504	108373	0	0	100	0	81936
8505	108381	0	1	100	1	65552
8506	108382	0	1	100	1	81920
8510	108410	0	0	100	0	664232
8532	108558	0	0	100	0	262144
8533	108562	0	0	100	0	87376
8534	108563	0	0	25	0	680
8535	108566	0	0	100	1	4112
8545	108686	0	0	101	1	0
8546	108683	0	0	100	1	65536
8547	108773	0	100	101	0	0
8548	108839	0	0	100	2	81920
8550	108850	0	5	101	0	0
8553	108920	0	0	100	0	664232
8557	108936	0	0	100	1	16
8560	108942	0	0	100	0	17408
8562	108945	0	0	100	0	664232
8576	109063	0	999	101	0	0
8579	103958	0	0	100	0	86050
8580	109134	0	0	100	1	87056
8581	109141	0	0	100	0	81920
8582	109142	0	0	100	0	349524
8583	109145	0	0	100	0	349524
8584	109175	0	2	101	0	0
8585	109186	0	0	20	0	344064
8587	104377	0	100	101	0	0
8588	105735	0	0	100	0	87376
8589	109206	0	0	100	0	131752
8595	80240	0	3	100	0	65536
8597	105777	0	0	100	1	17408
8598	109306	0	0	15	0	70912
8599	109325	0	10	101	0	0
8600	109331	0	3	101	0	0
8601	109368	0	99	101	0	0
8602	109378	0	10	101	0	0
8603	109389	0	5	101	0	0
8604	109393	0	3	101	0	0
8605	109188	0	99	101	0	0
8613	109542	0	0	20	0	664232
8636	109657	0	0	100	0	0
8640	109710	0	0	15	0	332116
8641	109712	0	0	15	0	332116
8642	109717	0	10	101	0	0
8643	109718	0	0	100	0	340
8645	109720	0	0	100	0	340
8646	109722	0	0	45	0	340
8647	109725	0	0	45	0	340
8649	109743	0	0	15	0	332116
8650	109745	0	0	15	0	332116
8651	109748	0	10	101	0	0
8652	109749	0	0	100	0	20
8653	109750	0	10	101	0	0
8654	109751	0	0	100	0	20
8655	109753	0	0	15	0	20
8656	109755	0	0	15	0	20
8664	109775	0	0	15	0	332116
8665	109777	0	0	15	0	332116
8666	109780	0	10	101	0	0
8667	109781	0	0	100	0	20
8668	109782	0	10	101	0	0
8669	109783	0	0	100	0	20
8670	109784	0	0	100	0	87376
8671	109785	0	0	100	0	664232
8672	109786	0	0	100	0	664232
8673	109788	0	0	15	0	332116
8674	109790	0	0	15	0	332116
8675	109793	0	10	101	0	0
8676	109794	0	0	100	0	327680
8677	109795	0	10	101	0	0
8678	109796	0	0	100	0	327680
8679	109799	0	0	45	0	331776
8680	109801	0	0	45	0	331776
8681	109803	0	0	15	0	349524
8682	109805	0	0	15	0	349524
8683	109811	0	10	101	0	0
8684	109812	0	0	100	0	16384
8685	109813	0	10	101	0	0
8686	109814	0	0	100	0	16384
8691	109823	0	0	10	0	278528
8692	109826	0	0	10	0	278528
8693	109829	0	0	15	0	20
8694	109832	0	0	15	0	20
8695	109839	0	0	2	0	20
8696	109841	0	0	2	0	20
8697	109843	0	0	15	0	81920
8698	109846	0	0	15	0	81920
8699	109848	0	0	15	0	278528
8700	109850	0	0	15	0	278528
8701	109853	0	0	15	0	65536
8702	109855	0	0	15	0	65536
8703	109857	0	0	15	0	320
8704	109859	0	0	15	0	320
8705	109860	0	10	101	0	0
8706	109862	0	0	15	0	340
8707	109863	0	10	101	0	0
8708	109865	0	0	15	0	340
8709	109866	0	0	7	0	20
8710	109873	0	0	7	0	20
8711	109886	0	0	100	0	4
8712	109939	0	0	100	0	20
8713	109941	0	50	101	0	0
8714	109943	0	10	101	0	0
8716	109949	0	0	100	0	87376
8717	109955	0	50	101	0	0
8718	109956	0	0	100	0	20
8719	109959	0	50	101	0	0
8720	109960	0	0	100	0	20
8724	109965	0	2	101	0	0
8725	109966	0	0	100	0	262144
8728	109993	0	1	101	0	0
8729	109994	0	1	101	0	0
8730	109995	0	0	20	0	20
8731	109996	0	0	20	0	20
8732	109719	0	10	101	0	0
8736	110160	0	1	101	0	0
8737	110162	0	100	101	0	0
8738	110167	0	0	0	0	0
8744	110189	0	90	101	0	0
8746	110198	0	1	101	0	0
8747	110231	0	0	101	0	2044108
8755	110301	0	0	100	0	69904
8758	110291	0	1	101	0	0
8761	110349	0	20	101	0	0
8762	110441	0	20	101	0	0
8763	103494	0	0	100	0	2
8764	105265	0	0	100	0	2
8766	109952	0	1	101	0	0
8767	110562	0	999	101	0	0
8770	110575	0	0	100	0	0
8771	110588	0	0	100	0	2167124
8772	100287	0	5	101	0	0
8783	110668	0	10	101	0	0
8784	110693	0	0	100	0	664232
8786	110706	0	0	100	0	699048
8787	110717	0	0	100	1	139264
8791	106444	0	4	101	0	0
8792	110742	0	10	101	0	0
8793	107576	0	1	101	0	0
8794	107577	0	1	101	0	0
8795	110803	0	0	100	9	139944
8800	110876	0	5	101	0	0
8805	110909	0	2	101	0	0
8806	110913	0	0	0	0	0
8811	110954	0	0	101	0	20
8821	111220	0	20	101	0	0
8823	111264	0	0	100	1	40
8824	111307	0	0	100	0	664232
8826	111340	0	0	100	0	664232
8828	111351	0	0	30	0	20
8843	111418	0	0	100	0	139944
8857	111353	0	0	101	0	1388564
8858	111527	0	0	0	0	0
8873	111649	0	0	100	0	4
8877	111730	0	99	101	0	0
8878	111753	0	0	100	0	0
8879	111764	0	1	101	0	0
8880	111768	0	1	101	0	0
8881	111806	0	1	101	0	0
8882	111807	0	1	101	0	0
8883	111838	0	10	101	0	0
8884	108503	0	2	101	0	0
8898	111606	0	0	100	10	4
8905	111812	0	10	101	0	0
8906	112104	0	0	100	0	16384
8907	112055	0	0	100	0	34816
8908	112835	0	0	100	0	139944
8909	112840	0	0	100	0	32768
8912	112865	0	50	101	0	0
8915	112879	0	0	100	0	139400
8916	112907	0	0	100	0	2
8918	108505	0	0	100	0	666280
8919	112961	0	0	100	0	40
8922	113002	0	0	100	1	139936
8923	113004	0	0	100	0	664232
8924	113043	0	0	4	0	278528
8925	113056	0	0	0	0	0
8926	113081	0	0	100	0	16384
8927	113136	0	0	100	1	0
8928	113161	0	10	101	0	0
8937	113269	0	0	0	0	0
8942	113275	0	0	100	0	664232
8943	113278	0	3	101	0	0
8944	113289	0	0	100	1	664232
8945	113311	0	0	100	0	559104
8947	113315	0	10	101	0	0
8953	113316	0	0	100	0	139944
8961	113351	0	0	101	1	0
8966	113376	0	0	100	0	559104
8967	113379	0	10	101	0	0
8973	113394	0	100	101	0	0
9021	113627	0	0	0	0	65540
9022	113632	0	20	101	0	0
9023	113682	0	0	100	3	87376
9025	113746	0	3	101	0	0
9026	113763	0	0	100	0	4
9027	113765	0	99	101	0	0
9029	113770	0	0	100	0	664232
9032	113781	0	0	100	0	664232
9033	113782	0	99	101	0	0
9036	108211	0	0	50	0	20
9037	113846	0	0	50	0	4
9039	113857	0	0	100	0	664234
9040	113855	0	200	101	0	0
9048	113901	0	0	101	1	0
9049	108215	0	0	20	0	20
9050	113952	0	5	101	0	0
9052	113996	0	0	100	1	131072
9053	114006	0	1	101	0	0
9055	114009	0	999	101	0	0
9056	114010	0	0	100	0	65536
9057	114011	0	5	101	0	0
9058	114005	0	0	100	0	65536
9060	114029	0	0	100	1	680
9061	114030	0	0	100	0	139944
9062	114056	0	200	101	0	0
9063	114054	0	1	101	0	0
9064	114058	0	1	101	0	0
9067	114080	0	0	100	1	87056
9068	114052	0	0	100	0	278528
9069	114091	0	3	101	0	0
9071	114108	0	0	100	1	81920
9072	114113	0	0	0	0	0
9073	12292	0	0	100	0	69972
9074	114141	0	99	101	0	0
9075	114153	0	0	0	0	0
9076	114154	0	0	100	0	349524
9080	114164	0	0	100	0	663720
9081	86172	0	0	15	0	349456
9084	111801	0	10	101	0	0
9085	114184	0	100	101	0	0
9088	114213	0	5	101	0	0
9093	114250	0	3	101	0	0
9094	980	0	0	101	1	0
9100	114394	0	0	20	0	4
9102	114404	0	0	100	0	664232
9104	114410	0	20	101	0	0
9105	114411	0	1	101	0	0
9106	114412	0	1	101	0	0
9107	114413	0	0	100	0	664232
9108	106563	0	8	101	0	0
9111	114446	0	1	101	0	0
9112	114451	0	1	101	0	0
9113	114468	0	0	100	0	33554432
9114	114470	0	0	100	0	33554432
9115	114476	0	0	0	0	0
9116	114472	0	0	100	0	40
9118	114479	0	0	100	0	0
9122	114493	0	100	101	0	0
9124	114516	0	1	101	0	0
9127	114548	0	100	101	0	0
9129	107044	0	0	100	0	4
9133	114636	0	0	100	1	40
9134	114637	0	5	100	1	16384
9140	114644	0	0	101	0	2
9141	114654	0	5	100	1	0
9143	114662	0	0	100	0	664232
9144	114664	0	0	0	0	0
9145	107175	0	0	100	0	4
9146	51462	0	0	45	0	65552
9156	114709	0	0	100	1	139936
9157	106787	0	0	100	0	664232
9159	114721	0	0	0	0	0
9160	114722	0	0	0	0	0
9164	114730	0	0	0	0	0
9168	114790	0	0	100	0	664232
9170	114797	0	0	100	10	81920
9173	114851	0	12	101	0	0
9174	114859	0	0	100	1	0
9175	114257	0	2	100	1	65536
9176	95740	0	0	15	0	327680
9177	114881	0	99	101	0	0
9178	114884	0	0	100	0	327680
9180	108283	0	0	100	0	81920
9181	108281	0	0	100	0	86356
9182	114925	0	1	100	0	69632
9183	114935	0	1	101	0	0
9184	114941	0	0	100	0	0
9185	114944	0	0	100	0	699048
9190	115000	0	5	101	0	0
9198	114961	0	1	101	0	0
9200	115052	0	1	101	0	0
9202	115076	0	0	100	0	16384
9203	115078	0	0	100	1	664232
9204	115087	0	4	101	0	0
9205	115105	0	0	100	5	829952
9211	115143	0	0	100	0	4
9212	115144	0	100	101	0	0
9213	115153	0	0	50	5	4
9216	115176	0	0	100	1	40
9217	115180	0	0	0	0	0
9219	115189	0	5	101	0	0
9220	114015	0	0	100	0	4368
9221	115190	0	5	101	0	0
9222	115191	0	0	100	1	751612
9223	115193	0	0	100	0	69972
9224	115194	0	0	100	1	344064
9226	115196	0	0	100	0	32768
9227	115197	0	5	101	0	0
9228	115214	0	0	100	1	5136
9229	115225	0	0	100	1	5136
9230	84619	0	0	100	1	16
9231	115232	0	3	100	0	8
9232	115236	0	3	100	0	139272
9236	115288	0	3	101	0	0
9238	115308	0	3	101	0	0
9240	54937	0	0	100	0	87040
9241	54943	0	0	50	0	664232
9242	115317	0	0	100	1	4112
9243	58370	0	0	100	0	4112
9244	115348	0	99	101	0	0
9245	115349	0	99	101	0	0
9246	115356	0	0	100	0	0
9247	115357	0	0	100	2	139944
9252	114909	0	1	101	0	0
9254	115430	0	4	101	0	0
9255	115433	0	6	101	0	0
9256	115436	0	100	101	0	0
9257	57955	0	0	100	0	16384
9258	54957	0	0	100	1	32768
9259	115213	0	0	100	0	174080
9261	115480	0	0	100	0	2064
9262	115483	0	3	101	0	0
9266	115511	0	0	100	0	40
9267	115523	0	0	100	0	1048576
9268	115524	0	100	101	0	0
9270	115542	0	100	101	0	0
9273	54927	0	0	101	0	32768
9274	115570	0	100	101	0	0
9275	115579	0	0	100	5	69648
9276	115610	0	0	100	0	699048
9277	115612	0	0	100	0	16384
9278	115545	0	0	100	0	4
9279	115630	0	10	101	0	0
