field0	field1	field2
608191	UI-EJ-BACKGROUND-ZULFARRAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
608192	UI-EJ-DUNGEONBUTTON-AHNKAHETTHEOLDKINGDOM.BLP	INTERFACE\ENCOUNTERJOURNAL\
608193	UI-EJ-DUNGEONBUTTON-AUCHINDOUN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608194	UI-EJ-DUNGEONBUTTON-AZJOLNERUB.BLP	INTERFACE\ENCOUNTERJOURNAL\
608195	UI-EJ-DUNGEONBUTTON-BLACKFATHOMDEEPS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608196	UI-EJ-DUNGEONBUTTON-BLACKROCKDEPTHS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608197	UI-EJ-DUNGEONBUTTON-BLACKROCKSPIRE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608198	UI-EJ-DUNGEONBUTTON-CAVERNSOFTIME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608199	UI-EJ-DUNGEONBUTTON-COILFANGRESERVOIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
608200	UI-EJ-DUNGEONBUTTON-DIREMAUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608201	UI-EJ-DUNGEONBUTTON-DRAKTHARONKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608202	UI-EJ-DUNGEONBUTTON-GNOMEREGAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608203	UI-EJ-DUNGEONBUTTON-GUNDRAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
608204	UI-EJ-DUNGEONBUTTON-HALLSOFLIGHTNING.BLP	INTERFACE\ENCOUNTERJOURNAL\
608205	UI-EJ-DUNGEONBUTTON-HALLSOFREFLECTION.BLP	INTERFACE\ENCOUNTERJOURNAL\
608206	UI-EJ-DUNGEONBUTTON-HALLSOFSTONE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608207	UI-EJ-DUNGEONBUTTON-HELLFIRECITADEL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608208	UI-EJ-DUNGEONBUTTON-MAGISTERSTERRACE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608209	UI-EJ-DUNGEONBUTTON-MARAUDON.BLP	INTERFACE\ENCOUNTERJOURNAL\
608210	UI-EJ-DUNGEONBUTTON-PITOFSARON.BLP	INTERFACE\ENCOUNTERJOURNAL\
608211	UI-EJ-DUNGEONBUTTON-RAGEFIRECHASM.BLP	INTERFACE\ENCOUNTERJOURNAL\
608212	UI-EJ-DUNGEONBUTTON-RAZORFENDOWNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608213	UI-EJ-DUNGEONBUTTON-RAZORFENKRAUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608214	UI-EJ-DUNGEONBUTTON-SCARLETMONASTERY.BLP	INTERFACE\ENCOUNTERJOURNAL\
608215	UI-EJ-DUNGEONBUTTON-SCHOLOMANCE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608216	UI-EJ-DUNGEONBUTTON-STRATHOLME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608217	UI-EJ-DUNGEONBUTTON-SUNKENTEMPLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608218	UI-EJ-DUNGEONBUTTON-TEMPESTKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608219	UI-EJ-DUNGEONBUTTON-THECULLINGOFSTRATHOLME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608221	UI-EJ-DUNGEONBUTTON-THENEXUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608222	UI-EJ-DUNGEONBUTTON-THEOCULUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608223	UI-EJ-DUNGEONBUTTON-THESTOCKADE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608224	UI-EJ-DUNGEONBUTTON-TRIALOFTHECHAMPION.BLP	INTERFACE\ENCOUNTERJOURNAL\
608225	UI-EJ-DUNGEONBUTTON-ULDAMAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608226	UI-EJ-DUNGEONBUTTON-UTGARDEKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608227	UI-EJ-DUNGEONBUTTON-UTGARDEPINNACLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608228	UI-EJ-DUNGEONBUTTON-VIOLETHOLD.BLP	INTERFACE\ENCOUNTERJOURNAL\
608229	UI-EJ-DUNGEONBUTTON-WAILINGCAVERNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608230	UI-EJ-DUNGEONBUTTON-ZULFARRAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
608231	UI-EJ-LOREBG-AHNKAHETTHEOLDKINGDOM.BLP	INTERFACE\ENCOUNTERJOURNAL\
608232	UI-EJ-LOREBG-AUCHINDOUN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608233	UI-EJ-LOREBG-AZJOLNERUB.BLP	INTERFACE\ENCOUNTERJOURNAL\
608234	UI-EJ-LOREBG-BLACKFATHOMDEEPS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608235	UI-EJ-LOREBG-BLACKROCKDEPTHS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608236	UI-EJ-LOREBG-BLACKROCKSPIRE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608237	UI-EJ-LOREBG-CAVERNSOFTIME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608238	UI-EJ-LOREBG-COILFANGRESERVOIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
608239	UI-EJ-LOREBG-DIREMAUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608240	UI-EJ-LOREBG-DRAKTHARONKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608241	UI-EJ-LOREBG-GNOMEREGAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608242	UI-EJ-LOREBG-GUNDRAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
608243	UI-EJ-LOREBG-HALLSOFLIGHTNING.BLP	INTERFACE\ENCOUNTERJOURNAL\
608244	UI-EJ-LOREBG-HALLSOFREFLECTION.BLP	INTERFACE\ENCOUNTERJOURNAL\
608245	UI-EJ-LOREBG-HALLSOFSTONE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608246	UI-EJ-LOREBG-HELLFIRECITADEL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608247	UI-EJ-LOREBG-MAGISTERS TERRACE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608248	UI-EJ-LOREBG-MARAUDON.BLP	INTERFACE\ENCOUNTERJOURNAL\
608249	UI-EJ-LOREBG-PITOFSARON.BLP	INTERFACE\ENCOUNTERJOURNAL\
608250	UI-EJ-LOREBG-RAGEFIRECHASM.BLP	INTERFACE\ENCOUNTERJOURNAL\
608251	UI-EJ-LOREBG-RAZORFENDOWNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608252	UI-EJ-LOREBG-RAZORFENKRAUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608253	UI-EJ-LOREBG-SCARLETMONASTERY.BLP	INTERFACE\ENCOUNTERJOURNAL\
608254	UI-EJ-LOREBG-SCHOLOMANCE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608255	UI-EJ-LOREBG-STRATHOLME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608256	UI-EJ-LOREBG-SUNKENTEMPLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608257	UI-EJ-LOREBG-TEMPESTKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608258	UI-EJ-LOREBG-THECULLINGOFSTRATHOLME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608260	UI-EJ-LOREBG-THENEXUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608261	UI-EJ-LOREBG-THEOCULUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608262	UI-EJ-LOREBG-THESTOCKADE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608263	UI-EJ-LOREBG-TRIALOFTHECHAMPION.BLP	INTERFACE\ENCOUNTERJOURNAL\
608264	UI-EJ-LOREBG-ULDAMAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608265	UI-EJ-LOREBG-UTGARDEKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608266	UI-EJ-LOREBG-UTGARDEPINNACLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608267	UI-EJ-LOREBG-ZULFARRAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
608309	UI-EJ-BOSS-ADAROGG.BLP	INTERFACE\ENCOUNTERJOURNAL\
608310	UI-EJ-BOSS-DARK SHAMAN KORANTHAL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608311	UI-EJ-BOSS-DREAMSCYTHE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608312	UI-EJ-LOREBG-VIOLETHOLD.BLP	INTERFACE\ENCOUNTERJOURNAL\
608313	UI-EJ-LOREBG-WAILINGCAVERNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608314	UI-EJ-BOSS-HIGH JUSTICE GRIMSTONE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608315	UI-EJ-BOSS-LAVA GUARD GORDOTH.BLP	INTERFACE\ENCOUNTERJOURNAL\
609814	SPELL_MAGE_FROSTBOMB.BLP	INTERFACE\ICONS\
610155	BAMBOO_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
610156	FANCYPANDA_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
610610	TRADE_ENCHANTING_GREATERMYSTERIOUSESSENCE.BLP	INTERFACE\ICONS\
612362	SPELL_HUNTER_ASPECTOFTHEHAWK.BLP	INTERFACE\ICONS\
612394	SPELL_HUNTER_ICETRAP.BLP	INTERFACE\ICONS\
612968	ABILITY_PRIEST_FLASHOFLIGHT.BLP	INTERFACE\ICONS\
615300	INV_KNIFE_1H_MANTID_01.BLP	INTERFACE\ICONS\
615302	INV_SWORD_1H_MANTID_01.BLP	INTERFACE\ICONS\
615303	INV_SWORD_2H_MANTID_01.BLP	INTERFACE\ICONS\
615339	ABILITY_MONK_BREATHOFFIRE.BLP	INTERFACE\ICONS\
615361	INV_STAFF_2H_MANTID_01.BLP	INTERFACE\ICONS\
615958	ARIALN.TTF	FONTS\
615960	FRIZQT__.TTF	FONTS\
615961	SKURRI.TTF	FONTS\
615962	MORPHEUS.TTF	FONTS\
615963	BLEI00D.TTF	FONTS\
615964	ARHEI.TTF	FONTS\
615965	BKAI00M.TTF	FONTS\
615966	2002.TTF	FONTS\
615967	NIM_____.TTF	FONTS\
615968	2002B.TTF	FONTS\
615969	BHEI00M.TTF	FONTS\
615970	ARKAI_C.TTF	FONTS\
615971	FRIZQT___CYR.TTF	FONTS\
615972	K_PAGETEXT.TTF	FONTS\
615973	SKURRI_CYR.TTF	FONTS\
615974	ARKAI_T.TTF	FONTS\
615975	K_DAMAGE.TTF	FONTS\
615976	MORPHEUS_CYR.TTF	FONTS\
615977	BHEI01B.TTF	FONTS\
618972	ICON_PETFAMILY_BEAST.BLP	INTERFACE\ICONS\
618973	ICON_PETFAMILY_CRITTER.BLP	INTERFACE\ICONS\
618974	ICON_PETFAMILY_DRAGON.BLP	INTERFACE\ICONS\
618975	ICON_PETFAMILY_ELEMENTAL.BLP	INTERFACE\ICONS\
618976	ICON_PETFAMILY_FLYING.BLP	INTERFACE\ICONS\
618977	ICON_PETFAMILY_HUMANOID.BLP	INTERFACE\ICONS\
618978	ICON_PETFAMILY_MAGICAL.BLP	INTERFACE\ICONS\
618979	ICON_PETFAMILY_MECHANICAL.BLP	INTERFACE\ICONS\
618980	ICON_PETFAMILY_UNDEAD.BLP	INTERFACE\ICONS\
618981	ICON_PETFAMILY_WATER.BLP	INTERFACE\ICONS\
620832	ABILITY_MONK_SUMMONTIGERSTATUE.BLP	INTERFACE\ICONS\
623712	UI_ALLIANCE.M2	INTERFACE\GLUES\MODELS\UI_ALLIANCE\
623714	UI_HORDE.M2	INTERFACE\GLUES\MODELS\UI_HORDE\
623716	UI_PANDARENCHARACTERSELECT.M2	INTERFACE\GLUES\MODELS\UI_PANDARENCHARACTERSELECT\
623950	MONK_OX.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
623951	MONK_SERPENT.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
623952	MONK_TIGER.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
625074	WOW3X_INTRO_OVRL_1280.AVI	INTERFACE\CINEMATICS\
625075	WOW3X_INTRO_OVRL_800.AVI	INTERFACE\CINEMATICS\
625076	WOW_INTRO_LK_OVRL_1280.AVI	INTERFACE\CINEMATICS\
625077	WOW_INTRO_LK_OVRL_800.AVI	INTERFACE\CINEMATICS\
