m_id	m_mapId	m_posX	m_posY	m_posZ	field5	field6	field7	field8	field9	field10	field11	field12
7265	860	268.316	3874.54	747.288	0	545	0	217.407	0	0	0	0
7269	0	448.785	-1628.07	190.498	1	0	0	0	5.588	4.573	7	6.227
7273	860	1257.74	3925.61	124.066	0	0	0	116.753	9.871	9.664	10	0.5405
7276	0	-1708.83	1412.28	216.686	1	0	0	0	62.24	63.15	8	0.8135
7290	938	3710.3	-385.198	112.499	0	0	0	0	78.44	11.94	10	0.7192
7307	0	-11382.9	-2183.87	300.904	0	640	0	0	84.79	75.34	20	6.207
7308	939	3398.35	-4989.11	200	0	0	0	0	35.2	19.95	8	2.143
7315	967	-11985	12259.4	13	0	0	0	0	10	130	25	0.4725
7316	967	-12012	12243	6	0	0	0	0	10	95	25	0.625
7317	967	-12070.2	12202.9	6	0	0	0	0	10	90	25	0.849
7318	967	-12073	12180	8	0	0	0	0	10	85	25	0.9766
7319	967	-12127	12143	9	0	0	0	0	10	95	25	1.158
7320	967	-12100	12099.7	14	0	0	0	0	10	116.4	25	1.246
7326	0	-35.526	-1579.77	194.453	0	0	655	103.591	0	0	0	0
7331	0	224.462	-1600.79	195.419	0	535	0	0	16.35	18.11	5	6.266
7332	962	792.632	2304.68	381.235	0	0	0	0	7.635	25.01	10	0
7338	974	-4296.74	6293.69	131.168	0	0	0	16	0	0	0	0
7340	974	-4135.69	6304.55	131.168	0	0	0	17	0	0	0	0
7344	974	-3984.04	6292.34	131.167	0	0	0	16.5	0	0	0	0
7347	967	-1795.32	-2393.99	456.111	0	0	0	0	110	100	20	0.1531
7349	0	-8334.83	607.488	102	0	0	0	0	4.243	4.243	6	0.6727
7350	0	-8208.78	428.774	118.088	0	0	0	15	4.243	4.243	6	0.6727
7351	0	-8891.03	636.785	102	0	0	0	0	4.243	4.243	6	0.5018
7352	0	-8373.1	606.036	99.6	0	0	0	0	5	4	6	0.6824
7353	0	-8862.87	665.177	99	0	0	0	0	4	4	6	0.6225
7354	1	2049.4	-4376.9	988.448	0	0	0	15	4.243	4.243	6	0.6727
7355	1	1539.34	-4365.16	24	0	0	0	0	5	3	8	1.062
7356	1	1572.53	-4436.35	19.1	0	0	0	0	5	3	8	0.2849
7357	1	1918.05	-4730.65	42	0	0	0	0	5	3	8	5.681
7358	1	1899.11	-4683.2	42	0	0	0	0	5	3	8	1.483
7365	870	2198.3	-3140.14	423.326	0	0	0	107.818	0	0	0	0
7366	870	2224.98	-3134.03	414.023	0	0	0	725.754	0	0	0	0
7367	870	2248.36	-3128.88	401.483	0	0	0	725.754	0	0	0	0
7368	870	2252.48	-3099.11	350.457	0	0	0	725.754	0	0	0	0
7369	870	2190.19	-2970.75	336.251	0	0	0	107.818	0	0	0	0
7370	870	2253.51	-3008.06	244.799	0	0	0	725.754	0	0	0	0
7371	870	2300.93	-3037.46	201.306	0	0	0	107.818	0	0	0	0
7372	870	2307.17	-3079.11	258.036	0	0	0	725.754	0	0	0	0
7373	870	2419.29	-3076.75	498.737	0	0	0	725.754	0	0	0	0
7374	870	2423.77	-3108.19	498.737	0	0	0	107.818	0	0	0	0
7387	939	3233.19	-4994.9	194.093	0	0	0	0	15	48	8	5.478
7390	0	-1351.38	1325.73	225.128	0	635	0	0	26.97	8.814	8	0
7391	0	-1363.07	1482.99	148.181	0	635	0	0	34.53	28.51	20	0
7392	0	-1510.86	1485.89	148.183	0	635	0	0	37.62	33.85	15	0
7393	0	-1578.63	1435.09	395.108	0	635	0	0	21.62	11.93	4	0
7394	0	-1643.15	1438.09	218.892	0	635	0	0	20.91	17.75	8	0.7717
7395	0	-1691.39	1554.11	15.259	0	635	0	0	36.18	31.98	15	0
7396	0	-1801.16	1533.03	204.795	0	635	0	0	33.2	26.07	8	6.232
7397	0	-1733.2	1510.76	262.229	0	635	0	0	23.55	23.81	8	0
7398	0	-1833.14	1423.51	20.297	0	635	0	0	13.8	34.13	8	4.858
7399	0	-1711.31	1259.67	0.568448	0	635	0	0	99.38	24.41	4	6.11
7400	0	-1502.05	1296.57	0.228116	0	635	0	0	115.3	13.26	4	0.2477
7401	0	-1480.31	1311.07	388.942	0	635	0	0	60.76	19.18	8	0.244
7403	0	-1372.77	1397.47	355.559	0	635	0	0	9.471	16.23	8	4.714
7406	870	-196.292	484.151	187.189	0	0	0	175.917	0	0	0	0
7410	0	-1841.29	1515.35	20.284	0	635	0	0	34.39	13.81	7	6.225
7411	0	-1818.74	1499.13	201.559	0	635	0	0	10.89	14.81	8	6.226
7412	967	-11923.8	12286.9	-18	0	0	0	0	40	130	25	0.4725
7413	0	-1779.79	1334.24	199.241	0	635	0	0	19.36	10.83	12	5.498
7414	0	-1699.15	1493.15	220.152	0	635	0	0	22.66	15.48	8	6.275
7415	0	-1816.82	1410.39	201.597	0	635	0	0	15.91	19.92	8	0.2011
7416	0	-1734.74	1301.39	202.839	0	635	0	0	13.32	8.764	8	5.841
7417	870	-794.557	-280.467	565.568	0	0	0	0	81.69	75.67	34.91	0
7419	0	-1705.34	1414.9	55	0	635	0	0	105	67.37	3	2.356
7423	0	-1646.85	1276.63	202.834	0	635	0	0	47.99	28.63	8	0.01918
7427	939	3372.63	-4947.72	181.077	0	0	0	10	54.08	51.79	8	1.603
7429	870	1493.67	-2626.6	222.435	0	0	0	0	25	4.603	50	5.636
7430	870	-1067.77	2052.91	147.893	0	0	0	0	45.76	53.09	8.578	0
7438	870	-393.139	-594.828	120.271	0	0	0	0	3.898	6.415	1	5.663
7439	870	-395.186	-593.203	122.402	0	0	0	0	0.9433	3.728	3	5.663
7440	870	-381.543	-674.205	126.925	0	0	0	0	3.898	6.415	1	4.743
7441	870	-381.429	-677.471	128.072	0	0	0	0	0.9433	3.728	3	4.748
7476	0	-8398.59	226.573	160.347	0	0	0	0	6.703	6.229	10	5.391
7477	870	-192.696	552.307	184.82	0	0	0	45.279	0	0	0	0
7478	870	-583.924	798.938	160.765	0	0	0	804.881	148.2	62.85	10	0
7479	870	940.868	797.469	160.499	0	0	0	804.881	148.2	62.85	10	0
7480	870	-297.356	988.707	160.883	0	0	0	804.881	148.2	62.85	10	4.342
7481	870	239.785	824.498	160.738	0	0	0	804.881	148.2	62.85	10	0.6753
7482	870	-260.97	601.859	167.548	0	0	0	265.773	0	0	0	0
7483	870	-169.707	647.51	165.409	0	0	0	265.773	0	0	0	0
7484	870	-560.464	629.509	138.203	0	0	0	370.914	0	0	0	0
7485	870	-395.861	1944.05	129.659	0	0	0	986.404	0	0	0	0
7486	870	-432.292	2047.66	135.337	0	0	0	869.256	170	36.39	50	1.376
7487	870	-704.566	1412.42	136.642	0	0	0	246.788	0	0	0	0
7488	870	-716.372	1263.6	136.468	0	0	0	246.788	0	0	0	0
7489	870	269.656	1963.13	164.395	0	0	0	246.788	0	0	0	0
7490	870	134.05	369.344	146.973	0	0	0	804.881	148.2	62.85	10	0.34
7491	870	258.984	416.45	147	0	0	0	804.881	148.2	62.85	10	0.34
7496	1004	824.524	605.556	128.032	0	0	0	771.949	3.479	25.33	10	0
7501	870	-861.661	-292.951	545.796	0	0	0	193.987	18.56	34.07	29.55	0
7502	870	1735.8	296.762	475.586	0	0	0	12	12.02	9.383	12.99	6.123
7503	870	-1130.9	-210.115	322.607	0	711	0	43	64.08	53.56	0	0
7504	870	-1.550.938	-2.441.339	1.995.495	0	0	0	16.114	14.53	23.5	0	0
7505	870	-2.146.007	-2.709.839	4.970.462	0	0	0	962.705	14.53	23.5	0	0
7506	870	-1.548.316	-2.615.439	-0.40104	0	0	0	945.948	14.53	23.5	0	0
7527	1007	261.309	707.396	113.491	0	0	0	0	10.94	40.89	10	4.709
7532	1001	9.136.632	5.393.195	1.290.584	0	0	0	0	80	36	8	6.271
7539	1007	182.265	126.45	143.707	0	0	0	0	12.33	8.889	16.39	0
7541	870	2731.13	376.45	508.367	0	0	0	0	17.68	8.667	16.26	0.7397
7544	870	3.047.041	7.626.823	5.283.421	0	0	0	0	37.63	67.19	19.83	0
7548	1007	199.934	1.244.635	1.133.197	0	0	0	0	9.777	10.27	10	4.709
7549	870	1766.71	341.217	478.217	0	0	0	0	44.93	20	20	0.9156
7552	870	1803.9	336.108	478.079	0	0	0	0	42.43	30	20	5.656
7557	870	1785.62	316.538	478.03	0	0	0	10	0	0	0	0
7570	870	1697.58	329.517	479.831	0	0	0	30	0	0	0	0
7572	870	1752.89	357.712	481.201	0	0	0	10	0	0	0	0
7583	870	1848.01	411.849	485.815	0	0	0	10	0	0	0	0
7624	972	8.494.167	-1.942.595	6.221.321	0	526	0	20	0	0	0	1.98
7626	972	8.909.097	-1872.8	6.219.743	0	526	0	0	54.13	26.11	30	6.065
7627	972	7.681.111	-1.888.786	6.088.015	0	526	0	0	77.44	26.32	30	0.3178
7628	870	1728.17	357.759	491	0	0	0	0	2.957	0.7419	3	6.023
7629	870	1728.17	356.9	491	0	0	0	0	2.957	0.7419	3	6.023
7639	960	1.016.385	-2.500.047	1.768.282	0	0	0	0	15.64	6.175	16	5.968
7640	962	1005.88	2.366.766	3.919.298	0	0	0	0	4.993	11.02	10	0
7645	860	1139.59	3.434.313	1.055.411	0	838	0	267.757	0	0	0	0
7648	870	3.112.437	1.244.849	6.548.455	0	0	0	0	8.202	22.74	15	0.8297
7649	870	-1869.19	1049.4	-149.938	0	0	0	0	3.802	59.65	20	0.06597
7650	870	198.375	698.066	1.480.916	0	0	0	152.232	0	0	0	0
7654	994	-4.214.905	-2.519.497	-2.840.782	0	0	0	0	5	10	10	3.12
7656	959	3.692.981	2.633.183	7.700.418	0	0	0	0	20	24	4	0.4585
7661	959	3.675.339	2.560.831	7.669.661	0	0	0	0	24	12	8	5.176
7662	959	3.663.837	2.607.147	7.665.692	0	0	0	0	48	12	8	3.597
7663	571	2.278.134	5.196.424	1.248.681	0	0	0	0	35.42	14.67	40	1.18
7664	870	2.377.411	-1.439.012	3.541.057	0	0	0	0	81.23	88.42	25	0
7665	962	1.042.686	2.366.547	3.919.261	0	0	0	0	9.326	10.52	10	0
7667	870	2.811.102	1.818.514	636.473	0	0	0	0	73.06	50.98	43.73	0
7668	1010	2.177.554	3.330.799	3.397.865	0	0	0	0	35	49	25	0.3152
7669	1010	1.933.224	226.625	-1.706.754	0	0	0	4	0	0	0	0
7670	1010	1.877.727	4.435.226	-4.000.173	0	0	0	136.763	5.332	11.1	0	0
7671	1010	1.951.517	3.840.764	-1.037.832	0	0	0	4	0	0	0	0
7672	1010	2117.82	1.917.847	44.052	0	0	0	5	0	0	0	0
7673	1010	2.175.993	2.264.167	4.379.996	0	0	0	4	0	0	0	0
7674	1010	2.131.146	188.092	4.364.981	0	0	0	0	120	120	56.02	5.747
7676	1010	1.549.335	2.115.833	1.413.706	0	0	0	0	57	37	12	4.75
7677	1010	1.736.585	4.369.635	-8.085.983	0	0	0	4	0	0	0	0
7678	1010	1.818.161	1.574.132	1.806.443	0	0	0	0	43	29	18	0
7679	1010	1.753.703	2.426.858	-1.409.938	0	0	0	4	0	0	0	0
7680	1010	1.578.337	3.440.399	2.418.409	0	0	0	5	0	0	0	0
7681	1010	1.543.703	3.047.014	0.724773	0	0	0	4	0	0	0	0
7682	1010	1555.84	3.477.135	1.768.688	0	0	0	0	100	100	56.02	6.178
7687	960	9.565.695	-2.477.262	1.805.039	0	0	0	0	10	10	10	2.821
7690	870	2.354.545	1.109.356	4.987.538	0	0	0	15	0	0	0	0
7694	870	3.646.533	2.546.004	7.770.145	0	0	0	0	10	15.45	16	3.595
7695	870	-2.220.208	2.001.743	1.273.473	0	579	0	260.331	0	0	0	0
7696	870	-3.553.177	2083.99	121.018	0	579	0	260.331	0	0	0	0
7697	870	-3.597.691	2.255.953	115.833	0	579	0	260.331	0	0	0	0
7698	870	-218.842	2.089.182	119.225	0	579	0	260.331	0	0	0	0
7699	959	3.647.179	2.546.546	7.728.544	0	0	0	0	7	14.14	15	3.611
7700	870	5.749.757	-7.132.031	2.301.159	0	0	0	19.869	0	0	0	0
7705	870	-7.200.035	1.261.498	1.366.463	0	0	0	0	8	8	8	1.836
7708	960	1.043.729	-2.571.089	1.741.172	0	0	0	0	48	20	1	6.004
7709	860	586.507	3582.99	9.629.771	0	0	0	19.784	0	0	0	0
7710	860	7.074.583	3.600.492	1.413.433	0	0	0	19.784	0	0	0	0
7711	451	15999.15	16386.2	6.944.444	0	0	0	0	62.63	24.19	10.91	0
7712	870	1491.79	1.910.724	299.731	0	876	0	363.109	0	0	0	0
7713	870	-3.654.983	2.165.842	1.101.207	0	579	0	260.331	0	0	0	0
7714	860	4.245.087	3.629.628	9.184.419	0	0	0	19.784	0	0	0	0
7715	870	3.047.701	1692.55	6.484.302	0	0	0	0	11.12	14.66	12.51	0.7613
7716	451	16357.68	16158.18	6.944.424	0	0	0	395.981	0	0	0	0
7717	870	3.103.508	1.719.693	6.475.931	0	0	0	0	11.12	14.66	12.51	1.079
7725	962	7.219.739	2.100.366	4.036.294	0	0	0	0	8.417	2.563	25	0
7726	870	6.996.805	2.080.378	3.746.979	1	0	0	0	21.35	2.208	55	1.559
7729	870	2.720.687	371.717	5.092.292	0	0	0	113.757	0	0	0	0
7731	870	2552.56	2.664.063	4.912.381	0	0	0	19.848	0	0	0	0
7733	998	1.783.366	1.333.123	6.801.147	0	0	0	0	350	450	40	0
7734	998	1.783.193	1.333.212	680.127	0	0	0	0	145	178	40	0
7735	998	1.783.477	1.333.498	6.801.178	0	0	0	0	91	67	40	4.704
7736	860	1.365.563	3.892.601	9.504.166	0	0	0	125.802	0	0	0	0
7737	860	1383.97	3.171.792	1.366.359	0	0	0	268.481	0	0	0	0
7738	451	16844.23	16938.43	5.698.679	0	0	0	0	69.4	76.69	140.9	0
7739	451	16035.79	16369.4	6.944.444	0	0	0	0	62.63	24.19	10.91	4.754
7746	860	1.381.939	3270.28	1.325.632	0	0	0	224.231	0	0	0	0
7747	860	1.343.375	3.380.229	1.261.524	0	0	0	133.744	0	0	0	0
7748	860	1.201.563	3.507.858	8.584.122	0	0	0	136.584	0	0	0	0
7749	860	1406.17	3636.42	8.362.357	0	0	0	109.988	0	0	0	0
7750	860	1.243.075	3.625.139	9.734.664	0	0	0	264.062	0	0	0	0
7755	961	-7.305.989	1.260.903	1.166.238	0	0	0	0	5	8	8	1.838
7756	860	1.145.142	3.435.597	1.049.726	0	838	0	354.067	0	0	0	0
7757	870	2813.22	1.586.566	6.539.265	0	0	0	10	0	0	0	0
7758	870	1.866.481	2.055.842	455.691	0	0	0	15	0	0	0	0
7759	870	-2698.21	9.482.118	2.932.112	0	0	0	15	0	0	0	0
7760	870	-2.863.168	1.014.965	1.010.145	0	0	0	15	0	0	0	0
7761	870	-2.819.785	9.549.011	0.7034132	0	0	0	15	0	0	0	0
7762	870	-2.783.962	9.074.583	0.3858812	0	0	0	15	0	0	0	0
7763	870	-2.764.458	8.332.639	2.639.248	0	0	0	15	0	0	0	0
7764	870	-2821.83	7.870.886	2.626.682	0	0	0	15	0	0	0	0
7765	870	-2.818.583	7.207.066	0.3676249	0	0	0	15	0	0	0	0
7766	870	-2.792.149	6.668.785	0.7019857	0	0	0	15	0	0	0	0
7767	870	-2.756.189	6.293.993	1.119.412	0	0	0	15	0	0	0	0
7768	870	-2.750.913	5.668.559	1.378.347	0	0	0	15	0	0	0	0
7769	870	-2.753.639	506.224	2.883.426	0	0	0	15	0	0	0	0
7770	870	6.557.118	1.382.457	406.016	0	926	0	0	21.73	0.8595	30	0.1241
7777	998	1.710.743	1.331.903	1.055.556	0	0	0	4	0	0	0	0
7778	998	1.855.464	1.333.589	1.055.555	0	0	0	4	0	0	0	0
7779	727	7.897.083	2.823.264	3.552.769	0	0	0	4	0	0	0	0
7780	727	8.101.858	3.640.625	3.682.357	0	0	0	4	0	0	0	0
7781	727	6.139.063	1.194.271	2.948.613	0	0	0	4	0	0	0	0
7782	727	539.092	3.973.229	3.457.476	0	0	0	4	0	0	0	0
7783	860	1117.3	2.868.506	8.484.077	0	0	0	0	69.97	78.87	999	0.2205
7784	860	9.416.667	3.539.661	1.935.326	0	0	0	0	33.86	27.02	30	6.278
7788	870	1.321.403	5.149.393	445.204	0	919	0	122.803	0	0	0	0
7789	870	1.318.188	5.730.364	3.651.417	0	919	0	0	120	50.65	250	5.425
7790	870	1.258.859	5.241.805	3.720.323	0	919	0	0	120	55	250	5.49
7793	870	3.133.071	2631.08	5.757.547	0	0	0	30	0	0	0	0
7794	870	2.288.493	9.124.219	4.815.479	0	0	0	10	0	0	0	0
7795	870	2.680.228	1.767.092	6.438.957	0	0	0	348.247	49.25	49.25	1	0
7796	870	2271.34	9.024.913	4.811.284	0	0	0	10	0	0	0	0
7797	870	2.144.276	1.449.851	4.886.579	0	0	0	10	0	0	0	0
7798	870	2.143.835	1.480.585	4.878.856	0	0	0	10	0	0	0	0
7799	870	2.164.071	1.471.528	4.878.856	0	0	0	10	0	0	0	0
7801	1001	820.507	6.207.396	1.347.538	0	0	0	0	8	11	8	0
7802	1004	1.124.384	4.924.288	0	0	0	0	0	14.14	24	20	0
7803	870	2.524.811	1.417.292	4.757.862	0	0	0	0	13.78	18.69	27.28	0.5961
7805	1008	3.900.542	1133.04	4.810.562	0	0	0	0	80	60	20	0.0171
7806	1008	3.873.665	1.206.269	4.661.782	0	0	0	0	60	80	10	0
7807	1008	3924.72	1.206.269	4.661.781	0	0	0	0	60	80	10	0
7809	870	2.536.589	2.976.677	3.955.567	0	0	0	10	0	0	0	0
7810	870	2521.01	3011.84	3.906.559	0	0	0	10	0	0	0	0
7811	870	2.474.728	3.021.873	3.949.258	0	0	0	10	0	0	0	0
7812	860	1.303.464	3.441.964	1.151.266	1	0	0	211.204	0	0	0	0
7813	860	8.239.774	2.791.976	7.817.593	1	0	0	211.204	0	0	0	0
7814	860	6.374.688	3.397.063	9.379.075	1	0	0	211.204	0	0	0	0
7815	860	8.696.129	4.029.569	2.123.141	1	0	0	211.204	0	0	0	0
7816	860	8.438.299	4.406.424	2.367.763	1	0	0	211.204	0	0	0	0
7817	860	6.423.229	3.617.828	140.372	1	0	0	211.204	0	0	0	0
7818	860	4.669.792	3820.2	8.566.172	1	0	0	211.204	0	0	0	0
7819	860	3.586.371	3.887.326	7.925.101	1	0	0	211.204	0	0	0	0
7822	860	5.908.958	3.154.515	8.843.736	0	0	0	144.374	0	0	0	0
7823	870	1.828.436	2.199.281	3.918.845	0	0	0	238.901	0	0	0	0
7824	870	1.793.457	2.407.667	3.685.822	0	0	0	225.354	0	0	0	0
7825	870	1.553.014	2.286.149	3.490.828	0	0	0	156.858	0	0	0	0
7834	870	3.714.083	1.327.668	7.566.665	0	0	0	0	3.202	25.61	20	5.745
7835	860	9.690.364	3.602.726	1.962.266	0	0	0	10	0	0	0	0
7838	870	3.976.029	1.119.229	4.972.138	0	0	0	0	6	15.45	40	2.225
7839	1008	3.850.591	1.045.257	4.900.481	0	0	0	0	7	14.14	15	3.142
7840	998	1.713.668	1.246.512	1.055.556	0	0	0	0	44	35	40	0
7841	998	1.852.491	1.245.387	1.055.556	0	0	0	0	44	35	40	0
7842	998	1.852.629	1.420.083	1.055.556	0	0	0	0	44	35	40	0
7843	998	1.713.826	1.419.274	1.055.555	0	0	0	0	44	35	40	0
7844	998	1.714.259	1.333.569	1.055.556	0	0	0	0	44	35	40	0
7845	998	1.852.375	1.332.908	1.055.556	0	0	0	0	44	35	40	0
7848	870	1.841.807	2.254.373	3.998.148	0	0	0	149.453	0	0	0	0
7849	870	1.738.698	2.304.733	3.786.898	0	0	0	788.316	0	0	0	0
7850	870	1.759.344	2.312.478	3.784.391	0	0	0	788.316	0	0	0	0
7851	870	1.761.427	2347.57	3.767.818	0	0	0	788.316	0	0	0	0
7854	870	9.555.261	-2.479.877	1.857.421	1	0	0	0	5	14	16	4.393
7857	870	3.667.148	6.389.792	6.373.842	0	0	0	0	3.636	12.57	15.4	4.453
7858	860	9.394.531	3.604.289	195.73	0	0	0	454.256	0	0	0	0
7860	870	-7.082.518	-1.690.983	1.574.944	0	489	0	983.242	0	0	0	0
7861	870	-6.763.472	-1.722.208	1.469.856	0	489	0	774.236	0	0	0	0
7862	870	-6.396.614	-1.741.439	1.121.388	0	489	0	885.265	0	0	0	0
7863	870	-6.705.087	-1.626.948	1.677.073	0	489	0	885.265	0	0	0	0
7864	870	-6.634.896	-1.658.856	1.667.834	0	489	0	774.236	0	0	0	0
7865	870	-6.602.257	-1.700.009	1.405.565	0	489	0	774.236	0	0	0	0
7866	870	-612.059	-1.694.271	1.147.672	0	489	0	774.236	0	0	0	0
7867	870	-6.111.285	-1.655.615	1.370.158	0	489	0	774.236	0	0	0	0
7868	1024	2.045.924	-1.980.012	2.155.077	0	0	0	15	0	0	0	4.649
7869	1024	1.957.382	-1.976.627	2.109.048	0	0	0	15	0	0	0	4.649
7870	1024	1.943.729	-1.947.491	2.072.751	0	0	0	15	0	0	0	4.649
7871	1024	1.949.778	-1.878.663	202.696	0	0	0	15	0	0	0	4.649
7872	1024	2.016.082	-1.883.434	2.072.751	0	0	0	15	0	0	0	4.649
7873	1024	2.032.198	-1.912.035	2.072.751	0	0	0	15	0	0	0	4.649
7874	1024	2.208.854	-1.899.547	222.92	0	0	0	30	0	0	0	4.649
7876	870	3.285.068	6.315.799	5.386.465	0	0	0	478.633	0	0	0	0
7878	1030	7.132.535	2.259.056	5.856.097	0	0	0	0	5.9	5.9	5.9	0
7879	870	-5.571.649	-2.041.957	1.438.707	0	0	0	0	102	47.77	40	0.7049
7881	961	-7.488.212	1.326.524	1.191.131	0	0	0	0	10	10	10	4.984
7882	870	2.389.767	-2.099.698	2.308.216	0	0	0	139.273	14.01	12.73	1	0
7884	1030	6.824.809	2.240.634	5.856.098	0	0	0	0	5.9	5.9	5.9	0
7885	1030	6.825.781	2.234.476	5.856.098	0	0	0	0	5.9	5.9	5.9	0
7886	1030	6.759.601	2.240.663	5.856.098	0	0	0	0	5.9	5.9	5.9	0
7887	1030	7.073.177	2.228.443	5.856.097	0	0	0	0	5.9	5.9	5.9	0
7888	1030	7.927.396	2.227.811	8.230.782	0	0	0	0	3	3	1	0
7889	1030	792.783	2.253.597	8.230.782	0	0	0	0	3	3	1	0
7890	1030	8.114.184	2253.54	8.230.782	0	0	0	0	3	3	1	0
7891	1030	8.114.809	2.227.521	8.230.782	0	0	0	0	3	3	1	0
7892	870	-3.941.545	-2.765.818	1.129.575	0	0	0	943.645	14.53	23.5	0	0
7893	870	-1.425.226	-2.477.945	7.066.466	0	0	0	139.176	14.53	23.5	0	0
7894	870	-2.729.254	-2.615.228	17.448	0	0	0	10.066	14.53	23.5	0	0
7896	870	1.914.429	157.349	4.762.217	0	0	0	25	0	0	0	0
7897	389	-1.024.602	-3.295.203	-2.992.035	0	0	0	0	10.39	35.02	5	0.02739
7898	389	-2.603.832	9.725.376	-4.981.636	0	0	0	0	12.96	31.25	5	1.606
7899	389	-3.193.471	2.304.347	-213.112	0	0	0	0	7.075	60.22	50	3.246
7900	1007	2.007.969	5.289.931	1.323.681	0	0	0	0	100.1	21.5	40	0
7901	1007	1.938.212	4.301.042	1.346.191	0	0	0	0	7	8	10	0
7902	1007	2.076.458	4.304.688	1.346.191	0	0	0	0	8	7	10	0
7904	389	-2.239.485	-3.705.593	-556.071	0	0	0	0	10.41	68.48	15	0
7905	1030	6.703.611	2.265.193	5.871.227	0	0	0	0	5.9	5.9	5.9	0
7906	1030	6.882.952	2.168.533	7.064.223	0	0	0	0	5.9	5.9	5.9	0
7907	1030	8.085.677	2.175.333	7.064.223	0	0	0	0	5.9	5.9	5.9	0
7908	1030	7.675.608	2.317.535	8.226.485	0	0	0	0	5.9	5.9	5.9	0
7909	1030	8.187.465	2335.76	8.226.484	0	0	0	0	5.9	5.9	5.9	0
7910	1030	825.158	2.317.644	8.226.484	0	0	0	0	5.9	5.9	5.9	0
7911	1030	8.122.813	2.366.286	8.226.485	0	0	0	0	5.9	5.9	5.9	0
7912	1030	8.141.493	2.461.469	8.257.218	0	0	0	0	5.9	5.9	5.9	0
7913	1030	7.839.913	2.443.217	8.257.218	0	0	0	0	5.9	5.9	5.9	0
7914	1030	7.719.896	2.479.582	8.257.219	0	0	0	0	5.9	5.9	5.9	0
7915	1030	7.902.587	2.479.656	8.257.218	0	0	0	0	5.9	5.9	5.9	0
7916	1030	7.599.063	2461.55	8.257.218	0	0	0	0	5.9	5.9	5.9	0
7917	1030	7.242.361	2.360.564	824.017	0	0	0	0	5.9	5.9	5.9	0
7918	1030	7.180.452	2.360.464	824.017	0	0	0	0	5.9	5.9	5.9	0
7919	1030	6.882.621	2.366.578	8.234.542	0	0	0	0	5.9	5.9	5.9	0
7920	1030	6.628.976	2.341.722	8.234.544	0	0	0	0	5.9	5.9	5.9	0
7921	1030	6.628.854	2.335.606	8.234.544	0	0	0	0	5.9	5.9	5.9	0
7922	1030	5.871.458	2.397.151	6.764.706	0	0	0	0	5.9	5.9	5.9	0
7923	1030	5.872.518	2.366.422	6.764.706	0	0	0	0	5.9	5.9	5.9	0
7926	1030	587.257	2.341.641	6.764.706	0	0	0	0	5.9	5.9	5.9	0
7929	1030	6.946.111	2.203.521	6.204.907	0	0	0	10	0	0	0	0
7932	870	3613.41	1.646.604	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7933	870	3.601.351	1.647.809	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7934	870	3.577.768	1.656.349	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7935	870	3.569.773	1.637.981	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7936	870	3.573.332	1.675.983	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7937	870	3.569.109	1.695.877	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7938	870	3.646.915	1.675.674	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7939	870	3.638.157	1.650.571	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7940	870	3.625.008	1.639.205	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7941	870	3.648.678	1.694.988	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7942	870	3604.92	1.621.672	7.426.657	2	1040	0	0	6.294	6.057	2	4.607
7943	870	3.615.243	1728.96	742.973	2	1040	0	0	6.294	6.057	2	4.607
7944	870	3.632.828	1782.22	742.973	2	1040	0	0	6.294	6.057	2	4.607
7945	870	3.608.092	1.784.648	742.973	2	1040	0	0	6.294	6.057	2	4.607
7946	870	3.621.782	1.796.111	742.973	2	1040	0	0	6.294	6.057	2	4.607
7947	870	3.635.563	1.807.601	742.973	2	1040	0	0	6.294	6.057	2	4.607
7948	870	3.610.799	1.809.944	742.973	2	1040	0	0	6.294	6.057	2	4.607
7949	870	3.603.339	1.604.851	742.973	2	1040	0	0	7.915	7.82	2	6.172
7951	870	3.611.609	1.627.528	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7952	870	3606.76	1.640.481	7.426.657	2	1040	0	0	6.143	6.24	2	6.174
7953	870	3598.34	1.615.958	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7954	870	3.582.438	1643.17	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7955	870	3.571.179	1.650.667	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7956	870	3.590.386	1.661.809	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7957	870	3.643.516	1.643.691	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7958	870	3.651.517	1.662.328	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7959	870	3575.87	1.701.818	7.426.657	2	1040	0	0	6.143	6.24	2	6.177
7960	870	3.616.347	1.741.021	742.973	2	1040	0	0	6.143	6.24	2	6.177
7961	870	3.613.949	1.714.004	742.973	2	1040	0	0	7.915	7.82	2	6.195
