m_ID	m_ContinentID	m_ParentAreaID	m_AreaBit	m_flags	m_SoundProviderPref	m_SoundProviderPrefUnderwater	m_AmbienceID	m_ZoneMusic	m_IntroSound	m_ExplorationLevel	Unknown	m_AreaName_lang	m_factionGroupMask	m_liquidTypeID_1	m_liquidTypeID_2	m_liquidTypeID_3	m_liquidTypeID_4	m_minElevation	m_ambient_multiplier	m_lightid	newField20	newField21	newField22	newField23	newField24	newField25	
4281	0	139	1950	1086871851	0	89	0	451	52509	0	55	"Acherus: The Ebon Hold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4282	571	3711	1952	1073762368	0	0	0	0	52552	0	78	"The Avalanche"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4283	571	3711	1954	1073758272	0	0	0	426	52579	0	77	"The Lost Lands"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4284	571	3711	1956	1075855424	0	0	0	0	52607	0	75	"Nesingwary Base Camp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4285	571	3711	1958	1073758272	0	0	0	0	52647	0	77	"The Seabreach Flow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4286	571	3711	1960	1073758272	0	0	0	0	52683	0	77	"The Bones of Nozronn"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4287	571	3711	1962	1073758272	0	0	0	0	52722	0	78	"Kartak\'s Hold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4288	571	3711	1964	1073758272	0	0	0	0	52749	0	78	"Sparktouched Haven"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4289	571	3711	1966	1073758272	0	0	0	428	52786	0	76	"The Path of the Lifewarden"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4290	571	3711	1968	1073758272	0	0	0	0	52836	0	76	"River\'s Heart"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4291	571	3711	1970	1073758272	0	0	0	0	52863	0	76	"Rainspeaker Canopy"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4292	571	3711	1972	1073758272	0	89	0	0	52900	0	76	"Frenzyheart Hill"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4293	571	3711	1974	1073758272	0	0	0	0	52933	0	76	"Wildgrowth Mangal"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4294	571	66	1976	1073758276	0	0	0	0	52968	0	75	"Heb\'Valok"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4295	571	3711	1978	1073758272	0	0	0	0	52978	0	77	"The Sundered Shard"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4296	571	3711	1980	1073758272	0	0	0	427	53014	0	77	"The Lifeblood Pillar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4297	571	3711	1982	1073758272	0	0	0	0	53054	0	77	"Mosswalker Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4298	609	0	1984	16448	0	0	37	205	53091	0	0	"Plaguelands: The Scarlet Enclave"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4299	571	66	1986	1073758276	0	0	0	0	53154	0	75	"Kolramas"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4300	571	3711	1988	1073758272	0	0	0	428	53163	0	78	"Waygate"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4302	571	3711	1992	1073762368	0	0	0	427	53171	0	77	"The Skyreach Pillar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4303	571	3711	1994	1073758272	0	0	0	0	53209	0	77	"Hardknuckle Clearing"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4304	571	3711	1996	1073758272	0	0	0	0	53250	0	77	"Sapphire Hive"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4306	571	3711	2000	1073758272	0	0	0	0	53277	0	77	"Mistwhisper Refuge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4307	571	3711	2002	1073762368	0	0	0	427	53314	0	77	"The Glimmering Pillar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4308	571	3711	2004	1073758272	0	0	0	0	53356	0	77	"Spearborn Encampment"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4309	571	66	2006	1073758276	0	89	0	0	50218	0	74	"Drak\'Tharon Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4310	571	66	2008	1073758276	0	0	0	0	53397	0	74	"Zeramas"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4311	571	66	2010	1073758276	0	0	0	0	53405	0	74	"Reliquary of Agony"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4312	571	66	2012	1075855428	0	89	0	452	53441	0	74	"Ebon Watch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4313	571	66	2014	1073758276	0	0	0	464	53462	0	74	"Thrym\'s End"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4314	571	66	2016	1073762372	0	0	0	0	53485	0	75	"Voltarus"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4315	571	66	2018	1073758276	0	0	0	0	53494	0	75	"Reliquary of Pain"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4316	571	66	2020	1073758276	0	0	0	0	53528	0	75	"Rageclaw Den"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4317	571	66	2022	1075855428	0	0	0	0	53553	0	75	"Light\'s Breach"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4318	571	66	2024	1073758276	0	0	0	0	53582	0	75	"Pools of Zha\'Jin"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4319	571	66	2026	1073758276	0	0	0	0	53614	0	75	"Zim\'Abwa"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4320	571	66	2028	1073758276	0	89	0	0	53623	0	75	"Amphitheater of Anguish"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4321	571	66	2030	1073758276	0	89	0	499	53669	0	76	"Altar of Rhunok"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4322	571	66	2032	1073758276	0	89	0	500	53699	0	76	"Altar of Har\'koa"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4323	571	66	2034	1075855428	0	0	0	0	53731	0	76	"Zim\'Torga"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4324	571	66	2036	1073758276	0	0	0	0	53741	0	76	"Pools of Jin\'Alai"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4325	571	66	2038	1073758276	0	89	0	498	53775	0	76	"Altar of Quetz\'lun"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4326	571	66	2040	1073758276	0	0	0	0	53811	0	76	"Heb\'Drakkar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4327	571	66	2042	1073758276	0	89	0	0	53823	0	76	"Drak\'Mabwa"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4328	571	66	2044	1073758276	0	0	0	0	53834	0	76	"Zim\'Rhuk"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4329	571	66	2046	1073758276	0	89	0	497	53843	0	77	"Altar of Mam\'toth"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4342	609	4298	2048	1086853155	0	89	0	451	52509	0	55	"Acherus: The Ebon Hold"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4343	609	4298	2050	1073741888	0	0	0	453	53877	0	55	"New Avalon"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4344	609	4298	2052	1073741888	0	0	0	453	53898	0	55	"New Avalon Fields"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4345	609	4298	2054	1073741888	0	0	0	453	53932	0	55	"New Avalon Orchard"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4346	609	4298	2056	1073741888	0	0	0	453	53968	0	55	"New Avalon Town Hall"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4347	609	4298	2058	1073741888	0	0	0	450	54007	0	55	"Havenshire"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4348	609	4298	2060	1073741888	0	0	0	450	54018	0	55	"Havenshire Farms"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4349	609	4298	2062	1073741888	0	0	0	450	54051	0	55	"Havenshire Lumber Mill"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4350	609	4298	2064	1073741888	0	0	0	450	54095	0	55	"Havenshire Stables"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4351	609	4298	2066	1073741888	0	0	0	453	54132	0	55	"Scarlet Hold"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4352	609	4298	2068	1073741888	0	89	0	453	54157	0	55	"Chapel of the Crimson Flame"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4353	609	4298	2070	1073741888	0	0	0	454	54209	0	55	"Light\'s Point Tower"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4354	609	4298	2072	1073741888	0	0	0	454	54247	0	55	"Light\'s Point"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4355	609	4298	2074	1073741888	0	89	0	450	54274	0	55	"Crypt of Remembrance"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4356	609	4298	2076	1073741888	0	89	0	452	54314	0	55	"Death\'s Breach"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4357	609	4298	2078	1073741888	0	0	0	205	24370	0	58	"The Noxious Glade"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4358	609	4298	2080	1073741888	0	0	0	455	24246	0	55	"Tyr\'s Hand"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4359	609	4298	2082	1073741888	0	0	0	453	54343	0	55	"King\'s Harbor"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4360	609	4298	2084	1073741888	0	0	0	453	54370	0	55	"Scarlet Overlook"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4361	609	4298	2086	1073741888	0	0	0	455	24307	0	58	"Light\'s Hope Chapel"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4362	609	4298	2088	1073741888	0	0	0	0	49797	0	55	"Sinner\'s Folly"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4363	609	4298	2090	1073741888	0	0	0	205	26215	0	55	"Pestilent Scar"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4364	609	4298	2092	1073741888	0	89	0	0	24345	0	55	"Browman Mill"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4365	609	4298	2094	1073741888	0	0	0	450	54403	0	55	"Havenshire Mine"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4366	571	394	2096	1073758272	0	0	0	0	54434	0	74	"Ursoc\'s Den"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4367	571	3711	2098	1073758272	0	0	0	0	54457	0	77	"The Blight Line"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4368	571	3711	2100	1073758272	0	0	0	0	54487	0	77	"The Bonefields"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4369	571	3711	2102	1073758272	0	89	0	0	54516	0	77	"Dorian\'s Outpost"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4371	571	66	2105	1073758276	0	0	0	497	54549	0	77	"Mam\'toth Crater"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4372	571	66	2107	1073758276	0	0	0	0	54580	0	77	"Zol\'Maz Stronghold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4373	571	66	2109	1073758276	0	0	0	0	54617	0	77	"Zol\'Heb"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4374	571	66	2111	1073758276	0	0	0	0	54625	0	75	"Rageclaw Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4375	571	66	2113	1073758276	0	0	0	0	54652	0	77	"Gundrak"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4376	571	3711	2115	1073758272	0	0	0	426	54660	0	77	"The Savage Thicket"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4377	609	4298	2117	1073741888	0	0	0	453	54696	0	55	"New Avalon Forge"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4378	617	0	2119	67174528	0	0	0	0	54728	0	0	"Dalaran Arena"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4379	571	495	2121	1084244065	0	0	0	458	44217	0	70	"Valgarde"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4380	571	495	2123	1082146912	0	0	0	0	54755	0	70	"Westguard Inn"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4381	1	490	2125	1073758272	0	0	0	0	53163	0	0	"Waygate"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4382	1	490	2127	1073758272	0	0	0	0	54782	658	55	"The Shaper\'s Terrace"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4383	571	3711	2129	1073758272	0	0	0	0	54822	0	77	"Lakeside Landing"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4384	607	0	2131	0	0	0	463	243	54855	0	0	"Strand of the Ancients"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4385	571	3711	2133	1073758272	0	89	0	428	54898	0	77	"Bittertide Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4386	571	3711	2135	1073758272	0	0	0	0	54929	0	77	"Rainspeaker Rapids"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4387	571	3711	2137	1073758272	0	89	0	0	54969	0	77	"Frenzyheart River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4388	571	3711	2139	1073758272	0	0	0	0	55009	0	77	"Wintergrasp River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4389	571	3711	2141	1073762368	0	0	0	427	55044	0	77	"The Suntouched Pillar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4390	571	66	2143	1073758276	0	89	0	0	55086	0	75	"Frigid Breach"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4391	571	3711	2145	1073758272	0	0	0	0	55113	0	77	"Swindlegrin\'s Dig"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4392	571	3711	2147	1073758272	0	0	0	0	55148	0	80	"The Stormwright\'s Shelf"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4393	571	3711	2149	1073758272	0	89	0	0	55194	0	77	"Death\'s Hand Encampment"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4394	609	4298	2151	1073741888	0	0	0	453	55240	0	55	"Scarlet Tavern"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4395	571	0	2153	18728	0	89	468	431	55269	546	75	"Dalaran"	6	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4396	571	65	2155	1073758276	0	0	0	0	55277	0	73	"Nozzlerust Post"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4399	571	3537	2161	1073758273	0	89	0	0	55308	0	70	"Farshire Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4400	571	3711	2163	1073762368	0	0	0	427	55335	0	77	"The Mosslight Pillar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4401	571	3537	2165	1073762369	0	0	0	0	55375	0	71	"Saragosa\'s Landing"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4402	571	495	2167	1073758273	0	0	0	0	55412	0	70	"Vengeance Lift"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4403	571	495	2169	1073758273	0	0	0	0	55441	0	70	"Balejar Watch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4404	571	495	2171	1077952609	0	0	0	0	55468	0	70	"New Agamand Inn"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4405	601	4277	2173	1073741824	0	0	0	0	55498	0	73	"Passage of Lost Fiends"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4406	618	0	2175	67174528	0	0	25	243	55541	0	0	"The Ring of Valor"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4407	30	2597	2177	1073758208	0	0	0	0	55574	0	0	"Hall of the Frostwolf"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4408	30	2597	2179	1073758208	0	0	0	0	55615	0	0	"Hall of the Stormpike"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4411	0	1519	2185	1073758520	0	0	446	717	55656	0	0	"Stormwind Harbor"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4412	571	3711	2187	1073762368	0	0	0	425	55689	0	77	"The Makers\' Overlook"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4413	571	3711	2189	1073762368	0	0	0	425	55729	0	77	"The Makers\' Perch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4414	571	65	2191	1073758276	0	0	0	0	55763	0	74	"Scarlet Tower"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4415	608	0	2193	0	0	0	0	0	55790	0	0	"The Violet Hold"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
4416	604	0	2195	0	0	0	0	0	54652	0	0	"Gundrak"	0	0	0	0	0	-500	0.7	0	13	0	0	675	0	-1
4417	571	210	2197	1073758277	0	0	0	447	55820	0	80	"Onslaught Harbor"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4418	571	67	2199	1075855425	0	0	0	0	55853	0	77	"K3"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4419	571	67	2201	1073758273	0	0	0	0	55856	0	77	"Snowblind Hills"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4420	571	67	2203	1073758273	0	0	0	0	55887	0	77	"Snowblind Terrace"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4421	571	67	2205	1073758273	0	0	0	0	55922	0	77	"Garm"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4422	571	67	2207	1073758273	0	89	0	458	55927	0	77	"Brunnhildar Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4423	571	67	2209	1073758273	0	0	0	458	55966	0	78	"Sifreldar Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4424	571	67	2211	1073758273	0	0	0	458	56001	0	78	"Valkyrion"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4425	571	67	2213	1073758273	0	0	0	0	56011	0	78	"The Forlorn Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4426	571	67	2215	1073758273	0	89	0	0	56043	0	77	"Bor\'s Breath River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4427	571	67	2217	1073758273	0	89	0	453	56079	0	77	"Argent Vanguard"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4428	571	67	2219	1075855425	0	0	0	0	56110	0	78	"Frosthold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4429	571	67	2221	1075855425	0	0	0	0	56120	0	78	"Grom\'arsh Crash-Site"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4430	571	67	2223	1073758273	0	0	0	458	56161	0	80	"Temple of Storms"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4431	571	67	2225	1140867137	0	89	0	0	56193	0	78	"Engine of the Makers"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4432	571	67	2227	1073758273	0	0	0	0	56232	0	78	"The Foot Steppes"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4433	571	67	2229	1073758273	0	89	0	0	56264	0	78	"Dragonspine Peaks"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4434	571	67	2231	1073758273	0	0	0	0	56299	0	79	"Nidavelir"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4435	571	67	2233	1073758273	0	0	0	0	56309	0	79	"Narvir\'s Cradle"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4436	571	67	2235	1073758273	0	0	0	0	56340	0	79	"Snowdrift Plains"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4437	571	67	2237	1073758273	0	0	0	0	56373	0	79	"Valley of Ancient Winters"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4438	571	67	2239	1073758273	0	89	0	458	56422	0	80	"Dun Niffelem"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4439	571	67	2241	1073758273	0	0	0	0	56447	0	80	"Frostfield Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4440	571	67	2243	1073758273	0	0	0	0	56478	0	80	"Thunderfall"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4441	571	67	2245	1075855425	0	89	0	0	56490	0	80	"Camp Tunka\'lo"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4442	571	67	2247	1073758273	0	89	0	0	56517	0	80	"Brann\'s Base-Camp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4443	571	67	2249	1073758273	0	0	0	0	56552	0	80	"Gate of Echoes"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4444	571	67	2251	1073758273	0	0	0	419	56580	0	80	"Plain of Echoes"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4445	571	67	2253	1073758273	0	0	0	0	52380	0	80	"Ulduar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4446	571	67	2255	1073758273	0	0	0	236	56610	0	80	"Terrace of the Makers"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4447	571	67	2257	1073758273	0	0	0	0	56651	0	80	"Gate of Lightning"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4448	571	67	2259	1073758273	0	0	0	0	49863	0	80	"Path of the Titans"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4449	571	67	2261	1073758273	0	0	0	0	56685	0	80	"Uldis"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4450	571	67	2263	1073758273	0	0	0	0	56691	0	80	"Loken\'s Bargain"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4451	571	67	2265	1073758273	0	89	0	0	56722	0	77	"Bor\'s Fall"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4452	571	67	2267	1073758273	0	89	0	0	56743	0	77	"Bor\'s Breath"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4453	571	67	2269	1073758273	0	0	0	0	56768	0	77	"Rohemdal Pass"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4454	571	67	2271	1073758273	0	0	0	0	56795	0	78	"The Storm Foundry"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4455	571	67	2273	1073758273	0	0	0	0	56829	0	79	"Hibernal Cavern"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4456	571	394	2275	1073758272	0	0	0	0	56860	0	74	"Voldrune Dwelling"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4457	571	67	2277	1073758273	0	0	0	0	56895	0	77	"Torseg\'s Rest"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4458	571	67	2279	1073758273	0	0	0	0	56922	0	77	"Sparksocket Minefield"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4459	571	67	2281	1073758273	0	0	0	0	56965	0	77	"Ricket\'s Folly"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4460	571	67	2283	1073758273	0	0	0	0	56994	0	77	"Garm\'s Bane"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4461	571	67	2285	1073758273	0	0	0	0	57017	0	77	"Garm\'s Rise"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4462	571	67	2287	1073758273	0	89	0	0	57040	0	77	"Crystalweb Cavern"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4463	571	67	2289	1073758273	0	0	0	0	57075	0	80	"Temple of Life"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4464	571	67	2291	1073758273	0	0	0	0	57103	0	80	"Temple of Order"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4465	571	67	2293	1073758273	0	0	0	0	57133	0	80	"Temple of Winter"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4466	571	67	2295	1073758273	0	0	0	0	57165	0	80	"Temple of Invention"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4467	571	210	2297	1073758277	0	0	0	0	57203	0	80	"Death\'s Rise"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4468	571	66	2299	1073758276	0	0	0	0	57228	0	75	"The Dead Fields"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4469	571	66	2301	1073758276	0	89	0	0	57258	0	75	"Dargath\'s Demise"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4470	571	210	2303	1073758277	0	0	0	0	57291	0	80	"The Hidden Hollow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4471	451	4019	2305	1073758272	0	89	400	269	57325	483	0	"Bernau\'s Happy Fun Land"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4472	571	67	2307	1073758273	0	0	0	0	57370	0	77	"Frostgrip\'s Hollow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4473	571	67	2309	1073758273	0	0	0	0	57407	0	78	"The Frigid Tomb"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4474	571	495	2311	1073758273	0	0	0	0	57437	0	70	"Twin Shores"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4475	571	394	2313	1073758272	0	0	0	0	57460	0	74	"Zim\'bo\'s Hideout"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4476	571	67	2315	1073758273	0	89	0	0	57493	0	77	"Abandoned Camp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4477	571	210	2317	1073758277	0	0	0	0	57522	0	80	"The Shadow Vault"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4478	571	65	2319	1073758276	0	89	0	0	57554	0	71	"Coldwind Pass"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4479	571	495	2321	1073758273	0	0	0	0	57581	0	71	"Winter\'s Breath Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4480	571	394	2323	1073758272	0	0	0	0	57621	0	73	"The Forgotten Overlook"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4481	571	66	2325	1073758276	0	0	0	0	57665	0	74	"Jintha\'kalar Passage"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4482	571	394	2327	1073758272	0	89	0	0	57706	0	73	"Arriga Footbridge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4483	571	3711	2329	1073758272	0	0	0	0	57741	0	76	"The Lost Passage"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4484	571	67	2331	1073758273	0	89	0	0	57773	0	78	"Bouldercrag\'s Refuge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4485	571	67	2333	1073758273	0	0	0	0	57814	0	78	"The Inventor\'s Library"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4486	571	67	2335	1073758273	0	0	0	0	57858	0	80	"The Frozen Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4487	571	67	2337	1073758273	0	0	0	0	57888	0	80	"Frostfloe Deep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4488	571	67	2339	1073758273	0	0	0	0	57917	0	80	"The Howling Hollow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
4489	571	66	2341	1073758276	0	89	0	0	57953	0	75	"Crusader Forward Camp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
