m_id	m_categoryRecoveryTime	m_recoveryTime	m_startRecoveryTime
10644	118783	0	2000
10652	100138	0	0
10659	118852	0	0
10660	118855	0	0
10666	108269	0	0
10668	118944	0	0
10671	118968	0	120000
10672	118969	0	5000
10673	118297	0	0
10674	119049	0	0
10676	115681	0	0
10678	119072	0	0
10679	119090	0	0
10730	119308	0	28000
10731	119313	0	120000
10732	119316	0	0
10733	119318	0	1500
10734	119327	0	0
10738	119364	0	5000
10739	119354	0	5000
10740	119381	0	0
10741	119392	0	0
10742	119415	0	15000
10744	119420	0	5000
10745	64231	0	0
10748	119431	0	0
10749	119432	0	0
10752	119461	0	6000
10753	119465	0	0
10754	119466	0	0
10755	119522	0	4000
10756	119535	0	8000
10757	119547	0	8000
10758	119582	0	0
10759	119583	0	3000
10763	119612	0	0
10764	119639	0	0
10765	119640	0	0
10766	119641	0	0
10767	119642	0	0
10768	119643	0	0
10769	119541	0	2000
10771	119678	0	0
10773	117519	0	45000
10774	119686	0	0
10776	119717	0	8000
10778	119732	0	0
10779	119743	0	0
10780	119033	0	0
10784	119839	0	10000
10786	119875	0	5000
10787	119879	0	5000
10788	119899	0	0
10790	119907	0	0
10791	119909	0	0
10792	119910	0	0
10793	119911	0	0
10794	119913	0	0
10796	119915	0	0
10797	119920	0	120000
10798	119975	0	0
10799	119980	0	0
10800	81209	0	30000
10801	81206	0	30000
10802	81208	0	30000
10803	119996	0	0
10804	105809	0	0
10805	120020	0	0
10806	120024	0	5000
10807	119999	0	5000
10809	120057	0	60000
10810	120065	0	0
10811	120080	0	60000
10812	120072	0	30000
10813	120091	0	0
10814	120096	0	5000
10815	120093	0	5000
10817	120106	0	180000
10818	120109	0	0
10820	120145	0	0
10821	120146	0	0
10822	78204	0	0
10823	119902	0	5000
10824	119903	0	5000
10826	120169	0	0
10827	120170	0	0
10832	17941	0	0
10833	120285	0	0
10836	120327	0	15000
10837	120328	0	15000
10840	120360	0	0
10841	120361	0	0
10843	120378	0	7000
10844	120381	0	0
10848	120352	0	0
10849	120442	0	7000
10850	120451	0	0
10851	116417	0	20000
10852	111911	0	0
10854	120467	0	8000
10856	119914	0	0
10857	119905	0	0
10858	120487	0	7000
10859	120501	0	0
10860	120502	0	0
10861	120507	0	0
10862	110744	0	15000
10863	120512	0	0
10864	120517	0	40000
10865	120524	0	0
10866	115069	0	0
10867	103985	0	0
10868	115070	0	0
10873	120550	0	0
10875	120560	0	0
10876	120595	0	0
10879	120620	0	0
10881	120644	0	40000
10883	120657	0	0
10884	120668	0	0
10885	120679	0	30000
10886	120669	0	4000
10887	120458	0	8000
10888	120697	0	0
10889	120753	0	0
10891	120788	0	0
10899	120842	0	0
10902	114168	0	10000
10906	110099	0	5000
10909	120754	0	0
10935	121093	0	0
10941	121118	0	30000
10966	121133	0	0
10970	65546	4	0
10971	65546	6	0
10973	65800	4	0
10974	65819	6	0
10975	65856	5	0
10976	65856	6	0
10977	65926	6	6000
10978	65927	6	10000
10979	66017	6	0
10980	66056	6	0
10981	66115	6	0
10983	66116	4	0
10984	66116	5	0
10986	66178	6	0
10988	66197	4	2000
10989	66197	5	2000
10991	121135	0	0
10992	121162	0	0
10993	117519	2	18000
10994	117519	4	18000
10995	121163	0	0
10996	121165	0	0
10997	121170	0	1500
10998	121183	0	0
10999	121197	0	0
11000	121253	0	0
11001	121254	0	0
11002	121260	0	0
11003	121279	0	0
11006	121298	0	0
11007	121299	0	0
11008	121307	0	0
11015	19647	0	24000
11036	121411	0	0
11068	121471	0	0
11069	121484	0	5000
11079	121502	0	0
11081	121490	0	0
11082	121527	0	0
11083	121536	0	0
11084	121547	0	0
11085	121548	0	0
11090	121551	0	0
11091	121552	0	0
11101	121580	0	3000
11102	121601	0	0
11103	121620	0	0
11302	65800	6	0
12950	121710	0	0
12952	121717	0	60000
12953	121723	0	0
12963	56814	0	0
12965	121763	0	0
12968	121783	0	0
12969	121788	0	0
12970	121818	0	0
12977	121827	0	0
12992	121896	0	5000
12993	121900	0	7000
12994	121925	0	0
12995	121915	0	0
12997	121936	0	0
12998	121948	0	0
12999	121903	0	0
13000	105174	0	0
13001	121968	0	0
13002	121979	0	7000
13003	122009	0	0
13011	122018	0	0
13012	122032	0	0
13090	122049	0	8000
13105	122057	0	0
13106	122065	0	3000
13107	122080	0	5000
13111	122118	0	0
13112	122121	0	15000
13114	122134	0	0
13115	122142	0	5000
13116	122145	0	5000
13117	122153	0	0
13118	122160	0	0
13119	122177	0	0
13120	122158	0	0
13121	122164	0	0
13122	122187	0	0
13123	122188	0	0
13126	122278	0	0
13127	121833	0	0
13128	122282	0	0
13129	122285	0	0
13130	122286	0	0
13131	122287	0	0
13132	122288	0	8000
13133	122289	0	0
13134	122290	0	0
13135	122291	0	0
13136	122292	0	0
13137	122294	0	0
13139	122389	0	0
13140	122395	0	0
13141	122397	0	0
13143	122224	0	0
13145	122401	0	0
13146	122402	0	0
13148	122411	0	0
13149	121966	0	2000
13150	122167	0	6000
13151	122462	0	5000
13152	122470	0	0
13153	118927	0	0
13154	122485	0	0
13155	122487	0	0
13156	122488	0	0
13157	122489	0	0
13158	122490	0	0
13159	122506	0	0
13160	122507	0	20000
13161	122531	0	0
13162	122542	0	0
13164	108683	0	0
13165	122710	0	0
13166	122719	0	8000
13167	122748	0	0
13168	122750	0	2000
13169	122751	0	2000
13177	122779	0	0
13178	122783	0	0
13179	122796	0	0
13180	122801	0	0
13181	122802	0	30000
13182	122804	0	30000
13183	122806	0	30000
13184	122807	0	30000
13185	122808	0	15000
13186	122809	0	30000
13187	122811	0	30000
13189	122814	0	0
13190	122817	0	0
13191	122844	0	0
13192	122847	0	0
13193	122860	0	0
13194	122861	0	30000
13195	122862	0	0
13196	122865	0	0
13197	122866	0	0
13198	122867	0	0
13199	122868	0	0
13200	122869	0	0
13201	122870	0	0
13202	122876	0	0
13203	122878	0	0
13204	122879	0	0
13205	122880	0	0
13206	122882	0	0
13207	122883	0	0
13208	122885	0	0
13209	122886	0	0
13210	122892	0	0
13211	122893	0	0
13212	111850	0	10000
13213	122440	0	40000
13214	122444	0	40000
13215	122448	0	40000
13216	122454	0	40000
13217	122474	0	40000
13218	122479	0	40000
13219	122496	0	40000
13220	122497	0	40000
13221	122513	0	40000
13222	122514	0	40000
13223	122931	0	0
13227	122950	0	0
13232	122933	0	15000
13233	122761	0	15000
13234	122972	0	0
13236	122979	0	0
13240	111236	0	5000
13241	123037	0	0
13242	123040	0	0
13243	123052	0	0
13245	123063	0	0
13246	123131	0	0
13248	123148	0	0
13249	123155	0	300000
13250	123156	0	0
13251	123164	0	0
13254	122747	0	0
13255	123194	0	0
13256	123203	0	20000
13257	118249	0	0
13258	123212	0	0
13259	123214	0	0
13260	123216	0	0
13261	123223	0	0
13262	123247	0	20000
13263	115460	0	0
13264	123258	0	6000
13265	123259	0	0
13266	123262	0	0
13267	123273	0	0
13268	123302	0	0
13269	117686	0	0
13270	123353	0	0
13271	123355	0	0
13272	123356	0	0
13273	123361	0	0
13274	123362	0	0
13275	123367	0	0
13276	123375	0	0
13277	123380	0	0
13278	123388	0	0
13279	123389	0	0
13280	123402	0	0
13281	123408	0	0
13282	123419	0	0
13283	123421	0	0
13284	123434	0	0
13285	123435	0	0
13286	123436	0	0
13287	123437	0	0
13288	123445	0	0
13289	123451	0	0
13290	123465	0	0
13291	123466	0	0
13292	123469	0	0
13293	122839	0	10000
13294	122982	0	10000
13295	123173	0	10000
13296	123474	0	10000
13297	123485	0	0
13298	123486	0	0
13299	123511	0	20000
13300	123516	0	0
13301	123522	0	0
13302	123524	0	0
13303	123530	0	10000
13304	123535	0	0
13305	123537	0	0
13306	26364	0	0
13307	123548	0	0
13308	123549	0	0
13309	123565	0	0
13310	123566	0	0
13311	123567	0	0
13312	123568	0	0
13313	123570	0	0
13314	123571	0	0
13317	114591	0	0
13318	123648	0	0
13320	123654	0	0
13321	123663	0	1000
13324	123690	0	0
13325	123691	0	0
13326	123693	0	0
13327	119981	0	10000
13328	120100	0	20000
13329	120167	0	10000
13330	120194	0	10000
13331	123721	0	40000
13332	123722	0	40000
13333	123725	0	0
13334	123735	0	1500
13335	123745	0	0
13336	62606	0	0
13337	123744	0	0
13338	123761	0	0
13339	123766	0	0
13340	123771	0	0
13341	123772	0	0
13342	123773	0	0
13343	123774	0	0
13344	123775	0	0
13345	123776	0	0
13346	123777	0	0
13347	123778	0	0
13348	123784	0	0
13349	123786	0	0
13355	123495	0	0
13359	113806	0	12000
13360	123782	0	0
13361	123890	0	0
13362	123891	0	0
13363	123892	0	0
13364	123893	0	0
13365	123894	0	0
13366	123895	0	0
13367	104596	0	1500
13368	123902	0	0
13369	123904	0	0
13370	114653	0	0
13371	118984	0	0
13372	123913	0	5000
13373	123914	0	5000
13374	123931	0	0
13375	123938	0	5000
13376	123940	0	5000
13377	123941	0	5000
13378	116845	0	3000
13379	116886	0	4000
13380	123954	0	0
13381	123958	0	0
13382	123980	0	0
13383	123986	0	0
13384	123987	0	0
13385	123985	0	5000
13386	123996	0	0
13387	124000	0	0
13388	119718	0	0
13389	124004	0	0
13390	124007	0	0
13391	123997	0	2000
13392	124015	0	5000
13393	124022	0	1500
13394	124028	0	0
13395	124030	0	0
13396	124031	0	0
13397	124036	0	0
13399	124048	0	5000
13400	124079	0	15000
13401	124081	0	0
13402	124082	0	2000
13403	124106	0	0
13404	124107	0	0
13405	124137	0	0
13407	124139	0	0
13408	124140	0	0
13409	124150	0	30000
13410	114873	0	2000
13411	114872	0	2000
13412	124152	0	0
13413	124156	0	3000
13414	124071	0	3000
13415	124172	0	5000
13416	119346	0	5000
13417	124200	0	0
13418	124253	0	5000
13419	124256	0	0
13420	124282	0	0
13421	124281	0	0
13422	96268	0	0
13423	124284	0	2000
13424	124298	0	0
13425	124299	0	0
13426	124289	0	5000
13427	124297	0	5000
13429	124319	0	5000
13430	124323	0	0
13431	124329	0	0
13432	124277	0	12000
13433	124385	0	0
13434	124435	0	0
13436	124389	0	6000
13437	124486	0	0
