newField1	newField2	newField3	newField4	newField5	newField6	newField7	newField8	newField9	newField10	newField11	newField12	newField13	newField14	newField15	newField16	newField17	newField18	newField19	newField20	newField21	newField22	newField23	newField24	newField25	newField26	newField27	newField28	newField29	newField30	newField31	newField32	newField33	newField34	newField35	newField36	newField37	newField38	newField39	newField40	newField41	newField42	newField43	newField44	newField45
1299	4	0.45455	0	-2	1000	200	1067	72	0	0	3	3	0	0	0	0.75	0	0	0	3.142	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24	4	1	1,39E+23	4,20E-39	10225	0	2	0
1300	2.78	0.079925	0	0	1000	1999	345	71	21	0.015	3	3	2.15	2.85	0.99	0.792	0	0	0	0	-40	0	0	0	0	0	-0.06283	0	0	0	0	0	0	0	0	20	4	1	3,09E-20	2,80E-39	0	0	2	0
1301	1	0.2048	0	0	1000	300	7791	256	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	3,25E+41	2,80E-39	0	0	2.909	0
1302	0.1	0.05	0	0	2000	200	2723	449	27	0	3	3	2	4	0	0.698	0.66	1.42	0.05	0	4.4	0	0	0	0	0.15	3.142	3.142	0	0	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	0.5	0
1303	30.445	0.279725	0	1.55	1000	154	9613	288	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35	2	0	0	50	10.8	7.2	NaN	4,20E-39	10238	0	20	0
1304	0.1	0.079925	0	0	1116	300	1	40	26	0	3	3	2	4	0	0.6633	0	0.32	0.4	5.906	34.4	0	0	0	0	0	0	0.06283	0	0	445	0	0	0	0	42.5	7.406	8	NaN	4,20E-39	0	0	2	0
1305	4	0.15	0	2	1000	200	9613	320	0	0	3	5	1	3	0	0.297	0	0	0	0	0	0	0	-5.027	0	0	0	0	17.45	17.45	0	0.1	0.2	0.3	0.5	-4	16.9	4	NaN	4,20E-39	10243	0	100	0
1306	4	0.929075	0	-5	507	299	9158	0	17	0	3	3	2	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.46	0.22	0.75	50	10.01	13.5	-7,88E+30	4,20E-39	10264	0	2	0
1307	1.036	0.2048	0	-2.5	507	299	9158	0	17	0	3	3	2	3.25	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	1.745	1.745	0	0.15	0.46	0.22	0.75	50	10.01	13.5	-7,88E+30	4,20E-39	0	0	2	0
1308	1.036	0.2048	0	-2.5	507	299	9158	0	17	0	3	3	2	3.25	0	0	0	0	0	0	0	0	0	0	0	0.75	3.142	3.142	1.745	1.745	0	0.15	0.46	0.22	0.75	50	10.01	13.5	-7,88E+30	4,20E-39	0	0	2	0
1309	1	0.129875	0	0	1000	300	10273	1472	27	0	3	3	2	4	0	0.75	0	0	0.15	0.3142	6.8	1.257	0.3456	-1.131	10.68	0	0	1.885	0	0	0	0	0	0	0	20	4	1	7,90E+30	2,80E-39	6276	0	1.909	1055998240
1310	4	0.025	0	4.15	1000	0	3939	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	6,69E-27	4,20E-39	0	0	2	0
1311	0.1	0.079925	0	0	1000	0	345	71	21	0	3	3	2.15	2.85	0.99	0.792	0	0	0.3	0	1	0.1745	0	-0.1745	0.1745	0.7	3.124	3.124	0	0	0	0	0	0	0	20	4	1	3,09E-20	2,80E-39	0	0	2	0
1312	0.5875	0.279725	0	0.15	1499	0	8404	488	27	0	7	4	10	10	0	0.75	0	0	1.9	0.2827	-1,00E-06	0	0	0	0	0	0	0	0.6283	0	0	0.48	0.66	0.26	0.55	11.5	3.508	5.4	NaN	4,20E-39	0	0	8.006	0
1313	0.5875	0.3047	0	0.25	1499	0	8404	488	27	0	7	4	10	10	0	0.75	0	0	0.6	0.2827	-1,00E-06	0	0	0	0	0	0.1571	0.4398	0.754	1.885	0	0.48	0.66	0.26	0.55	7	3.508	5.4	NaN	4,20E-39	0	0	8.606	0
1314	0.5875	0.3047	0	0.15	1499	0	8404	1512	27	0	7	4	10	10	0	0.75	0	0	1.1	0.2827	-1,00E-06	0	0	0	0	0	0	0	0.6283	0	0	0.48	0.66	0.26	0.55	14	0.8096	9.7	NaN	4,20E-39	10325	0	10.2	1060172412
1315	0.5875	0.3047	0	0.25	1499	0	8404	488	27	0	7	4	10	10	0	0.75	0	0	0.85	0.2827	-1,00E-06	0	0	0	0	0	0.1571	0.4398	0.754	1.885	0	0.48	0.66	0.26	0.55	9	2.209	3.5	NaN	4,20E-39	0	0	8.606	0
1317	0.334	0.729275	0.033	0.85	697	150	9613	279	8	0.4	4	2	0	3	2	0.15	0.29	1	0	-4.901	-14.8	0	0	0	0	15	0	0	0	0	300	1	1.45	2	10	-37	4.208	3.7	NaN	4,20E-39	10370	0	7.106	1070403158
1318	0.334	0.729275	0.033	0.85	697	150	256	279	25	0.4	4	2	0	3	2	0.15	0.29	1	0	-4.901	-14.8	0	0	0	0	15	0	0	0	0	245	1	1.45	2	10	-37	4.208	3.7	NaN	4,20E-39	6276	0	7.106	1070403158
1319	0.334	1	0.0015	0.85	697	150	9613	263	11	0.185	4	2	0	3	2	0.5099	0.29	1	0	-4.901	-14.8	0	0	0	0	15	0	0	0	0	245	1	1.45	5	20	-37	4.208	3.7	-8.160.013	4,20E-39	10415	0	7.106	1070403158
1320	4	0.45455	0	-2	1000	200	1067	72	0	0	3	3	0	0	0	0.75	0	0	0	3.142	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24	4	1	1,39E+23	4,20E-39	10460	0	2	0
1321	0.2	0.279725	0	-1	1000	200	511	96	0	0	3	3	0	0	0	0.75	0	0	0.1	-2.388	0	0	0	0	0	0	4.712	6.283	0	0	0	0	0	0	0	-50	10	5	1,10E-32	4,20E-39	0	0	2	0
1322	0.2	0.279725	0	-2.25	1000	200	511	96	0	0	3	3	0	0	0	0.75	0	0	0.15	0.1257	0	0	0	0	0	0.4	4.712	6.283	0	0	0	0	0	0	0	-50	10	5	1,27E-32	4,20E-39	0	0	2	0
1323	0.1	1.5	0	0	1497	0	2723	449	28	0	3	3	2	4	0	0.698	0.66	1.42	0	0	0	0	0	0	0	3	3.142	3.142	0	0	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	9	0
1325	0.1	1.75	0.01	-2	1999	0	10473	429	27	0.1	3	3	2	4	1.5	0.1	0.1	0.3	0.55	1.131	0	0	0	0	0	3	3.142	3.142	0	0	0	0	0	0	0	-60	80	1	NaN	4,20E-39	10502	1	5	0
1326	4	0.15	0	2	1000	200	9613	320	0	0	3	5	1	3	0	0.297	0	0	0	0	0	0	0	-5.027	0	0	0	0	17.45	17.45	0	0.1	0.2	0.3	0.5	-4	16.9	4	NaN	4,20E-39	10507	0	100	0
1327	1	0.15	0	0	1000	300	9613	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	1.2	0	0	5	15	1	9,08E-36	2,80E-39	0	0	2	0
1328	4	4	0	1.4	1000	0	10473	70	27	2	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
1329	4	0.1049	0	2	1000	200	9993	320	0	0	3	5	1	3	0.6	0.297	0	0	0	0	0	0	0	-5.027	0	2	0	0	17.45	17.45	0	0.1	0.2	0.3	0.5	-4	16.9	4	2,27E+21	4,20E-39	10520	0	100	0
1330	2.78	0.05495	0	0	1000	200	345	257	51	0	3	3	2	4	0	0.7227	0	0	0	0	0	0	0	0	0	1.45	-3.142	-3.142	0	0	0	0	0	0	0	0	0	0	NaN	2,80E-39	0	0	0.8096	0
1331	0.5875	0.5	0	-0.5	999	0	8279	360	27	0	7	4	10	10	0	0.75	0	0	0.5	0.754	-1.5	0	0	0	0	0	0	0	0.6283	0	100	0.48	0.66	0.26	0.55	10	100	11.8	-1,71E+44	4,20E-39	10525	0	10	0
1332	0.7045	1.004	0	2.75	499	300	8115	0	20	0	3	3	2	4	0	0.698	0.66	1.42	0	0	-1,00E-06	0	0	11.18	0	0	0.01745	-0.01745	0	0	0	0	0	0	0	50	12	1	NaN	4,20E-39	10530	0	2	0
1333	0.2755	0.2	0	1.66	999	0	42	2	2	0	1	1	0	0	0	0.75	0	0	0.55	1.068	14	0.377	0.1571	0	0	1.75	0	0	0	0	0	0	0	0	0	100	30	1	NaN	4,20E-39	10547	2	2	0
1334	0.7045	0.979025	0	2.75	499	300	2758	0	20	0	3	3	2	4	0	0.698	0.66	1.42	0	0	-1,00E-06	0	0	11.18	0	0	0.01745	-0.01745	0	0	0	0	0	0	0	50	12	1	NaN	4,20E-39	5852	0	2	0
1336	0.5875	0.079925	0	1.45	888	0	8279	328	27	0	7	4	10	10	0	0.75	0	0	0.4	-0.1257	1.2	0	0	0	0	0	0	0	0.6283	0	100	0.48	0.66	0.26	0.55	6	2.309	11.8	1,61E-32	4,20E-39	10552	0	10	0
1337	0.5875	0.35465	0	1.45	888	0	8279	328	27	0	7	4	10	10	0	0.75	0	0	0.4	-0.1257	1.2	0	0	0	0	0	0	0	0.6283	0	100	0.48	0.66	0.26	0.55	6	2.309	11.8	-32880.64	4,20E-39	10557	0	10	0
1338	1	0.3	0	-1.7	1000	300	9657	104	27	0	3	3	2	4	0	0.75	0	0	1.75	-0.1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	5.107	14.9	NaN	4,20E-39	10562	0	2	0
1339	1	0.3	0	-1.7	1000	300	9657	104	27	0	3	3	2	4	0	0.75	0	0	1.75	-0.1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	5.107	14.9	NaN	4,20E-39	0	0	2	0
1340	0.1	1.75	0.003	1.2	1000	300	946	76	27	0.165	3	3	2	4	0	0.4109	1.11	0.82	0	6.126	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,73E-21	4,20E-39	0	0	2	0
1341	1	0.25	0	8.5	1000	300	9657	328	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-2,41E+33	4,20E-39	10583	0	5	0
1342	1	0.5	0	1.75	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.4	0.3142	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	20	1	0.001955366	2,80E-39	0	1	5	0
1343	0.1	0.425	0	1.75	1000	300	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.35	0.5655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	15	1	0.500679	2,80E-39	0	1	10	0
1344	0.1	0.6	0	1.75	1000	300	9657	328	27	0	3	3	2	4	0	0.75	0	0	0.35	0.5655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	1	0.500679	2,80E-39	0	1	10	0
1345	0.1	0.5	0	1.75	1000	300	9657	328	27	0	3	3	2	4	0	0.75	0	0	0.35	0.5655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	15	1	0.5006805	2,80E-39	0	1	10	0
1346	1	12.038	0	0.45	1000	300	1	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	8.9	-0.06283	-0.06283	0	0	0	0	0	0	0	34	6.807	0	-3320192	4,20E-39	10616	0	2	0
1347	1	0.625	0	-0.35	1000	300	9657	72	27	0	3	3	2	4	0	0.75	0	0	0.45	1.068	-35	0	0	0	0	3	-0.2827	-0.377	0	0	0	0	0	0	0	-50	5	15	3,57E-37	2,80E-39	0	0	2	0
1348	0.1	0.75	0	-1.2	1000	0	9657	360	27	0	3	3	2	4	0	0.75	0	0	0.6	0.6283	-20	0	0	0	0	3	-0.2793	-0.2618	0	0	400	0.49	1.37	0.52	0	-55	15	15	1,85E-09	2,80E-39	0	0	15	0
1349	0.1	0.9	0	-1.45	1000	0	9657	72	27	0	3	3	2	4	0	0.75	0	0	0.5	0.754	-30	0	0	0	0	3	-0.3491	-0.3142	0	0	400	0	0	0	0	-50	5	15	-1,55E+32	2,80E-39	0	0	2	0
1350	1	0.5	0	-1.15	1000	300	9657	72	27	0	3	3	2	4	0	0.75	0	0	0.6	0.6912	-30	0	0	0	0	3	-0.3142	-0.3491	0	0	0	0	0	0	0	-50	10	15	-9,75E+30	2,80E-39	10621	0	2	0
1351	0.1	1.5	0	-1.45	1000	0	9657	104	27	0	3	3	2	4	0	0.75	0	0	0.5	0.754	-30	0	0	0	0	3	-0.3491	-0.3142	0	0	400	0	0	0	0	-60	10	20	1,85E-10	2,80E-39	0	0	2	0
1352	0.1	0.079925	0	0	5000	300	345	0	26	0	3	3	2	4	0	0.99	0	0.25	0.1	0	9.2	0	0	0	0	0	0	0.06283	0	0	445	0	0	0	0	20	20	13.7	NaN	2,80E-39	0	0	2	0
1353	0.1	0.079925	0	0	1000	0	345	71	21	0	3	3	2.15	2.85	0.99	0.792	0	0	0.3	0	1	0.1745	0	-0.1745	0.1745	3	3.124	3.124	0	0	0	0	0	0	0	20	4	1	3,09E-20	2,80E-39	0	0	2	0
1354	0.1	0.1	0	0.75	2980	285	8598	104	27	0	3	4	0	0	0	0	0.23	0.72	0.55	5.906	18.4	0	0	0	0	1.1	0	0	0	0	0	0.26	0.37	0.25	0.45	21.5	1.809	7.7	-7,88E-09	4,20E-39	10638	0	2	0
1355	0.1	0.1	0	0.75	2980	285	8404	104	27	0	3	4	0	0	0	0	0.23	0.72	0.55	5.969	-27.2	0	0	0	0	1.1	0	0	0	0	0	0.26	0.37	0.25	0.45	21.5	1.809	7.7	-1,49E+35	4,20E-39	6276	0	2	0
1356	0.1	0.1	0	1.6	507	146	256	98	36	0	5	5	4	0	0.6	0	1.03	0.72	0	0	0	0	0	0	0	1.1	1.257	-1.257	5.027	-5.027	55	0.05	0.18	0.09	0.14	21.5	1.809	7.7	-1,49E+35	4,20E-39	10643	0	2	1067509088
1357	0.1	0.1	0	1.6	507	146	256	98	36	0	5	5	4	0	0.855	0.594	1.03	0.72	0	0	0	0	0	0	0	1.1	1.257	-1.257	5.027	-5.027	55	0.05	0.18	0.09	0.14	41.5	1.809	7.7	-1,49E+35	4,20E-39	6276	0	2	1067509088
1358	1	0.35465	0	1.2	1000	300	8404	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	1,35E-27	4,20E-39	10688	0	2	0
1359	0.334	0.05495	0	2.3	393	299	385	198	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0	0	22.8	0	0	0	0	0.1	-3.142	3.142	3.896	-7.54	0	1	2	1.43	2	2.5	5.107	7.2	NaN	5,61E-39	0	0	2	0
1361	0.3925	0.5	0	2	1000	200	9657	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	6276	0	2	0
1362	0.1	0.25	0	0	2000	200	2931	69	27	0	3	3	2	4	0	0.698	0.66	1.42	0.1	0	4.8	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	20	100	1	NaN	4,20E-39	0	0	2	0
1363	0.5875	0.55445	0	-1.1	1499	0	727	104	27	0	7	4	10	10	0	0.75	0	0	1.7	0.2827	-1,00E-06	0	0	0	0	0	0	0	0.6283	0	0	0.48	0.66	0.26	0.55	-15.5	3.508	5.4	6,72E-34	4,20E-39	0	0	2	0
1364	0.5875	0.429575	0	-1.44	1499	0	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.7	0.2827	-1,00E-06	0	0	0	0	0	0.1571	0.4398	0.754	1.885	0	0.48	0.66	0.26	0.55	-7.5	3.508	5.4	2,62E+23	2,80E-39	0	0	2	0
1365	0.5875	0.45455	0	-1.1	1499	0	1727	72	27	0	7	4	10	10	0	0.75	0	0	1.7	0.1571	-2	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	-5.5	5.407	17.5	8,00E-34	4,20E-39	10701	0	2	0
1366	0.5875	0.2	0	-1.15	7999	0	8279	328	27	0	7	4	10	10	0	0.75	0	0	0.1	1.068	0	0	0	0	0	0	0	0	0.6283	0	100	0.48	0.66	0.26	0.55	-26	2.309	11.8	1,33E-32	4,20E-39	0	0	10	0
1367	0.1	0.2048	0	0	850	200	2826	97	12	0.0575	3	3	2	4	0	0.6534	0.66	1.42	0.9	0	1.2	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	20	2.809	1	-4,83E+22	4,20E-39	0	0	2	0
1368	2.78	0.375	0.01	-2	999	0	1067	4	0	0	3	3	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	10738	0	2	0
1369	1	0.279725	0	1.75	1000	300	9657	352	27	0	3	3	2	4	0	0.75	0	0	0.5	0	3.6	1.068	3.142	0	0	0	0	0	0	0	0	0	0	0	0	11.5	0.01	14.3	-2,55E-21	2,80E-39	0	0	14.8	0
1370	0.334	0.079925	0	1.4	1000	499	256	118	27	0.07	5	4	3.7	8.45	0.39	0.2525	0.23	0.72	0	0.3142	6.8	0	0	0	0	0	0	0	0	0	0	0.26	0.51	0	0.6	150	900	1.8	NaN	4,20E-39	10747	0	2	0
1372	0.334	0.25	0	3	1002	0	256	6	27	0.07	3	4	3.7	8.45	0.4	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	245	0.26	0.37	0.25	0.45	50	20	0	NaN	4,20E-39	0	0	2	0
1373	1	0.3	0	1.2	1000	300	10792	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	6,28E-30	4,20E-39	10831	0	2	0
1375	1	25.025	0	1.2	1000	300	10792	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	3,31E+15	4,20E-39	0	0	2	0
1376	0.256	0.15485	0	1.4	279	223	256	374	27	0.0725	2	3	3.25	5.85	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.55	0	0	0	0	40	0.08	0.28	0.11	0.8	150	900	0	NaN	4,20E-39	0	0	2	0
1377	0.4	0.25	0	1.66	2000	200	511	76	0	0	3	3	0	0	0	1	0.66	1.42	0.4	1.885	2	0	0	0	0	0	0	0	-0.2513	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	2	0
1378	0.1	0.3047	0	0	850	200	8115	97	12	0.0575	3	3	2	4	0	0.6534	0.66	1.42	0.9	0	1.2	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	-20	2.809	1	1,76E-33	4,20E-39	0	0	2	0
1379	0.1	0.45455	0	0	850	200	8897	97	12	0.0575	3	3	2	4	0	0.6534	0.66	1.42	0.9	0	1.2	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	-20	2.809	1	1,82E-32	4,20E-39	0	0	2	0
1380	0.1	0.3047	0	0	850	200	8404	97	12	0.0575	3	3	2	4	0	0.6534	0.66	1.42	0.9	0	1.2	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	-20	2.809	1	-1,97E+44	4,20E-39	0	0	2	0
1381	1	0.3	0	1.2	1000	300	132	72	27	0	3	3	2	4	0	0.75	0	0	0.6	0.377	-14	0	0	0	0	0	0	0	-3.644	0	0	0	0	0	0	7.5	2.309	1	-6,49E-21	4,20E-39	10836	0	2	0
1382	0.1	0.15485	0.00425	1.9	1000	300	302	72	51	0.0075	3	3	2	4	0	0.75	0	0	0.15	1.948	24	0	0	0	0	0.6	0	-0.06283	-0.377	0.2513	0	0	0	0	0	20	4	1	-1,64E+41	4,20E-39	0	0	2	0
1383	1	0.429575	0.03425	0.55	1000	300	9657	333	14	0.03	3	3	2	4	1.62	0.8811	0.17	0.29	0.3	3.896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	130562	4,20E-39	10845	0	1.809	0
1384	1	0.129875	0.05	0	1000	300	9613	356	27	0.0775	3	3	2	4	0	0.75	0.05	0	0	0	0	0	0	0	0	1.1	-3.142	3.142	0	0	0	0	0	0	0	-23	4	1	0.000121685	2,80E-39	6276	0	0.6097	0
1385	1	0.129875	0.05	0	1000	300	9613	356	27	0.0775	3	3	2	4	0	0.75	0.05	0	0	0	0	0	0	0	0	1.1	-3.142	3.142	0	0	0	0	0	0	0	-20	4.608	1	0.000121685	2,80E-39	6276	0	0.6097	0
1389	1	18.032	0	-0.0999999	1802	300	8404	96	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27.5	4	1	2,11E+43	4,20E-39	10890	0	2	0
1390	1	127.872	0	-1.85	1000	300	8404	64	27	0	3	3	2	4	0	0.75	0	0	0	0.9425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.5	4	1	-4,31E-28	8,41E-39	6276	0	2	0
1391	1	0.5045	0.00725	2.25	1000	0	1	455	51	0.055	4	6	4	4	0.9	0	0	0.25	0	4.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	6.607	0
1392	1	0.5045	0.00725	2.25	1000	0	1	455	51	0.055	4	6	4	4	0.9	0	0	0.25	0	4.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	10935	0	6.607	0
1393	1	0.575	0.0035	1.5	1000	300	1168	1	16	0.055	2	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23	0.01	4.3	NaN	4,20E-39	0	0	11.5	0
1394	1	0.3047	0	1.25	1802	300	6209	96	27	0	3	3	2	4	0	0.75	0	0	0.6	0.9425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27	4	1	-1,05E+43	4,20E-39	6276	0	2	0
1395	1	0.3047	0	1.25	1000	300	6209	96	27	0	3	3	2	4	0	0.75	0	0	1.25	1.445	0	0	0	0	0	0.45	0.4712	0	0	0	0	0	0	0	0	-27	4	1	-2,49E-21	4,20E-39	6276	0	2	0
1396	1	0.3047	0	1.9	1000	300	6209	96	27	0	3	3	2	4	0	0.75	0	0	1.25	1.445	0	0	0	0	0	0.45	0.4712	0	0	0	0	0	0	0	0	30	4	1	-1,05E+43	4,20E-39	0	0	2	0
1397	0.334	0.3	0	1.4	249	0	1481	70	27	0.18	4	5	5.75	9.15	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
1398	1	1	0	2.5	1000	300	8279	73	27	0	3	3	2	4	0	0.75	0	0	0.5	0.5027	9.2	0	0	0	0	0	0.3491	0.3491	0	0	0	0	0	0	0	30	2.609	7.5	3,15E+01	2,80E-39	10944	2	5	-1071590146
1399	0.2	0.425	0	2	1000	300	8279	1352	27	0	3	3	2	4	0	0.75	0	0	0.75	31.42	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-4,16E+40	4,20E-39	0	0	9	1078531719
1400	0.2	0.3	0	1.5	1000	300	8404	1352	27	0	3	3	2	4	0	0.75	0	0	0.75	31.42	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-7,35E+38	8,41E-39	0	2	10	0
1401	2.78	0.079925	0	0	1000	200	345	327	21	0.015	3	3	2.15	2.85	0.99	0.792	0	0	0	0	-40	0	0	0	0	1.85	3.142	3.142	0	0	0	0	0	0	0	20	4	1	4.015.747	2,80E-39	0	0	2	0
1402	1.231	0.25	0.001	0.75	999	200	3620	0	0	0	3	3	0	0	0	0.75	0	0	0.15	1.257	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	30	1	NaN	4,20E-39	10961	1	2	0
1403	4	0.5	0.001	1.3	999	200	3620	0	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	2	2	100	30	1	NaN	4,20E-39	0	0	2	0
1404	0.3	0.2	0.001	0.75	999	200	42	8	0	0	3	3	0	0	0	0.75	0	0	0.4	0.6283	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	30	1	NaN	4,20E-39	0	2	2	0
1405	100	0.85415	0	1.15	3058	0	511	231	51	0	9	5	0	0	0	0.99	0.8	1.42	4.4	0.09425	-5.6	0.06283	1.414	-0.754	1.508	0	0	0	0	0	0	0	0	0	0	21.5	10.01	50	-1,35E+14	4,20E-39	10974	0	2	0
1406	0.3	0.2	0.001	0.75	999	300	42	8	0	0	3	3	0	0	0	0.75	0	0	0.4	0.6283	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	30	1	NaN	4,20E-39	0	2	2	0
1407	1	0.05495	0.002	-0.85	1000	300	8404	93	51	0.02	3	3	2	4	0.075	0.8366	0.26	2	0.55	-3.016	12.8	0	0	0	0	0	0	0	0	0	0	1	1	0.25	0.25	20	4	1	-6,20E+32	4,20E-39	0	0	2	0
1408	1	0.05495	0.002	-0.85	1000	300	8404	93	51	0.02	3	3	2	4	0.075	0.8366	0.26	2	0.3	-3.016	14.8	0	0	0	0	0	0	0	0	0	0	0.75	0.75	0.25	0.25	20	4	1	-1,18E+30	4,20E-39	0	0	2	0
1409	1	0.05495	0.002	-0.85	1000	300	8404	93	51	0.02	3	3	2	4	0.075	0.8366	0.26	2	0.15	-3.016	16.8	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.25	0.25	20	4	1	-6,76E+38	4,20E-39	0	0	2	0
1410	1	0.15485	0.002	-0.85	1000	300	8404	77	51	0.02	3	3	2	4	0.075	0.8366	0.26	2	0.75	-3.016	-3.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0.25	20	4	1	-6,36E+35	4,20E-39	10995	0	2	0
1411	2.78	0.079925	0	0	1000	200	345	327	21	0.015	3	3	2.15	2.85	0.99	0.792	0	0	0	0	-40	0	0	0	0	0.5	3.142	3.142	0	0	0	0	0	0	0	20	4	1	4.015.747	2,80E-39	0	0	2	0
1412	0.25	0.375	0	1.2	1000	300	4519	72	27	0	3	3	2	4	0	0.75	0	0	0.15	1.634	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,71E+44	2,80E-39	11008	3	2.209	0
1413	4	1	0	1.2	1000	300	4519	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-5,97E+35	2,80E-39	6808	3	2.209	0
1414	4	0.175	0	1.2	1000	300	302	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-5,97E+34	2,80E-39	6826	0	2.209	0
1415	0.1	0.429575	0.002	-1.3	2000	200	2758	69	21	0.105	3	3	2	4	0.435	0.3663	0.03	0.18	0	0	2	0	0	0	0	3.1	-0.377	0.377	0	0	0	0	0	0	0	20	100	1	NaN	4,20E-39	0	0	2	0
1416	0.7045	0.279725	0	-2	2030	192	8115	0	20	0	3	3	2	4	0	0.698	0.66	1.42	0	0	-1,00E-06	0	0	11.18	0	2.6	-0.377	0.377	0	0	0	0	0	0	0	50	12	1	5,67E-28	4,20E-39	0	0	0.01	0
1417	0.1	0.5045	0	-1.3	2000	200	6532	69	51	0.0925	3	3	2	4	0.435	0.3663	0.03	0.18	0	0	2	0	0	0	0	3.1	-0.377	0.377	0	0	0	0	0	0	0	20	100	1	NaN	4,20E-39	0	0	2	0
