field0	field1	field2	field3	field4	field5
10232	46578	0	60	0	0
10233	46579	0	60	0	0
10235	46584	0	56	0	56
10236	46585	0	50	0	50
10237	46590	0	55	55	55
10238	46594	0	35	0	0
10239	46596	0	0	0	1
10241	46604	0	30	0	30
10242	46605	0	70	0	70
10243	46608	0	20	0	20
10244	46619	0	50	0	50
10246	46628	0	0	0	1
10247	46629	0	70	0	70
10248	46648	0	70	0	70
10251	46671	0	100	0	0
10252	46672	0	100	0	0
10253	46681	0	30	0	30
10254	46682	0	0	0	16
10255	46683	0	45	0	45
10256	46687	0	0	0	16
10257	46703	0	1	0	1
10258	46704	0	1	1	1
10260	46707	0	70	0	70
10261	46732	0	70	0	70
10262	46733	0	70	0	70
10263	46744	0	70	0	70
10264	46745	0	1	0	1
10265	46758	0	11	11	11
10266	46762	0	70	0	70
10267	46763	0	61	0	61
10268	46765	0	1	1	1
10269	46768	0	1	0	1
10270	46782	0	45	70	0
10271	46783	0	45	0	0
10272	46784	0	50	0	0
10273	46785	0	50	0	0
10274	46794	0	1	0	1
10275	46795	0	1	0	1
10276	46802	0	20	0	20
10277	46812	0	75	0	0
10278	46815	0	20	0	20
10279	46820	0	20	0	20
10280	46837	0	15	0	15
10281	46838	0	46	0	46
10282	46839	0	15	0	15
10283	46840	0	46	0	46
10284	46854	0	0	0	1
10285	46855	0	0	0	1
10286	46856	0	0	0	1
10287	46857	0	0	0	1
10288	46859	0	0	0	1
10289	46860	0	0	0	1
10290	46865	0	0	0	1
10291	46866	0	0	0	1
10292	46867	0	0	0	1
10293	46886	0	70	0	70
10294	46898	0	45	0	45
10295	46900	0	70	0	70
10296	46901	0	1	0	1
10297	46902	0	70	0	70
10298	46924	0	1	0	1
10299	46932	0	70	70	70
10300	46945	0	0	0	1
10301	46946	0	0	0	1
10302	46947	0	0	0	1
10303	46949	0	0	0	1
10304	46951	0	0	0	1
10305	46952	0	0	0	1
10306	46953	0	50	0	50
10307	46968	0	1	0	1
10309	46982	0	1	0	1
10310	46983	0	20	0	20
10311	46984	0	20	0	20
10313	46987	0	20	0	20
10314	46988	0	20	0	20
10315	46989	0	0	0	1
10316	46990	0	0	0	45
10317	47000	0	0	0	1
10318	47005	0	20	0	20
10319	47021	0	42	0	42
10320	47032	0	1	0	1
10321	47037	0	0	0	1
10322	47051	0	35	0	0
10323	47059	0	72	0	72
10324	47071	0	20	0	20
10325	47072	0	20	0	20
10326	47074	0	20	0	20
10327	47075	0	40	0	40
10328	47076	0	20	0	20
10329	47077	0	20	0	20
10330	47079	0	20	25	20
10331	47080	0	20	0	20
10332	47081	0	20	0	20
10333	47106	0	20	0	20
10334	47113	0	70	0	70
10335	47115	0	70	0	70
10336	47131	0	65	0	65
10337	47133	0	70	0	70
10339	47144	0	0	1	1
10340	47145	0	0	1	1
10341	47146	0	0	1	1
10342	47148	0	0	1	1
10343	47151	0	0	1	1
10344	47152	0	0	1	1
10345	47153	0	0	1	1
10346	47155	0	0	1	1
10347	47156	0	0	1	1
10348	47157	0	0	1	1
10349	47158	0	0	1	1
10350	47160	0	0	1	1
10351	47161	0	0	1	1
10352	47162	0	0	1	1
10353	47163	0	0	1	1
10354	47164	0	0	1	1
10355	47165	0	0	1	1
10356	47193	0	29	0	29
10357	47248	0	70	0	70
10358	47271	0	0	0	1
10359	47278	0	65	0	65
10360	47281	0	1	0	1
10361	47285	0	1	0	1
10362	47287	0	70	0	70
10363	47294	0	0	0	1
10364	47295	0	0	0	1
10365	47296	0	0	0	1
10369	47314	0	70	0	70
10370	47320	0	20	0	20
10371	47332	0	20	0	20
10372	47415	0	70	0	70
10373	47425	0	70	0	70
10374	47432	0	10	20	10
10375	47468	0	50	0	50
10376	47476	0	58	0	58
10377	47480	0	69	0	69
10378	47481	0	50	0	50
10379	47482	0	1	0	1
10380	47484	0	50	0	50
10381	47496	0	50	0	50
10382	47524	0	24	0	24
10383	47528	0	57	0	57
10384	47534	0	8	0	8
10385	47540	0	10	0	10
10386	47541	0	55	0	55
10387	47568	0	76	0	76
10388	47579	0	80	0	0
10389	47585	0	60	0	60
10390	47601	0	1	0	1
10391	47602	0	26	0	26
10392	47604	0	1	0	1
10393	47629	0	20	0	20
10394	47632	0	55	0	55
10395	47633	0	55	0	55
10396	47666	0	60	0	60
10397	47668	0	70	0	70
10398	47672	0	60	0	0
10399	47695	0	70	0	70
10400	47697	0	20	0	20
10401	47699	0	70	0	70
10402	47700	0	70	0	70
10403	47715	0	60	0	0
10404	47718	0	20	0	20
10405	47723	0	20	0	20
10406	47750	0	60	0	60
10407	47751	0	20	0	20
10408	47753	0	1	0	1
10409	47755	0	1	0	1
10410	47757	0	1	0	1
10411	47758	0	1	0	1
10412	47766	0	60	0	0
10413	47767	0	1	0	1
10414	47774	0	26	0	26
10415	47777	0	70	0	70
10416	47780	0	0	0	1
10417	47781	0	0	0	1
10419	47784	0	56	62	56
10420	47788	0	70	0	70
10421	47789	0	60	0	60
10422	47790	0	70	0	70
10423	47791	0	1	0	1
10424	47842	0	20	0	20
10425	47897	0	47	0	47
10426	47898	0	60	0	0
10427	47899	0	60	0	0
10428	47900	0	60	0	0
10429	47901	0	60	0	0
10430	47904	0	0	200	0
10431	47906	0	0	165	15
10432	47922	0	19	0	19
10433	47940	0	60	0	60
10435	47959	0	20	0	20
10436	47960	0	47	0	47
10437	47981	0	1	0	1
10438	48009	0	20	0	20
10439	48016	0	8	0	8
10440	48018	0	76	0	76
10441	48020	0	76	0	76
10442	48023	0	0	0	1
10443	48024	0	0	0	1
10444	48027	0	0	0	1
10446	48045	0	76	0	76
10447	48053	0	1	0	1
10448	48054	0	20	0	20
10449	48058	0	70	0	70
10451	48094	0	70	0	70
10452	48095	0	70	0	70
10453	48096	0	20	0	20
10454	48098	0	20	0	20
10455	48099	0	80	0	80
10456	48100	0	90	0	90
10457	48101	0	80	0	80
10458	48102	0	90	0	90
10459	48103	0	80	0	80
10460	48104	0	90	0	90
10461	48110	0	74	78	74
10462	48111	0	79	83	79
10463	48115	0	20	0	20
10464	48117	0	20	0	20
10465	48137	0	0	0	1
10466	48150	0	1	0	1
10467	48153	0	1	0	1
10469	48181	0	62	0	62
10470	48184	0	68	0	68
10471	48193	0	1	0	1
10472	48210	0	68	0	68
10473	48246	0	20	0	20
10474	48260	0	1	0	1
10475	48263	0	57	0	57
10476	48265	0	70	0	70
10477	48266	0	55	0	55
10478	48267	0	70	0	70
10479	48271	0	70	0	70
10480	48274	0	70	0	70
10481	48275	0	70	0	70
10482	48276	0	70	0	70
10483	48277	0	1	0	1
10484	48280	0	36	0	36
10485	48281	0	1	0	1
10486	48286	0	70	0	70
10487	48288	0	10	0	10
10488	48289	0	0	0	1
10489	48301	0	1	0	1
10490	48319	0	68	78	68
10491	48320	0	1	0	1
10492	48333	0	70	79	70
10493	48368	0	20	0	20
10494	48369	0	20	0	20
10495	48371	0	20	0	20
10496	48379	0	78	88	78
10497	48389	0	0	0	1
10498	48391	0	0	0	1
10499	48392	0	0	0	1
10500	48393	0	48	0	48
10501	48394	0	0	0	1
10502	48424	0	20	0	20
10503	48438	0	76	0	76
10504	48488	0	0	0	1
10505	48489	0	0	0	1
10506	48491	0	0	0	1
10507	48503	0	1	0	1
10508	48504	0	1	0	1
10509	48505	0	76	0	76
10510	48514	0	0	0	1
10511	48532	0	0	0	1
10512	48535	0	0	0	1
10513	48536	0	0	0	1
10514	48537	0	0	0	1
10515	48558	0	70	0	70
10516	48594	0	10	0	10
10517	48604	0	10	0	10
10518	48619	0	1	0	1
10519	48620	0	20	0	20
10520	48623	0	20	0	20
10521	48628	0	75	0	75
10522	48639	0	1	0	1
10523	48640	0	1	0	1
10524	48696	0	20	0	20
10525	48698	0	20	0	20
10526	48707	0	68	0	68
10527	48719	0	18	0	18
10528	48720	0	70	0	0
10529	48721	0	56	0	56
10530	48739	0	60	75	60
10532	48766	0	80	0	80
10533	48768	0	1	0	1
10534	48778	0	55	0	55
10535	48783	0	20	0	20
10536	48792	0	62	0	62
10537	48815	0	20	0	20
10538	48834	0	50	50	50
10539	48838	0	50	50	50
10540	48849	0	70	0	70
10541	48854	0	20	0	20
10542	48856	0	70	0	70
10543	48865	0	45	0	45
10544	48867	0	45	0	45
10545	48868	0	45	0	45
10546	48873	0	70	0	70
10547	48874	0	45	0	45
10548	48878	0	70	0	70
10550	48893	0	0	0	1
10552	48920	0	70	0	70
10553	48929	0	1	0	1
10554	48954	0	0	0	1
10555	48978	0	0	0	1
10556	48982	0	64	0	64
10557	48985	0	6	16	6
10558	49004	0	0	0	1
10559	49006	0	0	0	1
10560	49013	0	55	0	55
10561	49015	0	55	0	55
10562	49016	0	66	0	66
10563	49020	0	58	0	58
10564	49024	0	0	0	1
10565	49028	0	74	0	74
10567	49042	0	0	0	1
10568	49084	0	20	0	20
10569	49088	0	68	0	68
10570	49090	0	20	0	20
10571	49110	0	73	0	73
10572	49111	0	73	0	73
10573	49113	0	73	0	73
10574	49137	0	0	0	1
10575	49143	0	55	0	55
10576	49145	0	0	0	1
10577	49161	0	75	0	75
10578	49175	0	55	0	55
10579	49182	0	55	0	55
10580	49184	0	55	0	55
10581	49193	0	0	0	1
10582	49194	0	55	0	55
10583	49197	0	20	0	20
10584	49198	0	20	0	20
10585	49203	0	55	0	55
10586	49204	0	20	0	20
10587	49205	0	20	0	20
10588	49206	0	74	0	74
10589	49217	0	0	0	1
10590	49219	0	0	0	1
10591	49224	0	55	0	55
10592	49243	0	75	0	75
10593	49249	0	80	0	80
10594	49264	0	75	0	75
10595	49296	0	1	0	1
10596	49302	0	1	0	1
10597	49306	0	80	84	80
10598	49309	0	60	0	60
10599	49317	0	73	0	73
10600	49321	0	1	0	60
10601	49322	0	0	0	1
10602	49324	0	1	0	1
10603	49342	0	70	0	70
10604	49348	0	70	0	70
10605	49350	0	20	0	20
10606	49354	0	75	0	75
10607	49358	0	52	0	52
10608	49359	0	17	0	17
10609	49360	0	42	0	42
10610	49361	0	52	0	52
10611	49365	0	36	0	36
10612	49376	0	1	0	1
10613	49378	0	0	0	1
10614	49379	0	0	0	1
10615	49390	0	0	0	1
10616	49391	0	0	0	1
10617	49392	0	0	0	1
10618	49393	0	0	0	1
10619	49398	0	62	0	62
10620	49410	0	1	0	1
10621	49418	0	20	0	20
10622	49453	0	14	0	14
10623	49454	0	20	0	20
10624	49472	0	75	0	75
10625	49488	0	6	16	6
10626	49489	0	6	16	6
10627	49495	0	0	0	1
10628	49497	0	0	0	1
10629	49500	0	55	0	55
10630	49501	0	55	0	55
10631	49508	0	0	0	1
10632	49509	0	62	0	62
10633	49512	0	1	5	1
10634	49526	0	0	0	1
10635	49527	0	70	0	70
10636	49537	0	20	0	20
10637	49538	0	0	0	1
10638	49549	0	70	0	70
10639	49576	0	55	0	55
10640	49588	0	0	0	1
10641	49589	0	0	0	1
10642	49592	0	70	0	70
10643	49609	0	35	0	35
10644	49610	0	55	0	55
10645	49611	0	55	0	55
10646	49613	0	60	65	60
10647	49616	0	20	0	20
10648	49627	0	0	0	1
10649	49628	0	0	0	1
10650	49644	0	1	0	1
10651	49654	0	0	0	1
10652	49655	0	0	0	1
10653	49657	0	0	0	1
10654	49672	0	1	0	1
10655	49673	0	1	0	1
10656	49675	0	1	0	1
10657	49678	0	1	0	1
10658	49697	0	60	65	60
10659	49703	0	80	0	80
10660	49704	0	32	0	32
10662	49712	0	20	0	20
10663	49713	0	1	1	1
10664	49721	0	1	0	1
10665	49722	0	20	0	20
10666	49723	0	55	0	55
10667	49724	0	1	0	1
10668	49725	0	70	0	70
10669	49730	0	0	0	72
10670	49739	0	74	0	74
10671	49758	0	20	0	20
10673	49765	0	70	74	70
10674	49786	0	0	0	1
10675	49787	0	0	0	1
10676	49788	0	0	0	1
10677	49789	0	0	0	1
10678	49805	0	1	0	1
10679	49806	0	10	0	10
10680	49807	0	36	0	36
10681	49811	0	0	0	70
10682	49821	0	1	0	1
10683	49834	0	1	0	1
10684	49835	0	1	0	1
10685	49836	0	70	0	70
10686	49838	0	70	0	70
10687	49840	0	70	0	70
10688	49861	0	20	0	20
10689	49863	0	20	0	20
10690	49883	0	20	0	20
10691	49884	0	20	0	20
10692	49906	0	20	0	20
10693	49908	0	0	0	1
10694	49935	0	30	0	30
10695	49946	0	18	0	18
10696	49966	0	1	0	1
10698	49998	0	56	0	56
10699	50024	0	70	0	70
10700	50027	0	20	0	20
10701	50029	0	55	0	55
10702	50031	0	55	0	55
10703	50036	0	70	0	70
10704	50040	0	0	0	1
10705	50041	0	0	0	1
10706	50043	0	0	0	1
10707	50044	0	20	0	20
10708	50045	0	70	0	70
10709	50062	0	70	0	70
10711	50087	0	73	0	73
10712	50088	0	73	0	73
10713	50092	0	20	0	20
10714	50106	0	70	0	70
10715	50107	0	70	0	70
10716	50131	0	16	0	16
10717	50132	0	16	0	16
10719	50154	0	55	0	55
10723	50166	0	0	0	27
10724	50169	0	1	0	1
10725	50181	0	40	0	40
10726	50182	0	1	0	1
10727	50183	0	20	0	20
10728	50195	0	34	0	34
10729	50197	0	10	0	10
10730	50198	0	20	0	20
10731	50203	0	0	255	0
10732	50215	0	70	0	70
10733	50227	0	0	0	1
10734	50232	0	20	0	20
10735	50240	0	70	0	70
10736	50241	0	70	0	70
10737	50245	0	20	0	20
10738	50248	0	70	0	70
10739	50253	0	70	0	70
10740	50256	0	20	0	20
10741	50257	0	20	0	20
10742	50258	0	80	80	80
10743	50259	0	0	0	1
10744	50261	0	45	0	45
10745	50262	0	1	60	1
10746	50263	0	45	0	45
10747	50264	0	1	1	1
10748	50265	0	20	0	20
10749	50267	0	70	0	70
10750	50271	0	20	0	20
10751	50272	0	6	0	6
10753	50274	0	20	0	20
10754	50275	0	6	0	6
10755	50281	0	0	0	1
10756	50285	0	20	0	20
10757	50286	0	76	0	76
10758	50288	0	76	0	76
10759	50293	0	17	0	17
10760	50302	0	70	0	70
10761	50318	0	20	0	20
10762	50322	0	0	0	1
10763	50324	0	60	0	60
10764	50325	0	70	0	70
10765	50328	0	70	0	70
10766	50334	0	48	0	48
10767	50341	0	80	0	80
10768	50344	0	70	0	70
10769	50346	0	1	60	1
10770	50348	0	1	0	1
10771	50349	0	55	0	55
10772	50361	0	1	0	1
10773	50370	0	1	0	1
10774	50378	0	20	0	20
10775	50379	0	1	1	1
10776	50397	0	55	0	55
10777	50402	0	70	0	70
10779	50413	0	1	60	1
10780	50414	0	1	0	1
10781	50420	0	1	0	1
10782	50421	0	0	0	1
10783	50422	0	0	0	1
10784	50433	0	20	0	20
10785	50434	0	1	0	1
10786	50435	0	1	0	1
10787	50436	0	1	0	1
10788	50438	0	50	0	50
10789	50452	0	55	0	55
10790	50453	0	55	0	55
10791	50454	0	1	0	1
10792	50455	0	20	0	20
10793	50461	0	55	0	55
10794	50462	0	80	0	80
10795	50464	0	12	0	12
10796	50476	0	70	0	70
10797	50479	0	20	0	20
10798	50495	0	70	0	70
10799	50496	0	70	0	70
10800	50498	0	1	0	1
10801	50500	0	1	60	1
10802	50512	0	20	0	20
10803	50514	0	55	0	55
10804	50516	0	28	0	28
10805	50518	0	20	0	20
10806	50519	0	20	0	20
10807	50520	0	36	0	36
10808	50521	0	1	0	1
10809	50522	0	20	0	20
10810	50526	0	1	0	0
10811	50536	0	55	0	55
10812	50541	0	20	0	20
10813	50542	0	20	0	20
10814	50566	0	20	0	20
10815	50573	0	10	0	10
10816	50588	0	20	0	20
10817	50589	0	60	0	60
10818	50590	0	60	0	60
10819	50622	0	1	0	1
10820	50648	0	20	0	20
10821	50653	0	1	0	1
10822	50668	0	20	0	20
10823	50685	0	0	0	1
10824	50686	0	0	0	1
10825	50687	0	64	0	64
10826	50688	0	80	0	80
10827	50690	0	70	0	70
10828	50702	0	70	0	70
10829	50705	0	20	0	20
10830	50715	0	1	0	1
10831	50717	0	40	0	40
10832	50718	0	1	0	1
10833	50720	0	40	0	40
10834	50728	0	56	0	56
10835	50729	0	70	0	70
10836	50730	0	70	74	70
10837	50731	0	10	0	10
10838	50732	0	73	0	73
10839	50733	0	30	0	30
10840	50736	0	25	0	25
10842	50743	0	1	0	1
10843	50746	0	80	0	80
10844	50752	0	1	0	1
10845	50753	0	70	0	70
10846	50759	0	20	0	20
10847	50762	0	14	0	14
10848	50769	0	12	0	12
10849	50778	0	60	0	60
10850	50781	0	77	0	80
10851	50782	0	44	80	44
10852	50783	0	44	80	44
10853	50796	0	60	0	60
10854	50799	0	70	0	70
10855	50804	0	70	0	70
10856	50806	0	55	0	55
10857	50807	0	55	0	55
10858	50808	0	55	0	55
10859	50809	0	0	0	15
10860	50823	0	30	0	30
10861	50831	0	1	0	1
10862	50835	0	77	0	77
10863	50842	0	56	0	56
10864	50843	0	20	0	20
10865	50854	0	70	0	70
10866	50868	0	14	0	14
10867	50869	0	0	0	1
10868	50870	0	0	0	1
10869	50874	0	20	0	20
10870	50876	0	20	0	20
10871	50880	0	55	0	55
10872	50882	0	0	0	1
10873	50884	0	55	0	55
10874	50885	0	55	0	55
10875	50886	0	55	0	55
10876	50887	0	55	0	55
10877	50933	0	1	0	1
10878	50934	0	70	70	70
10879	50977	0	55	0	55
10880	50982	0	68	78	68
10881	50983	0	70	0	70
10882	50985	0	20	0	20
10883	50988	0	77	0	77
10884	50989	0	20	0	20
10885	50990	0	20	0	20
10887	51054	0	80	0	80
10888	51073	0	20	0	20
10889	51110	0	80	0	80
10893	51121	0	70	0	70
10894	51123	0	0	0	1
10895	51124	0	0	0	1
10896	51127	0	0	0	1
10897	51128	0	63	0	63
10898	51129	0	0	0	1
10899	51130	0	0	0	1
10900	51132	0	70	0	70
10901	51135	0	21	0	21
10902	51149	0	70	1	70
10903	51153	0	70	0	70
10904	51162	0	70	0	70
10905	51177	0	87	0	87
10906	51178	0	60	0	60
10907	51185	0	10	0	10
10908	51201	0	1	0	1
10909	51209	0	55	0	55
10910	51211	0	0	0	1
10911	51218	0	20	0	20
10912	51219	0	1	0	1
10915	51240	0	8	0	8
10916	51243	0	20	0	20
10917	51244	0	1	0	1
10918	51250	0	74	0	74
10919	51253	0	8	0	8
10924	51275	0	20	0	20
10925	51284	0	10	0	10
10926	51287	0	20	0	20
10927	51290	0	70	0	70
10928	51294	0	0	0	1
10929	51330	0	20	0	20
10930	51337	0	75	0	75
10931	51338	0	80	84	80
10932	51339	0	20	0	20
10933	51363	0	70	0	70
10934	51385	0	60	69	60
10935	51386	0	70	74	70
10936	51387	0	75	79	75
10937	51388	0	80	84	80
10938	51412	0	0	0	1
10939	51414	0	20	0	0
10940	51415	0	1	0	1
10941	51454	0	20	0	20
10942	51456	0	55	0	55
10943	51459	0	0	0	1
10944	51460	0	55	0	55
10945	51462	0	0	0	1
10946	51463	0	0	0	1
10947	51464	0	0	0	1
10948	51465	0	0	0	1
10949	51466	0	0	0	1
10950	51467	0	20	0	20
10951	51470	0	55	0	55
10952	51474	0	0	0	1
10953	51478	0	0	0	1
10954	51479	0	0	0	1
10955	51483	0	0	0	1
10956	51485	0	0	0	1
10957	51486	0	0	0	1
10958	51489	0	20	0	20
10959	51490	0	10	0	10
10960	51491	0	1	0	1
10961	51492	0	20	0	20
10962	51493	0	40	0	40
10963	51498	0	70	0	70
10964	51499	0	26	0	26
10965	51501	0	70	0	70
10966	51503	0	62	0	62
10967	51505	0	34	0	34
10968	51513	0	26	0	26
10969	51514	0	75	0	75
10970	51518	0	70	0	70
10971	51521	0	0	0	1
10972	51522	0	10	0	10
10973	51523	0	50	0	50
10974	51524	0	1	0	1
10975	51528	0	0	0	1
10976	51529	0	0	0	1
10977	51530	0	50	0	50
10978	51531	0	0	0	1
10979	51532	0	0	0	1
10980	51533	0	60	0	60
10981	51562	0	0	0	1
10982	51563	0	0	0	1
10983	51564	0	50	0	50
10984	51565	0	0	0	1
10985	51566	0	0	0	1
10986	51577	0	1	0	1
10987	51579	0	1	0	1
10988	51585	0	0	0	1
10989	51602	0	70	0	70
10990	51606	0	1	0	1
10991	51607	0	1	0	1
10992	51609	0	20	0	20
10993	51610	0	24	0	24
10994	51612	0	20	0	20
10995	51613	0	1	0	1
10996	51616	0	1	0	1
10997	51617	0	0	0	1
10998	51618	0	20	0	20
10999	51620	0	1	0	1
11000	51621	0	0	0	1
11001	51640	0	14	0	14
11002	51673	0	65	0	65
11003	51700	0	0	0	1
11004	51701	0	50	0	50
11005	51702	0	14	0	14
11008	51714	0	0	0	1
11009	51722	0	52	0	52
11010	51723	0	66	0	66
11011	51725	0	20	0	20
11012	51726	0	0	0	1
11013	51727	0	65	0	65
11014	51729	0	20	0	20
11015	51730	0	30	0	30
11016	51734	0	0	0	1
11017	51735	0	0	0	1
11018	51736	0	20	0	20
11019	51740	0	78	82	78
11020	51742	0	78	78	78
11021	51749	0	20	0	20
11022	51751	0	64	0	64
11023	51753	0	85	0	85
11024	51754	0	20	0	20
11025	51755	0	85	0	85
11026	51768	0	1	0	1
11027	51772	0	20	0	20
11028	51776	0	1	0	1
11029	51777	0	1	0	1
11030	51779	0	20	0	20
11032	51786	0	1	0	1
11033	51789	0	20	0	20
11034	51799	0	70	0	70
11035	51803	0	35	43	0
11036	51818	0	20	0	20
11037	51819	0	80	0	80
11038	51820	0	20	0	20
11039	51827	0	35	43	0
11040	51847	0	69	0	69
11041	51873	0	66	0	66
11042	51875	0	1	0	1
11044	51877	0	20	0	20
11045	51879	0	20	0	20
11046	51886	0	18	0	18
11047	51898	0	20	0	20
11048	51899	0	70	0	70
11049	51911	0	0	0	1
11050	51917	0	10	0	10
11052	51937	0	20	0	20
11053	51938	0	70	0	70
11054	51941	0	20	0	20
11055	51945	0	30	0	30
11056	51950	0	1	0	1
11057	51958	0	10	0	10
11058	51960	0	0	0	1
11059	51963	0	20	0	20
11060	51972	0	20	0	20
11061	51985	0	45	0	45
11062	52007	0	54	0	54
11063	52021	0	50	50	50
11064	52026	0	20	0	20
11065	52029	0	20	0	20
11067	52041	0	1	0	1
11068	52042	0	1	0	1
11069	52051	0	77	0	77
11070	52060	0	1	0	1
11071	52061	0	8	0	8
11072	52080	0	40	0	40
11073	52092	0	73	0	73
11074	52097	0	73	0	73
11075	52098	0	20	0	20
11076	52105	0	70	0	70
11077	52109	0	12	0	12
11078	52120	0	50	0	50
11079	52127	0	20	0	20
11080	52128	0	20	0	20
11081	52150	0	50	0	50
11082	52156	0	1	0	1
11083	52174	0	85	0	85
11084	52175	0	1	0	1
11085	52179	0	0	0	1
11086	52197	0	60	0	60
11087	52221	0	1	0	1
11088	52237	0	45	0	45
11089	52238	0	20	0	20
11090	52257	0	20	0	20
11091	52262	0	26	0	26
11092	52269	0	20	0	20
11093	52270	0	20	0	20
11094	52282	0	20	0	20
11095	52290	0	0	0	1
11097	52316	0	1	0	1
11098	52318	0	20	0	20
11099	52321	0	1	0	1
11100	52331	0	10	0	10
11101	52341	0	20	0	20
11102	52358	0	10	0	10
11103	52372	0	55	0	55
11104	52373	0	55	0	55
11105	52374	0	55	0	55
11106	52375	0	55	0	55
11107	52383	0	20	0	20
11108	52387	0	20	0	20
11109	52400	0	26	0	26
11110	52401	0	20	0	20
11111	52402	0	0	0	5
11112	52403	0	1	0	1
11113	52411	0	60	0	60
11114	52415	0	1	0	1
11115	52419	0	0	0	1
11116	52423	0	55	0	60
11117	52433	0	20	0	20
11118	52443	0	20	0	20
11119	52444	0	80	0	80
11120	52445	0	20	0	20
11121	52460	0	20	0	20
11122	52461	0	1	0	1
11123	52491	0	0	0	10
11124	52492	0	20	0	20
11125	52498	0	1	1	1
11126	52499	0	70	0	70
11127	52501	0	20	0	20
11128	52502	0	20	0	20
11129	52503	0	40	70	40
11130	52504	0	80	0	80
11131	52525	0	70	0	70
11132	52526	0	70	0	70
11133	52527	0	73	0	73
11134	52531	0	20	0	20
11135	52538	0	20	0	20
11136	52539	0	60	0	60
11137	52553	0	50	0	50
11138	52554	0	20	20	20
11139	52566	0	20	0	20
11140	52581	0	1	0	1
11141	52603	0	76	0	76
11142	52604	0	22	0	22
11144	52610	0	18	0	18
11145	52643	0	20	0	20
11146	52645	0	80	0	80
11147	52647	0	79	0	79
11148	52652	0	80	0	80
11149	52654	0	20	0	20
11150	52659	0	73	73	73
11151	52661	0	20	0	20
11152	52686	0	1	0	1
11153	52697	0	0	0	45
11154	52700	0	20	0	20
11155	52703	0	29	0	29
11156	52705	0	20	0	20
11157	52718	0	60	0	60
11158	52719	0	1	0	1
11159	52720	0	70	0	70
11160	52721	0	20	0	20
11161	52722	0	82	0	82
11162	52724	0	70	0	70
11163	52734	0	50	0	50
11164	52735	0	50	0	50
11165	52740	0	20	0	20
11166	52741	0	0	0	1
11167	52742	0	1	1	1
11168	52743	0	20	0	20
11169	52744	0	0	0	1
11170	52751	0	55	0	55
11171	52752	0	1	0	1
11172	52754	0	20	0	20
11173	52755	0	20	0	20
11174	52757	0	0	0	1
11175	52758	0	20	0	20
11176	52759	0	1	0	1
11177	52761	0	20	0	20
11180	52764	0	20	0	20
11181	52774	0	20	0	20
11182	52778	0	20	0	20
11183	52796	0	70	0	70
11184	52813	0	20	0	20
11185	52818	0	20	0	20
11186	52833	0	1	0	1
11187	52834	0	1	0	1
11188	52835	0	1	0	1
11189	52836	0	60	64	50
11190	52837	0	1	0	1
11191	52838	0	1	0	1
11192	52856	0	83	0	83
11193	52869	0	70	0	70
11194	52873	0	20	0	20
11195	52880	0	20	0	20
11196	52883	0	70	0	70
11197	52885	0	70	0	70
11198	52889	0	20	0	20
11199	52890	0	20	0	20
11200	52893	0	55	0	55
11201	52894	0	55	0	55
11202	52895	0	20	0	20
11203	52905	0	20	0	20
11204	52908	0	1	0	1
11205	52909	0	65	0	65
11206	52910	0	10	0	10
11207	52911	0	85	0	85
11208	52914	0	10	0	10
11209	52915	0	10	0	10
11210	52919	0	20	0	20
11211	52926	0	20	0	20
11212	52931	0	20	0	20
11213	52938	0	28	0	28
11214	52940	0	20	0	20
11215	52943	0	20	0	20
11216	52944	0	20	0	20
11217	52964	0	20	0	20
11218	52965	0	20	0	20
11219	52966	0	20	0	20
11220	52968	0	26	0	26
11221	52972	0	70	0	70
11222	52973	0	20	0	20
11223	52974	0	20	0	20
11224	52977	0	1	0	1
11225	52979	0	20	0	20
11226	52980	0	20	0	20
11227	53032	0	0	0	1
11228	53033	0	0	0	1
11229	53040	0	55	0	0
11230	53044	0	20	0	20
11231	53045	0	20	0	20
11232	53047	0	16	0	16
11233	53052	0	20	0	20
11234	53059	0	20	0	20
11235	53093	0	20	0	20
11236	53094	0	20	0	20
11237	53097	0	40	0	40
11239	53119	0	73	0	73
11240	53122	0	10	0	0
11241	53123	0	25	0	0
11242	53124	0	40	0	0
11243	53140	0	71	0	71
11244	53142	0	74	0	74
11245	53144	0	0	0	45
11246	53148	0	80	0	80
11247	53167	0	20	0	20
11248	53172	0	40	0	40
11249	53174	0	20	0	20
11250	53193	0	20	0	20
11251	53206	0	20	0	20
11252	53209	0	60	0	60
11253	53214	0	79	83	79
11254	53250	0	20	0	20
11255	53254	0	1	0	1
11256	53261	0	0	90	0
11257	53271	0	74	0	74
11258	53273	0	80	0	80
11260	53283	0	65	0	0
11261	53301	0	10	0	10
11263	53325	0	60	0	60
11264	53327	0	20	0	20
11265	53330	0	15	70	15
11267	53332	0	20	0	20
11268	53337	0	73	73	73
11273	53350	0	70	0	70
11274	53351	0	35	80	35
11275	53353	0	60	0	60
11276	53358	0	60	0	60
11277	53359	0	60	0	60
11278	53365	0	55	0	0
11279	53366	0	60	0	60
11280	53367	0	1	0	1
11281	53368	0	1	0	1
11282	53369	0	1	0	1
11283	53370	0	1	0	1
11284	53373	0	75	0	75
11285	53385	0	33	0	33
11286	53388	0	50	0	50
11287	53395	0	1	0	1
11288	53399	0	20	0	20
11289	53403	0	0	0	1
