field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16
203885	0	195	-8.733.792	7.078.785	9.899.937	0	0	0.8987941	0.4383711	1	5	1	1	0	0	Trade District
203886	0	195	-8.733.647	707.875	9.853.831	0	0	0.9440889	-0.3296909	1	5	1	1	0	0	Old Town
203887	0	195	-8.714.547	724.092	9.845.311	0	0	-0.4383711	0.8987941	1	5	1	1	0	0	Cathedral Square
203888	0	195	-8.714.583	7.240.608	980.228	0	0	0.3090169	0.9510565	1	5	1	1	0	0	The Park
203889	0	195	-8.714.654	7.239.705	9.747.434	0	0	0.8929791	0.4500982	1	5	1	1	0	0	Stormwind Gate
203890	0	195	-8.714.627	7.239.288	9.842.986	0	0	0.8929791	0.4500982	1	5	1	1	0	0	Trade District
203891	0	195	-8.714.482	7.239.219	9.797.012	0	0	0.9483237	-0.3173047	1	5	1	1	0	0	Dwarven District
203892	0	195	-8.706.205	8.693.663	9.790.305	0	0	0.3048641	0.9523959	1	5	1	1	0	0	The Park
203893	0	195	-8.706.276	8.692.778	9.735.127	0	0	0.8910061	0.4539913	1	5	1	1	0	0	Stormwind Gate
203894	0	195	-8.706.248	8.692.361	9.829.217	0	0	0.8910061	0.4539913	1	5	1	1	0	0	Trade District
203895	0	195	-8.706.104	8.692.274	9.779.671	0	0	0.949699	-0.3131641	1	5	1	1	0	0	Cathedral Square
203896	0	195	-8.841.757	9.235.191	1.020.657	0	0	0.8929791	0.4500982	1	5	1	1	0	0	Mage Quarter
203897	0	195	-8.841.653	923.5	1.016.108	0	0	0.9483237	-0.3173047	1	5	1	1	0	0	Trade District
203898	0	195	-8.841.643	9.236.042	1.020.494	0	0	-0.4422893	0.8968725	1	5	1	1	0	0	The Park
203899	0	195	-8.874.219	7.509.583	9.570.683	0	0	0.9396928	-0.3420197	1	5	1	1	0	0	Stormwind Gate
203900	0	195	-8.874.177	7.509.879	9.666.245	0	0	0.9396928	-0.3420197	1	5	1	1	0	0	Trade District
203901	0	195	-8.874.183	7.511.337	9.721.165	0	0	-0.41866	0.908143	1	5	1	1	0	0	The Park
203902	0	195	-8.874.285	7.511.389	9.629.343	0	0	0.3502069	0.9366723	1	5	1	1	0	0	Mage Quarter
203903	0	195	-8.841.113	7.318.177	9.632.816	0	0	0.9713421	-0.2376859	1	5	1	1	0	0	Stormwind Gate
203904	0	195	-8.841.066	7.318.386	9.728.102	0	0	0.9713421	-0.2376859	1	5	1	1	0	0	Trade District
203905	0	195	-8.841.038	7.319.809	9.782.871	0	0	-0.5150381	0.8571674	1	5	1	1	0	0	Cathedral Square
203906	0	195	-8.841.139	7.320.087	9.691.057	0	0	0.246153	0.9692309	1	5	1	1	0	0	Mage Quarter
203907	0	195	-8.750.351	5.492.257	9.806.881	0	0	-0.333807	0.9426414	1	5	1	1	0	0	Cathedral Square
203908	0	195	-8.750.323	5.490.938	9.740.668	0	0	0.904455	-0.426569	1	5	1	1	0	0	Old Town
203909	0	195	-8.750.453	5.492.118	9.682.129	0	0	0.4344449	0.9006984	1	5	1	1	0	0	Stormwind Gate
203910	0	195	-8.750.427	5.491.945	9.764.186	0	0	0.4344449	0.9006984	1	5	1	1	0	0	Trade District
203911	0	195	-8.724.661	5.183.055	9.585.651	0	0	0.9537169	-0.3007058	1	5	1	1	0	0	Champions\' Hall
203912	0	195	-8.724.667	518.316	9.635.343	0	0	0.9537169	-0.3007058	1	5	1	1	0	0	SI:7
203913	0	195	-8.724.618	5.183.316	9.681.187	0	0	0.9537169	-0.3007058	1	5	1	1	0	0	Command Center
203914	0	195	-8.724.609	5.184.774	9.736.013	0	0	-0.457874	0.8890171	1	5	1	1	0	0	Dwarven District
203915	0	195	-8.724.618	5.183.438	9.730.033	0	0	0.9537169	-0.3007058	1	5	1	1	0	0	Old Town
203916	0	195	-8.724.712	5.184.913	9.644.104	0	0	0.3090169	0.9510565	1	5	1	1	0	0	Stormwind Gate
203917	0	195	-8.724.692	5.184.688	9.731.132	0	0	0.3090169	0.9510565	1	5	1	1	0	0	Trade District
203918	0	195	-8829.83	6.154.514	9.383.437	0	0	0.9855559	-0.16935	1	5	1	1	0	0	Old Town
203919	0	195	-8.829.854	6.156.007	9.384.223	0	0	0.173648	0.9848078	1	5	1	1	0	0	Mage Quarter
203920	0	195	-8.829.728	6.155.573	9.422.398	0	0	-0.577145	0.8166417	1	5	1	1	0	0	Cathedral Square
203921	0	195	-8.829.895	6.155.052	9.336.271	0	0	0.821647	0.5699967	1	5	1	1	0	0	Stormwind Gate
203922	0	195	-8.829.866	6.155.174	9.423.283	0	0	0.821647	0.5699967	1	5	1	1	0	0	Goldshire
204801	0	309	-12272	-569.957	315.594	0	0	0.979925	-0.199368	1	5	1	1	0	0	Booty Bay
204802	0	309	-12271.5	-570.096	315.224	0	0	-0.48481	0.87462	1	5	1	1	0	0	Bambala
204803	0	309	-12271.2	-569.76	315.487	0	0	0.0958458	0.995396	1	5	1	1	0	0	Duskwood
204883	0	2452	-9.172.982	1.243.229	791.655	0	0	0.9271838	0.3746068	0.72934	5	1	1	0	1	Lord Underfoot
204961	0	9817	-2964.93	-5648.43	171.201	0	0	-0.0130896	0.999914	1	5	1	1	0	0	Kirthaven
205067	0	9828	-8.710.049	6.149.254	103.583	0	0	1	-4,37E-02	1.2	5	0	0	0	0	Denman Family Jewelers
205135	1	686	1.956.109	-4.227.971	368.316	0	0	1	-4,37E-02	1	5	1	1	0	0	General Goods & Trade Supplies
205136	1	693	1925.13	-4235.21	367.627	0	0	0.07410835	0.9972502	1	5	1	1	0	0	Auction House
205388	1	9886	-8946.16	-1544.67	944.542	0	0	1	4,37E-03	1	5	0	0	0	0	Brazier 00
205491	0	7719	-8.346.361	6.217.552	102.951	0	0	0.904455	0.426569	1	5	1	1	0	0	Royal Bank of Stormwind
205492	0	538	-8.377.899	6.123.629	101.424	0	0	0.9006982	0.4344454	1	5	1	1	0	0	The Golden Keg
205971	1	9986	1541.17	-4.373.691	175.571	0.0006781566	0.004310278	0.8829363	0.4694726	1	5	1	1	0	0	Bank of Orgrimmar
205972	1	9988	1.607.601	-4.428.059	136.446	0	0	0.9335802	0.3583684	1	5	1	1	0	0	The Auction House
205973	1	9987	1531.63	-4431.29	207.373	0	0	-0.694658	0.7193402	1	5	1	1	0	0	Orgrimmar General Store
205974	1	9973	1.576.649	-4428.54	142.701	-0.001071884	-0.0122941	0.6976829	0.7163004	1	5	1	1	0	0	The Broken Tusk
205975	1	9973	1917.67	-4721.92	358.753	0	0	0.5983251	0.8012534	1	5	1	1	0	0	The Wyvern\'s Tail
205976	1	9988	2038.26	-4686.08	280.511	0	0	0.9335803	-0.3583684	1	5	1	1	0	0	Trader\'s Hall
205977	1	9986	1906.25	-4676.53	354.859	0	0	0.9862856	-0.1650475	1	5	1	1	0	0	Orgrimmar Counting House
205978	1	9976	1.928.311	-4421.34	23.749	0	0	0.9983917	0.05669278	1	5	1	1	0	0	Godan\'s Runeworks
205979	1	9977	1.830.609	-4.508.021	234.891	0	0	-0.2588191	0.9659258	1	5	1	1	0	0	Nogg\'s Machine Shop
205980	1	9978	1765.26	-4.509.899	271.915	0.0232789	0.0389286	0.444902	0.8944299	1	5	1	1	0	0	Gotri\'s Traveling Gear
205981	1	9979	1.783.141	-4498.74	45.15	0.01047421	-0.0139598	-0.7659172	0.6427024	1	5	1	1	0	0	Borstan\'s Firepit
205982	1	9981	1.840.819	-4.484.181	470.066	0	0	0.889017	0.4578741	1	5	1	1	0	0	The Mighty Pen
205983	1	9982	1898.62	-4.443.229	528.739	0	0	0.9304178	0.3665006	1	5	1	1	0	0	The Arboretum
205984	1	9983	1942	-4467.45	255.813	0	0	0.997564	-0.06975648	1	5	1	1	0	0	Yelmak\'s Alchemy and Potions
205985	1	9984	1792.3	-4539.55	234.404	0	0	0.71934	0.6946581	1	5	1	1	0	0	Magar\'s Cloth Goods
205986	1	9985	1852.26	-4543.33	247.738	-0.00111752	-0.0130418	0.9752537	0.2207008	1	5	1	1	0	0	Kodohide Leatherworkers
205987	1	9989	1595.75	-4.306.851	206.313	0	0	0.8660253	0.5000004	1	5	1	1	0	0	Naros\' Armory
205988	1	9990	2073.63	-4779.79	275.044	0	0	0.9790455	-0.2036417	1	5	1	1	0	0	Red Canyon Mining & Jewelcrafting
206089	1	10009	2098.2	-4644.2	493.459	0	0	0.8681988	0.4962165	1	5	1	1	0	0	Hunter\'s Hall
206090	1	9989	2068.51	-4807.5	274.903	0	0	0.922201	0.3867109	1	5	1	1	0	0	The Burning Anvil
206091	1	10011	2022.97	-4.674.649	285.552	0	0	0.9986295	0.05233597	1	5	1	1	0	0	Lumak\'s Fishing
206282	1	10025	1.612.939	-4345.95	21.098	0	0	0.9351351	0.3542912	1	5	1	1	0	0	Guild Services
206283	1	10026	1633.24	-4.320.191	211.373	0	0	0.8870108	0.4617486	1	5	1	1	0	0	The Shattered Axe
206284	1	9982	1667.12	-4384.87	211.313	0	0	0.821647	0.5699967	1	5	1	1	0	0	Spiritfury Reagents
206285	1	10028	1654.88	-4391.05	211.032	0	0	-0.7431448	0.6691307	1	5	1	1	0	0	The Chophouse
206286	1	10027	1.621.729	-4386.54	210.152	0	0	0.707107	0.7071065	1	5	1	1	0	0	Stranglethorn Imported Fruit & Spirits
206316	1	10047	1819.66	-4512.51	235.411	0	0	-0.5948231	0.8038567	1	5	1	1	0	0	Orgrimmar Orphanage
206317	1	9987	1911.21	-4509.49	274.245	0.02254611	-0.03243489	-0.8057919	0.5908799	1	5	1	1	0	0	Droffers and Son Salvage
206421	1	10072	1.729.101	-4134.03	557.831	0	0	0.5983251	0.8012534	1.2	5	1	1	0	0	Goblin Slums
206422	1	10072	1729.5	-4.134.569	557.571	0	0	0.9958049	-0.09150162	1.32	5	1	1	0	0	Valley of Wisdom
206423	1	10072	1.580.189	-4.199.319	559.286	0	0	-0.1736483	0.9848077	1.2	5	1	1	0	0	Valley of Spirits
206424	1	10072	1.580.391	-4.199.899	559.567	0	0	0.9723701	-0.2334448	1.32	5	1	1	0	0	Valley of Strength
206425	1	10072	1.590.681	-4.231.431	555.586	0	0	0.2923721	0.9563047	1.2	5	1	1	0	0	Goblin Slums
206426	1	10072	1.590.979	-4.232.141	555.481	0	0	0.9883616	-0.1521228	1.32	5	1	1	0	0	Valley of Strength
206427	1	10072	1.591.229	-4231.7	555.131	0	0	-0.6122171	0.7906897	1.32	5	1	1	0	0	Valley of Wisdom
206428	1	10072	1730.75	-4203.74	531.534	0	0	0.8929791	0.4500982	1.2	5	1	1	0	0	Goblin Slums
206429	1	10072	1731.13	-4.203.101	531.259	0	0	-0.09584583	0.9953962	1.32	5	1	1	0	0	Valley of Spirits
206430	1	10072	1.731.109	-4.203.059	524.593	0	0	-0.134851	0.9908659	1.32	5	1	1	0	0	Northen Barrens
206431	1	10072	1768.25	-4229.66	443.895	0	0	1	-4,37E-02	1.19	5	1	1	0	0	Cleft of Shadows
206432	1	10072	1768.12	-4.228.941	443.529	0	0	0.3048641	0.9523959	1.32	5	1	1	0	0	Goblin Slums
206433	1	10072	1.768.181	-4228.87	436.835	0	0	0.1993681	0.9799247	1.32	5	1	1	0	0	Valley of Spirits
206434	1	10072	2.109.391	-4.708.681	475.022	0	0	0.8314694	0.5555707	1.2	5	1	1	0	0	The Drag
206435	1	10072	2.110.061	-4708.29	475.454	0	0	-0.4656152	0.8849873	1.32	5	1	1	0	0	Azshara
206436	1	10072	1947.91	-4689.79	371.387	0	0	-0.5877848	0.8090173	1.32	5	1	1	0	0	Azshara
206437	1	10072	1.947.351	-4.689.721	371.429	0	0	0.3665011	0.9304176	1.32	5	1	1	0	0	The Drag
206440	1	10072	1.917.141	-4.669.391	358.646	0	0	-0.05669286	0.9983916	1.2	5	1	1	0	0	Valley of Strength
206441	1	10072	1917.42	-4669.95	365.388	0	0	0.8703561	-0.4924228	1.32	5	1	1	0	0	Azshara
206442	1	10072	1.915.681	-4.266.441	29.14	0	0	0.4344449	0.9006984	1.2	5	1	1	0	0	Goblin Slums
206443	1	10072	1916.29	-4.266.941	304.004	0	0	0.9426413	-0.3338073	1.32	5	1	1	0	0	The Drag
206444	1	10072	1616.3	-4.288.101	227.336	0	0	0.1434929	0.9896514	1.2	5	1	1	0	0	Goblin Slums
206445	1	10072	1.616.811	-4288.63	227.392	0	0	-0.7933532	0.6087616	1.32	5	1	1	0	0	Cleft of Shadows
206446	1	10072	1.906.811	-4.495.141	280.473	0	0	0.9990482	0.04361958	1.2	5	1	1	0	0	Valley of Honor
206447	1	10072	1906.91	-4.494.399	280.348	0	0	-0.2334449	0.97237	1.32	5	1	1	0	0	Valley of Wisdom
206448	1	10072	1906.5	-4.494.521	273.405	0	0	0.3379169	0.9411759	1.32	5	1	1	0	0	Cleft of Shadows
206449	1	10072	1.862.601	-4506.09	25.934	0	0	0.803857	0.5948226	1.32	5	1	1	0	0	Valley of Strength
206450	1	10072	1863.2	-4.505.681	259.197	0	0	-0.2756371	0.9612617	1.2	5	1	1	0	0	Valley of Wisdom
206451	1	10072	1.863.109	-4.506.391	258.708	0	0	0.9935719	-0.113203	1.32	5	1	1	0	0	Valley of Honor
206452	1	10072	1.683.771	-4269.7	299.456	0	0	-0.8191518	0.5735767	1.32	5	1	1	0	0	The Drag
206453	1	10072	1683.74	-4269.66	306.294	0	0	-0.734323	0.6788002	1.32	5	1	1	0	0	Cleft of Shadows
206454	1	10072	1.682.979	-4.269.479	305.915	0	0	0.5877849	0.8090172	1.2	5	1	1	0	0	Goblin Slums
206455	1	10072	1682.96	-4269.51	299.009	0	0	0.6461241	0.7632324	1.32	5	1	1	0	0	Valley of Shadows
206456	1	10072	1.715.189	-4316.3	339.401	0	0	0.9876884	-0.156434	1.32	5	1	1	0	0	The Drag
206457	1	10072	1715	-4315.58	339.473	0	0	0.06975634	0.9975641	1.2	5	1	1	0	0	Cleft of Shadows
206458	1	10072	1714.8	-4315.66	332.611	0	0	0.4146929	0.9099615	1.32	5	1	1	0	0	Goblin Slums
206459	1	10072	1500.84	-4424.71	260.086	0	0	0.79069	0.6122168	1.32	5	1	1	0	0	Durotar
206460	1	10072	1501.51	-4.424.471	259.928	0	0	-0.649448	0.760406	1.2	5	1	1	0	0	Valley of Spirits
206461	1	10072	1501.5	-4.424.479	253.204	0	0	-0.6626201	0.7489557	1.32	5	1	1	0	0	Valley of Wisdom
206462	1	10072	1711.49	-4386.8	354.546	0	0	0.8910061	0.4539913	1.32	5	1	1	0	0	Durotar
206463	1	10072	1712.12	-4.386.441	354.419	0	0	-0.2840151	0.9588199	1.2	5	1	1	0	0	Goblin Slums
206464	1	10072	1712.04	-4.386.351	347.825	0	0	-0.1693501	0.9855559	1.32	5	1	1	0	0	Valley of Spirits
206465	1	10072	1740.99	-4406	39.262	0	0	0.3338069	0.9426414	1.32	5	1	1	0	0	Valley of Strength
206466	1	10072	1741.45	-4.406.601	39.277	0	0	0.9469302	-0.3214392	1.2	5	1	1	0	0	Valley of Honor
206467	1	10072	1.741.439	-4406.62	385.876	0	0	0.9381912	-0.3461173	1.32	5	1	1	0	0	Valley of Wisdom
206468	1	10072	1552.62	-4.396.931	196.891	0	0	0.08715587	0.9961947	1.32	5	1	1	0	0	Goblin Slums
206469	1	10072	1553.09	-4.397.391	189.795	0	0	-0.7632329	0.6461234	1.32	5	1	1	0	0	Valley of Honor
206470	1	10072	1.553.101	-4397.42	196.978	0	0	-0.7853169	0.6190939	1.2	5	1	1	0	0	The Drag
206471	1	10072	1735.34	-3975.87	53.402	0	0	0.1779441	0.9840406	1.2	5	1	1	0	0	Northern Barrens
206472	1	10072	1735.53	-3.976.611	533.872	0	0	0.9890159	-0.1478089	1.32	5	1	1	0	0	Valley of Spirits
206473	1	10072	1.735.521	-3.976.649	527.183	0	0	0.9855561	-0.169349	1.32	5	1	1	0	0	Valley of Wisdom
206474	1	10072	1.501.569	-4424.51	246.595	0	0	-0.6527602	0.7575645	1.32	5	1	1	0	0	Valley of Honor
206475	1	10072	1.505.061	-4423.76	256.973	0	0	-0.6560588	0.7547098	1.2	5	1	1	0	0	The Drag
206476	1	10072	1.505.061	-4423.78	250.079	0	0	-0.6658821	0.746057	1.32	5	1	1	0	0	Cleft of Shadows
206477	1	10072	1.552.601	-4.396.931	189.548	0	0	0.06975634	0.9975641	1.32	5	1	1	0	0	Valley of Spirits
206478	1	10072	1714.76	-4315.7	326.089	0	0	0.3420201	0.9396926	1.32	5	1	1	0	0	Valley of Spirits
206479	1	10072	1711.99	-4.386.221	340.692	0	0	-0.05233605	0.9986295	1.32	5	1	1	0	0	Cleft of Shadows
206480	1	10072	1616.29	-4288.09	220.625	0	0	0.100188	0.9949685	1.2	5	1	1	0	0	Valley of Shadows
206481	1	10072	1741.01	-4.406.021	385.827	0	0	0.21644	0.9762959	1.32	5	1	1	0	0	Valley of Spirits
206482	1	10072	1.863.189	-4.505.691	252.429	0	0	-0.2376859	0.9713421	1.2	5	1	1	0	0	Cleft of Shadows
206483	1	10072	1917.2	-4669.41	352.302	0	0	-0.03053849	0.9995336	1.2	5	1	1	0	0	Valley of Wisdom
206484	1	10072	1.917.141	-4669.41	365.452	0	0	-0.04361953	0.9990482	1.2	5	1	1	0	0	The Drag
206485	1	10072	2109.37	-4.708.641	468.536	0	0	0.8265899	0.5628046	1.2	5	1	1	0	0	Valley of Strength
206486	1	10072	1886.37	-4.530.391	293.304	0	0	0.9824504	-0.186524	1.32	5	1	1	0	0	Valley of Honor
206487	1	10072	1885.83	-4.530.059	293.365	0	0	0.7313541	0.681998	1.32	5	1	1	0	0	Valley of Strength
206488	1	10072	1886.5	-4529.78	293.431	0	0	-0.3907312	0.9205048	1.2	5	1	1	0	0	Valley of Wisdom
206489	1	10072	1.915.771	-4266.37	304.416	0	0	0.4809891	0.8767266	1.2	5	1	1	0	0	Valley of Spirits
206490	1	10072	1915.76	-4266.38	297.637	0	0	0.3826831	0.9238797	1.2	5	1	1	0	0	Valley of Strength
206491	1	10072	1730.72	-4203.78	524.604	0	0	0.884988	0.4656139	1.2	5	1	1	0	0	Valley of Strength
206492	1	10072	1590.66	-4.231.399	548.697	0	0	0.21644	0.9762959	1.2	5	1	1	0	0	Northern Barrens
206493	1	10072	1580.33	-4.199.359	55.296	0	0	-0.1993679	0.9799247	1.2	5	1	1	0	0	Northern Barrens
206494	1	10072	1.331.479	-4362.37	308.615	0	0	-0.03489945	0.9993908	1.2	5	1	1	0	0	Barrens
206495	1	10072	1.331.851	-4362.87	308.815	0	0	-0.7933532	0.6087616	1.32	5	1	1	0	0	Orgrimmar
206496	1	10072	1.331.561	-4.363.141	30.192	0	0	0.9993908	0.0348995	1.32	5	1	1	0	0	Bladefist Bay
206497	1	10072	1331.16	-4.362.941	30.871	0	0	0.801254	0.5983244	1.32	5	1	1	0	0	Durotar
206511	0	213	-7137.15	-2707.35	250.081	0.00386514	-0.0103261	-0.35013	0.936636	1	5	0	0	0	1	TDDC Event - PRK
206512	0	7	-7129.4	-2704.42	250.074	0.00093415	-0.00372243	0.95371	-0.300704	1	5	0	0	0	1	TDDC Event - PRK
206513	0	7	-7136.26	-2708.92	250.038	0	0	1	-4,37E-03	1	5	0	0	0	1	TDDC Event - PRK
206514	0	279	-7137.8	-2709.46	249.915	0	0	0.953717	0.300706	1	5	0	0	0	1	TDDC Event - PRK
206515	0	279	-7137.96	-2707.11	250.083	0	0	0.969231	0.246154	1	5	0	0	0	1	TDDC Event - PRK
206516	0	279	-7137.31	-2708.22	250.077	0	0	1	-4,37E-03	1	5	0	0	0	1	TDDC Event - PRK
206518	0	138	-7128.58	-2705.89	250.138	0	0	0.990268	0.139173	1	5	0	0	0	1	TDDC Event - PRK
206519	0	138	-7132.96	-2705.51	250.138	0	0	0.995396	-0.0958457	1	5	0	0	0	1	TDDC Event - PRK
206520	0	138	-7134.51	-2708.49	250.122	0	0	0.949699	-0.313164	1	5	0	0	0	1	TDDC Event - PRK
206521	0	225	-7133.61	-2704.8	250.089	-0.637832	-0.142265	0.70091	-0.285757	1	5	0	0	0	1	TDDC Event - PRK
206522	0	225	-7133.77	-2705.6	250.117	0	0	0.998392	0.0566927	1	5	0	0	0	1	TDDC Event - PRK
206523	0	225	-7137.31	-2708.21	251.036	0	0	0.942641	-0.333807	1	5	0	0	0	1	TDDC Event - PRK
206524	0	225	-7136.75	-2708.71	250.077	0	0	0.920505	-0.390731	1	5	0	0	0	1	TDDC Event - PRK
206525	0	225	-7136.49	-2708.26	250.104	0	0	1	-4,37E-03	1	5	0	0	0	1	TDDC Event - PRK
206526	0	6371	-7129.57	-2705.11	250.149	0	0	0.829038	0.559193	1	5	0	0	0	1	TDDC Event - PRK
206527	0	6371	-7138.01	-2707.14	251.093	0	0	0.48481	0.87462	1	5	0	0	0	1	TDDC Event - PRK
206528	0	6371	-7135.09	-2709.56	250.05	0	0	0.48481	0.87462	1	5	0	0	0	1	TDDC Event - PRK
206680	0	9817	-2.957.351	-5100.78	130.724	0	0	0.426569	0.9044551	1	5	1	1	0	0	Thundermar
206681	0	9817	-2957.28	-5.100.891	130.727	0	0	0.9025851	-0.4305114	1	5	1	1	0	0	Kirthaven
206766	1	10151	-1408.55	-1.273.559	158.777	0	0	0.6560591	0.7547095	1	5	1	1	0	0	Sunwalker Lodge
206851	0	6848	-417.097	1547.42	169.913	0	0	1	-4,37E-03	1	5	0	1	0	0	Gilnease_pyrewood_walls
206855	1	10162	-11036.3	-1260.76	13.243	0	0	0.870356	0.492423	1.17	5	0	1	0	0	Cage
206865	0	10163	-8.417.732	6.759.844	974.959	0	0	-0.4305109	0.9025854	1	5	1	1	0	0	Stonehand Mining
206866	0	10164	-8842.02	7.874.063	99.628	0	0	-0.4771589	0.878817	1	5	1	1	0	0	Cordell\'s Enchanting
206867	0	10165	-8.849.441	8.477.309	101.588	0	0	-0.41866	0.908143	1	5	1	1	0	0	The Scribe of Stormwind
206868	0	10166	-8705.38	6.213.611	105.105	0	0	1,33E-01	1	1	5	1	1	0	0	Denman Family Jewelers
206935	1	10162	-11036.3	-1260.76	13.243	0	0	0.870356	0.492423	1.17	5	0	1	0	0	Cage
207164	1	6848	-11059.5	-1984.4	357.839	0	0	1	-4,37E-03	1	5	0	1	0	0	Uldum_BeetleShrine
207345	1	386	3915.12	6.869.739	657.857	0	0	0.9999619	-0.008726561	1	5	1	1	0	0	Orendil\'s Retreat
207360	1	10271	-2.932.595	993.191	1.259.907	-0.05524157	-0.109752	-0.2844085	0.9507968	1.33	5	0	1	0	0	Ivan
207570	1	10026	1.943.347	-4.743.731	3.766.133	0	0	-0.7313537	0.6819983	1	5	1	1	0	0	Hall of the Brave
207948	1	10395	-2.766.859	2626.18	6.835.954	0	0	0.9099613	0.4146933	111.914	5	0	1	0	1	Hatetalon Stones
207949	1	236	-2.755.554	2.611.556	6.574.285	0	0	-0.5482932	0.8362862	30.498	5	0	1	0	1	Hatetalon Stones
208295	1	388	1576.59	1026.5	1.380.589	0	0	-0.03489945	0.9993908	1	5	1	1	0	0	The Charred Vale
208334	0	2047	-12412.64	237.25	0.9884447	0	0	-0.5187731	0.8549119	1	5	0	1	0	0	Gnomeregan Teleporter
208413	1	10529	10161.02	2.300.844	1.338.762	0	0	-0.8216469	0.5699968	1.8	5	1	1	0	0	Inscription
208414	1	10529	10116.49	2.329.222	1.338.747	0	0	0.5299193	0.8480481	1.8	5	1	1	0	0	Inscription
208415	1	953	10164.05	2355.21	1330.84	0	0	0.872496	0.4886212	1.8	5	1	1	0	0	Jewelcrafting
208416	1	10533	10120.96	2.397.885	1.327.232	0	0	-0.7632325	0.6461239	1.8	5	1	1	0	0	Engineering
208417	1	10534	10120.23	2.398.689	1.321.636	0	0	-0.8660253	0.5000001	1.8	5	1	1	0	0	Mining
208418	1	10535	9.922.815	2.306.774	1.331.827	0	0	0.7632325	0.646124	1	5	1	1	0	0	Blacksmithing
208421	1	10537	-1.259.793	1.345.243	1.321.376	0	0	-0.7101853	0.7040147	1	5	1	1	0	0	Palehoof Engineering
208422	1	686	-1.219.316	1.458.368	1.334.958	0	0	-0.7253743	0.6883546	1	5	1	1	0	0	Cloudchaser Jewelcrafting
209666	974	9126	-4346.54	6.228.121	142.669	0	0	-0.8064448	0.5913094	2.65	5	1	1	0	0	Pony Rides!
209667	974	9126	-4.338.707	6.227.983	142.669	0	0	0.7880107	0.6156616	2.65	5	1	1	0	0	Petting Zoo!
209668	974	9126	-4.350.783	6.302.598	142.669	0	0	-0.580703	0.8141155	2.65	5	1	1	0	0	#NAAM?
209758	860	10885	8.325.452	4.149.217	204.216	0	0	0.740536	0.6720167	1	5	1	1	0	0	Morning Breeze Village
209759	860	10885	8.309.965	4.150.585	2.059.682	0	0	0.9993742	-0.03537219	1	5	1	1	0	0	The Wood of Staves
209760	860	10885	9.524.219	4.154.241	2.014.882	0	0	0.7074411	0.7067723	1	5	1	1	0	0	Morning Breeze Village
209764	974	9299	-3.775.769	6236.07	1.184.394	-0.1088369	-0.2290784	0.6121671	0.748952	7.700.017	5	1	1	0	0	Fun & Games & Wondrous Sights!
209765	974	9299	-3795.17	6.216.116	9.651.017	-0.03089674	-0.02841102	0.5692984	0.8210588	5.510.005	5	1	1	0	0	Music & Fireworks to Light Up the Night!
209766	974	9299	-3.828.695	6.237.392	8.981.655	-0.05907455	-0.09296787	0.9475088	0.3001572	5.510.005	5	1	1	0	0	Do Not Stop! You\'re Nearly There!
209767	974	9299	-3.915.998	6180.25	5.476.744	-0.1483163	-0.1072879	0.5670866	0.8030593	5.510.005	5	1	1	0	0	Behold, My Friend: THE DARKMOON FAIRE!
209768	974	9299	-3.638.469	6.325.211	1.196.305	-0.01061575	-0.04060912	0.922974	0.3825666	5.510.005	5	1	1	0	0	Ahead of You, Down the Path
209769	974	9299	-3.659.174	6.278.694	1.183.148	-0.02704251	-0.03927179	0.7060156	0.7065892	9.320.018	5	1	1	0	0	A Majestic, Magical Faire!
209770	974	9299	-3.732.545	6.274.986	1.153.659	-0.1127276	-0.06803088	0.5105252	0.8497224	3.410.002	5	1	1	0	0	Ignore the Darkened, Eerie Woods
209771	974	9299	-3.768.793	6.298.548	1.160.102	-0.006312785	-0.0414963	0.957907	0.2839938	5.510.005	5	1	1	0	0	Ignore the Eyes That Blink and Stare
209864	0	22	-11789.3	-5.455.382	4.089.132	0	0	-0.4694716	0.8829476	1	5	1	1	0	0	Nesingwary\'s Expedition
209865	0	22	-11789.8	-5.500.695	4.060.405	0.1335009	0.0358259	0.2435386	0.9599911	0.92	5	1	1	0	0	Grom\'Gol
209866	0	22	-11788.6	-5.509.896	4.152.674	0	0	0.9824504	-0.186524	1	5	1	1	0	0	Duskwood
210092	860	10885	514.993	3.262.685	8.331.174	0	0	1	-4,37E-02	1	5	1	1	0	0	Mandori Village
210093	860	10885	5.147.604	3.259.912	8.340.739	0	0	-0.03925974	0.9992291	1	5	1	1	0	0	Dai-Lo Farmstead
210094	860	10885	5.135.903	3261.57	8.277.795	0	0	-0.760406	0.649448	1	5	1	1	0	0	Ki-Han Brewery
210121	860	10885	1.301.385	3.596.148	9.496.349	0	0	0.7074411	0.7067723	1	5	0	1	0	0	Wu-Song Village
210147	967	11092	-11890.66	12286.22	-7.097.955	0	0	-0.2630313	0.9647873	3.89	5	0	0	0	1	Dragon Soul - Deathwing - Lightning Object 4
210148	967	11092	-11998.86	11736.73	-3.600.876	0	0	-0.1088669	0.9940563	3.65	5	0	0	0	1	Dragon Soul - Deathwing - Lightning Object 3
210149	967	11093	-12491.33	12857.67	8.210.181	0	0	0.9992291	-0.03925976	51.37	5	0	0	0	1	Dragon Soul - Deathwing - Cloud Steam Object 1
