field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24	field25	field26	field27	field28	field29	field30	field31	field32	field33	field34	field35	field36	field37	field38	field39	field40	field41	field42	field43	field44	field45	field46	field47	field48	field49	field50	field51	field52	field53	field54	field55	field56	field57	field58	field59	field60	field61	field62	field63	field64	field65
8962	33587215	5	0.1	0	-0.2	0	7	19.29	0	0	1	4	37	38	-1	97	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8963	34635785	-1	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	35651584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8964	34373647	4	0.15	0	0.3	0	7	19.29	0	0	1	4	37	38	97	97	60	84	0	7	19.29	0	0	1	4	37	38	39	0	1.570.796	0.5235988	-1	-1	-1	108	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8965	33587209	10	6.2	0	6	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8966	33603661	1	-3.4	1	-3	0	7	5	0	0	8	8	37	38	-1	102	215	215	0	7	19.29	0	0	1	4	37	38	39	0	0.6981317	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8967	33603661	1	-4.15	1	-5	0	7	5	0	0	8	8	37	38	-1	102	215	215	0	7	19.29	0	0	1	4	37	38	39	0	0.6981317	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8968	33603661	1	-4.8	1	-7	0	7	5	0	0	8	8	37	38	-1	102	215	215	0	7	19.29	0	0	1	4	37	38	39	0	0.6981317	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8969	1074823179	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	97	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8970	1611696139	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	97	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	534041
8971	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33597440	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	106	0	534043
8972	-502233073	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	478	89	478	0	7	19.29	0	0	1	3	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	11280	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	534043
8974	33628175	1	0.6	0	0.9	0	100	19.29	0	0	1	4	37	38	474	474	474	474	0	7	19.29	0	0	1	4	37	38	39	0	0	0	20	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34129921	2	0	0	0	0	0	0	0	0	5	5	20	0	0	0	0	1040	0	0	0	534043
8976	-1040138229	21	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	91	91	91	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8977	1074825263	21	0	0	0	0	7	19.29	0	0	1	4	37	38	485	485	501	501	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	436210688	0	0	0	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	534043
8979	34603012	3	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	193	193	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8980	34603012	4	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	193	193	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8981	34603012	5	-0.25	-0.25	-0.1	0	7	19.29	0	0	1	4	37	38	-1	102	193	193	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8982	34603012	5	-0.25	0.25	-0.1	0	7	19.29	0	0	1	4	37	38	-1	102	193	193	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8983	34603012	5	-0.25	0	0.1	0	7	19.29	0	0	1	4	37	38	-1	102	193	193	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-2113929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8984	1729104399	-1	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	13836	13834	524305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534041
8985	1107329551	21	0	0	0	0	7	19.29	0.5	1	1	4	37	38	91	91	91	91	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	534043
8986	33587214	21	0	0	0	0	7	19.29	0	0	1	4	37	38	91	91	91	91	0	7	19.29	0.75	2	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8987	1107296769	21	0	0	0	0	7	19.29	2	4	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	534043
8988	33587209	17	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	102825984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8989	33587209	18	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	102825984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8990	33587215	2	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	104923136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8991	33587209	17	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	102825984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8992	33587209	18	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	102825984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8993	33587215	2	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	104923136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8994	50364427	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	500	-1	484	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	101187585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8995	1107329545	21	0	0	0	0	7	19.29	2	4	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33565696	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	534043
8996	302776321	1	1	0	0.35	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	1	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	1064	0	0	534043
8997	1073790991	21	0	0	0	0	7	19.29	0	0	1	4	37	38	91	91	91	91	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
8998	33588233	10	3.7	0	3	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	34078977	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	534043
8999	1712327183	-1	0	-4	-4	0	10	9	0	0	1	4	37	38	-1	0	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	13836	13834	402705664	0	0	0	0	0	0	0	0	4	10	10	10	0	0	0	0	0	0	0	0	534041
9000	33588239	2	0.1	-0.1	0.9	0	3	19.29	0	0	3	3	37	38	-1	41	-1	41	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9001	33587209	10	6.2	0	6	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9002	1107353615	21	-0.8	0	-0.15	0	7	19.29	0	0	1	4	37	38	120	120	120	120	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	34078721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9003	1107353615	21	-0.7	0	-0.15	0	7	19.29	0	0	1	4	37	38	120	120	120	120	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	34078721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9011	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33597440	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	111	0	534043
9012	156164234	13	-0.3	-0.2	0.8	0	7	19.29	0	0	1	4	37	38	-1	474	128	123	0	7	19.29	1.2	1.2	6	6	40	40	39	0	-15.708	0	34	112	107	111	-1	-1	-1	1	0	1	0	0	9306371	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	534043
9013	65555	2	0	0	0	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9014	34766857	2	-0.4	0	1.2	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	1.658.063	0	-1	-1	-1	120	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9015	-1040127985	21	0	0	0	0	7	19.29	0	0.5	1	4	37	38	-1	91	-1	-1	0	7	19.29	0	0.5	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-1073741824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9016	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33597440	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	115	0	534043
9017	1108388494	1	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	13836	13834	436210688	0	0	0	0	0	0	0	2	2	12	0	0	0	0	0	0	0	0	0	0	534041
9018	-2113871863	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	314.159	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9019	33587209	10	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9020	33587209	10	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9021	33587209	10	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9022	1108345344	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33597440	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	534043
9023	1107429423	10	0.3	0	0.45	0	7	19.29	0	1.5	1	3	53	-1	91	91	91	91	0	7	19.29	0	0	1	4	53	-1	-1	0	0.785398	0	-1	-1	-1	14	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9024	1107298351	10	0.15	0	0.25	0	7	19.29	0	1.5	1	3	53	-1	91	91	137	137	0	7	19.29	0	0	1	4	53	-1	-1	0	0.436332	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9025	33587215	13	2	0	2	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9026	1090528327	4	25	0	0	0	10	20	0	0	0	0	40	40	40	40	40	40	0	7	19.29	0	0	1	4	37	38	39	0	0	1.570.796	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9027	1090528327	4	-25	0	0	0	10	20	0	0	0	0	40	40	40	40	40	40	0	7	19.29	0	0	1	4	37	38	39	0	0	1.570.796	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9028	1090528327	4	0	25	0	0	10	20	0	0	0	0	40	40	40	40	40	40	0	7	19.29	0	0	1	4	37	38	39	0	0	1.570.796	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9029	1090528327	4	0	-25	0	0	10	20	0	0	0	0	40	40	40	40	40	40	0	7	19.29	0	0	1	4	37	38	39	0	0	1.570.796	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9030	1090528327	4	15	15	0	0	10	20	0	0	0	0	40	40	40	40	40	40	0	7	19.29	0	0	1	4	37	38	39	0	0	1.570.796	19	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9038	151019523	13	0	0	1	0	5	19.29	1.2	1.2	5	5	40	-1	-1	126	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9306433	0.25	1.75	1	3	0	0	10	50	50	0	0	0	0	0	0	0	0	0	0	0	534043
9039	151019523	13	0.35	0.35	1.5	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	10	50	50	0	0	0	0	0	0	0	0	0	0	0	534043
9040	151019523	13	-0.3	0.4	1.75	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	10	50	50	0	0	0	0	0	0	0	0	0	0	0	534043
9041	151019523	13	-0.35	-0.3	1.6	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	10	50	50	0	0	0	0	0	0	0	0	0	0	0	534043
9042	151019523	13	0.35	-0.35	1.3	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	10	50	50	0	0	0	0	0	0	0	0	0	0	0	534043
9043	134242307	2	0	0	0	0	10	19.29	0.5	1.2	5	10	40	-1	-1	0	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	19	-1	1	126	-1	-1	26	1	0	1	0	0	9061633	0.15	1	0	0	0	0	0	100	20	0	25	0	0	0	0	0	0	0	0	0	534043
9044	134242307	2	0	0	0	0	10	19.29	0.5	1.2	5	10	126	-1	-1	0	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	19	-1	1	126	-1	-1	26	1	0	1	0	0	9062145	0.15	1	0	0	0	0	0	100	20	0	25	0	0	0	0	0	0	0	0	0	534043
9045	134242307	2	0	0	0	0	10	19.29	0.5	1.2	5	10	126	-1	-1	0	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	19	-1	1	126	-1	-1	26	1	0	1	0	0	9062145	0.15	1	0	0	0	0	0	100	20	0	25	0	0	0	0	0	0	0	0	0	534043
9046	134242307	2	0	0	0	0	10	19.29	0.5	1.2	5	10	126	-1	-1	0	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	19	-1	1	126	-1	-1	26	1	0	1	0	0	9062145	0.15	1	0	0	0	0	0	100	20	0	25	0	0	0	0	0	0	0	0	0	534043
9047	134242307	2	0	0	0	0	10	19.29	0.5	1.2	5	10	126	-1	-1	0	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	19	-1	1	126	-1	-1	26	1	0	1	0	0	9062145	0.15	1	0	0	0	0	0	100	20	0	25	0	0	0	0	0	0	0	0	0	534043
9048	1224744963	13	0	0	1	0	5	19.29	1.2	1.2	5	5	40	-1	-1	126	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9306433	0.25	1.75	1	3	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9049	1224744963	13	0.35	0.35	1.5	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9050	1224744963	13	-0.3	0.4	1.75	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9051	1224744963	13	-0.35	-0.3	1.6	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9052	1224744963	13	0.35	-0.35	1.3	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9053	1224744963	13	0	0	1	0	5	19.29	1.2	1.2	5	5	40	-1	-1	126	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9306433	0.25	1.75	1	3	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9054	1224744963	13	0.35	0.35	1.5	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9055	1224744963	13	-0.3	0.4	1.75	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9056	1224744963	13	-0.35	-0.3	1.6	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9057	1224744963	13	0.35	-0.35	1.3	0	5	19.29	1.2	1.2	5	5	126	-1	-1	40	126	126	0	7	19.29	1.2	1.2	10	10	40	40	39	0	0	0	20	-1	1	126	-1	-1	26	1	0	1	0	0	9044289	0.15	1.75	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	534043
9058	74771	2	0	0	0	0	7	0	5	5	0	0	126	126	126	126	126	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554496	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9059	1645218310	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-1711264768	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	118	0	534043
9060	33587215	13	0	0	0	0	7	19.29	0	0	1	4	37	38	-1	102	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9061	65555	2	3	5	8	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9062	65555	2	1	-4	2	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9063	65555	2	0	3	5	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9064	65555	2	2	5	1	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9065	65555	2	-1	2	-3	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9066	65555	2	2	-4	-6	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
9067	65555	2	0	-8	4	0	7	20	1	1	0	0	41	41	41	41	128	123	0	7	19.29	0	0	1	4	37	38	39	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	33554434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534043
