field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15
3478	1996	126	0	341	2	0	0	0	0	0	0.5	0	0	0	-1
3479	1996	126	0	341	2	1	0	0	0	0	0.6	0	0	0	-1
3481	1997	126	0	345	0	0	0	1	0	0	0.75	0	0	0	-1
3482	1997	126	0	345	0	0	750	1	0	0	1	0	0	0	-1
3483	1997	69	0	348	0	0	0	1	0	0	1	2	2	0	-1
3484	1998	474	0	348	0	0	0	0	0	0	1	0	0	0	0
3485	1998	114	0	345	0	0	0	0	0	0	0.75	0	0	0	-1
3486	1998	115	0	342	2	1	0	0	0	0	1	0	0	0	2
3487	1996	126	0	341	2	2	0	0	0	0	0.7	0	0	0	-1
3488	1996	126	0	341	2	3	0	0	0	0	0.8	0	0	0	-1
3489	1996	126	0	341	2	4	0	0	0	0	0.9	0	0	0	-1
3492	1996	126	0	341	2	5	0	0	0	0	1	0	0	0	6
3493	1999	656	0	341	0	0	0	0	0	0	1	0	0	0	-1
3494	2000	50	0	342	0	0	0	0	0	0	1	0	0	0	0
3495	2001	87	0	342	0	0	0	0	0	0	1	2	0	0	-1
3496	2002	181	500	348	0	0	0	1	0	0	0	0	0	0	-1
3497	2003	181	0	341	0	0	0	0	0	0	1	0	0	0	-1
3498	2003	181	500	341	0	0	0	0	0	0	0	0	0	0	1
3499	2004	121	0	367	0	0	0	4	0	700	1	0	0	0	-1
3500	2004	100	0	367	2	0	0	1	0	0	1	0	0	0	1
3506	2007	500	0	406	0	0	0	0	0	0	1	0	0	0	0
3507	2007	4	0	410	0	0	0	0	0	0	1	0	0	0	1
3508	2008	234	0	342	0	0	0	0	0	0	0.3	1	0	0	0
3509	2009	77	0	341	0	0	0	0	0	0	0.5	0	0	0	-1
3510	2010	203	0	349	0	0	0	1	0	0	1	0	0	0	0
3511	2010	25	0	408	0	0	0	0	0	0	0	0	0	0	1
3512	2011	52	0	348	0	0	0	1	0	0	1	0	0	0	-1
3513	2011	75	0	345	0	0	0	1	0	0	1	0	0	0	-1
3514	2012	54	0	348	0	0	0	1	0	0	1	0	0	0	-1
3515	2012	75	0	345	0	0	0	1	0	0	1	0	0	0	-1
3516	2013	548	0	342	0	0	0	0	0	0	1	3	0	0	0
3517	2013	548	2350	409	0	0	0	4	1	3000	0.75	3	1	0	-1
3519	2014	548	2000	341	0	0	0	4	0	2000	1.375	3	1	0	-1
3521	2015	548	0	368	0	0	0	1	0	0	1	3	0	0	-1
3522	2016	548	0	342	0	0	0	0	0	0	1	3	0	0	0
3523	2017	548	2500	409	0	0	0	4	0	500	1.5	3	1	0	-1
3524	2018	49	0	342	0	0	0	0	0	0	0.5	0	0	0	-1
3525	2019	130	0	341	0	0	0	0	5	0	0.5	0	0	0	-1
3526	2020	80	900	404	0	0	0	1	0	0	0	16	0	0	-1
3527	2021	74	0	342	0	0	0	0	0	0	1	0	0	0	1
3528	2021	25	0	342	2	0	0	0	0	0	1	0	0	0	1
3529	2022	52	0	403	0	0	0	1	0	0	1.5	0	0	0	-1
3530	2022	125	0	404	0	0	0	1	0	0	1.2	0	0	0	-1
3531	2023	42	0	348	0	0	0	1	0	0	1.25	0	0	0	-1
3532	2022	125	0	370	0	0	0	1	0	0	0.75	0	0	0	-1
3533	2023	530	0	347	0	0	0	1	0	0	1	0	0	0	-1
3534	2024	622	0	341	0	0	0	1	0	0	0.8	0	0	0	-1
3535	2025	131	0	367	0	0	0	0	0	0	1	0	0	0	-1
3536	2025	132	0	367	2	0	0	1	0	0	1	0	0	0	-1
3537	2026	674	0	341	0	0	0	0	0	0	1	1	0	0	-1
3543	2031	94	0	341	0	0	0	0	0	0	1	0	0	0	0
3544	2032	0	0	341	0	0	0	1	0	0	1	3	0	0	0
3545	2033	213	0	367	0	0	0	0	0	0	1	1	0	0	0
3546	2034	224	0	341	0	0	0	1	0	0	1	17	0	0	-1
3547	2035	201	0	341	0	0	0	1	0	0	1	17	0	0	-1
3548	2036	213	0	341	0	0	0	1	0	0	1	1	1	0	-1
3549	2037	60	0	366	0	0	0	0	0	0	1	2	0	0	-1
3550	2038	55	0	366	0	0	0	0	0	0	0.35	0	0	0	-1
3551	2039	16	0	348	0	0	0	0	0	0	0.35	130	0	0	1
3552	2039	16	0	348	2	0	0	0	0	0	0.35	130	1	0	0
3553	2040	135	0	341	0	0	0	0	0	0	0.2	0	0	0	0
3554	2041	79	0	348	0	0	0	0	0	0	1	0	0	0	0
3555	2042	213	0	406	0	0	0	1	0	0	0	0	1	0	0
3556	2043	107	0	341	0	0	0	0	0	0	0.7	0	0	0	-1
3557	2044	730	0	341	0	0	0	1	0	0	1	0	0	0	-1
3558	2045	18	0	341	0	0	0	2	0	3000	0.15	2	0	0	-1
3559	2046	18	600	341	0	0	0	0	0	0	1	2	0	0	-1
3560	2047	18	0	341	0	0	0	0	0	0	1	2	0	0	-1
3562	2048	18	0	341	0	0	0	0	0	0	1	2	1	0	-1
3563	2049	0	0	341	0	0	0	1	0	0	0.15	2	0	0	0
3564	2050	25	0	367	0	0	0	0	0	0	1	0	0	0	0
3565	2051	474	0	345	0	0	0	1	0	0	1	0	0	0	-1
3566	2051	225	0	695	0	0	0	1	0	0	1	0	0	0	-1
3567	2052	1	0	367	0	0	0	0	0	0	3	0	0	0	1
3568	2052	6	0	341	2	0	0	0	0	0	1	0	0	0	1
3569	2053	132	0	367	0	0	0	1	0	0	0.5	0	0	0	-1
3570	2054	121	800	341	0	0	0	0	0	0	1	0	0	0	-1
3571	2055	20	310	341	0	0	290	3	0	310	0.0009999999	0	0	0	0
3572	2056	0	0	343	0	0	0	0	0	0	0	0	0	0	0
3573	2057	96	1000	341	0	0	0	0	0	0	-1	0	0	0	-1
3574	2058	96	1000	341	0	0	0	4	0	240	-2.5	0	0	0	-1
3577	2059	212	0	406	0	0	0	0	0	0	1	0	0	0	-1
3578	2058	96	1000	341	2	0	0	4	1	250	-2.5	0	0	0	-1
3579	2058	96	1000	341	2	1	0	4	2	250	-2.5	0	0	0	-1
3580	2060	99	650	367	0	0	0	1	0	0	1	0	0	0	-1
3581	2060	99	2170	367	2	0	0	4	1	20000	0	16	0	0	-1
3584	2062	40	0	403	0	0	0	1	0	0	0	0	0	0	0
3585	2062	40	0	404	0	0	0	1	0	0	0	0	0	0	1
3586	2062	41	0	345	0	0	0	0	0	0	1	0	0	0	2
3587	2063	81	250	348	0	0	0	0	0	0	0	0	0	0	0
3588	2063	51	0	407	0	0	0	0	0	0	0.5	2	0	0	1
3589	2063	51	0	408	0	0	0	0	0	0	0.5	2	0	0	2
3590	2063	74	0	411	0	0	0	0	0	0	0.35	2	0	0	3
3591	2064	114	0	410	0	0	0	0	0	0	1	0	0	0	1
3592	2064	115	0	345	1	0	0	0	0	0	1	0	0	0	1
3593	2065	656	400	341	0	0	0	4	0	900	0.25	0	0	0	-1
3594	2066	656	623	341	0	0	0	1	0	0	0	0	0	0	-1
3595	2067	137	0	341	0	0	0	0	4	0	1	0	0	0	-1
3596	2068	1	0	367	0	0	0	0	0	0	0.5	0	0	0	1
3597	2068	6	0	367	2	0	0	0	0	0	0.5	0	0	0	1
3598	2069	9	0	367	0	0	0	0	0	0	0.15	0	0	0	0
3599	2070	16	0	341	0	0	0	0	0	0	2	2	0	0	-1
3600	2071	125	0	350	0	0	0	0	3	0	0.5	0	0	0	1
3601	2071	0	0	350	0	0	0	0	5	0	1	0	0	0	0
3604	2071	0	0	347	0	0	0	0	0	0	1	0	0	0	2
3605	2073	10	0	341	0	0	0	0	0	0	-2.5	0	0	0	-1
3607	2075	81	80	403	0	0	0	0	0	0	0	0	0	0	0
3608	2075	51	0	407	0	0	0	0	0	0	0.5	2	0	0	1
3611	2076	69	0	341	0	0	0	4	0	350	2	2	0	0	-1
3617	2077	57	0	362	0	0	0	0	0	0	1	0	0	0	-1
3618	2076	69	1000	341	2	0	0	4	1	250	-2	2	0	0	0
3619	2078	57	0	341	0	0	0	2	0	1200	0.5	0	0	0	-1
3621	2079	57	600	341	0	0	0	0	0	0	1	0	0	0	-1
3623	2080	670	0	341	0	0	0	0	0	0	0.5	0	0	0	-1
3624	2081	118	0	367	0	0	0	0	0	0	1	0	0	0	-1
3625	2082	118	0	341	0	0	0	4	0	600	1	0	0	0	-1
3626	2083	118	600	366	0	0	0	0	0	0	1	0	0	0	-1
3627	2084	13	0	361	0	0	0	0	0	0	1.5	0	0	0	0
3629	2085	104	0	361	0	0	0	0	0	0	1	0	0	0	0
3630	2086	9	0	406	0	0	0	0	0	0	1	0	0	0	-1
3631	2087	69	0	341	0	0	0	0	0	0	1	2	1	0	-1
3632	2088	69	0	341	0	0	0	0	0	0	1	2	2	0	-1
3634	2090	69	2600	341	0	0	0	2	0	1300	-1	2	3	0	-1
3635	2091	69	2600	341	0	0	0	0	0	0	-1	2	1	0	-1
3638	2093	55	0	341	0	0	0	0	0	0	0.8	0	0	0	0
3642	2094	0	0	707	0	0	0	1	0	0	1	32	0	73728	-1
3643	2095	107	0	367	0	0	0	0	0	0	0.2	0	0	0	-1
3644	2096	107	700	367	0	0	0	0	0	0	1.2	0	0	0	-1
3645	2097	52	0	341	0	0	0	0	0	0	1.25	0	0	0	-1
3646	2097	654	0	342	2	0	0	0	0	0	1	16	0	0	-1
3647	2098	654	770	341	0	0	0	4	0	100	1	0	0	0	-1
3648	2098	654	870	342	2	0	0	4	1	3000	0	0	0	0	0
3649	2099	24	0	341	0	0	0	0	0	0	1	16	0	0	-1
3651	2101	688	0	664	0	0	0	1	0	0	1	0	0	0	-1
3652	2102	1	0	342	0	0	0	4	0	1250	1	2	0	0	1
3653	2102	1	1250	342	2	0	0	4	1	1000	0.25	2	0	0	2
3654	2102	1	1500	342	2	1	0	4	2	1000	-0.25	2	0	0	1
3655	2103	1	1250	342	0	0	0	0	0	0	-1	2	0	0	-1
3656	2104	62	0	342	0	0	0	0	0	0	0.35	0	0	0	-1
3657	2105	62	450	342	0	0	0	0	0	0	1.7	0	0	0	-1
3658	2106	520	0	348	0	0	0	1	0	0	1	0	0	0	0
3659	2107	14	0	341	0	0	0	0	0	0	2	0	0	0	0
3660	2108	27	0	384	0	0	0	0	0	0	1	0	0	0	0
3661	2109	53	0	343	0	0	0	0	0	0	1	0	0	0	-1
3662	2110	218	0	342	0	0	0	0	0	0	0.9	0	0	0	0
3663	2111	218	0	342	0	0	0	0	0	0	1.1	0	0	0	0
3664	2112	218	0	342	0	0	0	0	0	0	0.8	0	0	0	0
3665	2113	132	0	367	0	0	0	0	0	0	6	0	0	0	0
3666	2114	132	0	367	0	0	0	0	0	0	7	0	0	0	0
3667	2115	132	0	367	0	0	0	0	0	0	8	0	0	0	0
3672	2118	16	0	348	0	0	0	0	0	0	1.25	0	0	0	0
3674	2118	101	350	345	0	0	0	1	0	0	0	0	0	0	-1
3676	2119	153	0	342	0	0	0	0	0	0	1	0	0	0	-1
3677	2119	153	1390	342	2	0	0	1	0	0	0	0	0	0	-1
3678	2120	0	0	342	0	0	0	0	0	0	1	0	0	0	0
3680	2121	17	300	345	0	0	0	1	0	0	0.09999999	0	0	0	-1
3681	2121	482	400	348	0	0	0	1	0	0	0.09999999	0	0	0	-1
3682	2122	134	0	348	0	0	0	0	0	0	1	0	0	0	0
3683	2123	133	0	695	0	0	0	0	0	0	1	0	0	0	-1
3684	2123	97	0	345	0	0	0	0	0	0	1	0	0	0	-1
3685	2122	97	0	345	0	0	0	0	0	0	1	0	0	0	1
3686	2124	61	0	341	0	0	0	0	0	0	0.9	0	0	0	0
3687	2125	199	0	348	0	0	0	0	0	0	1	0	0	0	-1
3688	2125	104	0	347	0	0	0	0	2	0	1	0	0	0	-1
3689	2126	130	0	341	0	0	0	2	0	1120	0.5	0	0	0	1
3690	2126	130	1120	341	2	0	0	0	0	0	0	0	0	0	1
3691	2127	0	0	714	0	0	0	0	0	0	1	0	0	0	-1
3692	2128	0	0	695	0	0	0	0	0	0	1	0	0	0	-1
3693	2129	0	0	366	0	0	0	0	0	0	1	0	0	0	-1
3694	2130	0	0	363	0	0	0	0	0	0	1	0	0	0	0
3695	2131	0	0	348	0	0	0	0	0	0	1	0	0	0	0
3696	2132	0	0	341	0	0	0	0	0	0	1	0	0	0	0
3697	2133	0	0	341	0	0	0	0	0	0	1	0	0	0	-1
3698	2133	158	0	341	2	0	0	1	0	0	1	4	0	0	1
3699	2134	16	0	367	0	0	0	0	0	0	1	2	0	0	-1
3700	2135	19	0	341	0	0	0	0	0	0	3	2	0	0	-1
3701	2136	108	0	348	0	0	0	0	0	0	1	0	0	0	1
3702	2136	107	0	348	2	0	0	0	0	0	1	0	0	0	-1
3703	2137	159	0	341	0	0	0	1	0	0	1	0	0	0	-1
3704	2138	18	0	341	0	0	0	0	0	0	1	2	0	0	0
3705	2139	218	0	341	0	0	0	4	0	1750	1	0	0	0	0
3706	2140	42	940	341	0	0	0	1	0	0	0	0	0	0	0
3709	2142	19	0	366	0	0	0	3	0	600	0.5	2	1	0	-1
3710	2142	19	320	366	2	0	0	3	0	2000	0.03	2	1	0	-1
3711	2142	19	350	366	2	1	0	0	0	0	1	2	1	0	-1
3712	2143	19	0	366	0	0	0	3	0	1200	0.5	2	2	0	-1
3713	2143	19	620	366	2	0	0	3	0	1400	0.01	2	2	0	-1
3714	2143	19	650	366	2	1	0	0	0	0	1	2	2	0	-1
3715	2144	19	0	366	0	0	0	3	0	600	0.5	2	0	0	-1
3716	2144	19	320	366	2	0	0	3	0	2500	0.03	2	0	0	-1
3717	2144	19	350	366	2	1	0	0	0	0	1	2	0	0	-1
3718	2145	181	0	366	0	0	0	3	0	2000	0.02	0	1	0	-1
3729	2149	14	0	382	0	0	0	1	0	0	1	0	0	0	-1
3730	2150	548	0	343	0	0	0	0	0	0	1	0	0	0	0
3731	2151	74	1400	348	0	0	0	4	0	5000	0.25	0	0	0	1
3733	2151	74	2650	348	1	0	0	4	1	5000	-0.25	0	0	0	0
3734	2151	0	0	346	0	0	0	0	0	0	1	2	0	0	2
3735	2152	59	0	341	0	0	0	0	0	0	0.7	0	0	0	-1
3736	2153	75	1000	372	0	0	0	0	0	0	0	0	0	0	0
3737	2153	136	0	350	0	0	0	0	0	0	1	0	0	0	1
3738	2154	75	1000	372	0	0	0	0	0	0	0	0	0	0	0
3739	2154	138	0	350	0	0	0	0	0	0	1	0	0	0	1
3740	2155	130	0	341	0	0	0	0	0	0	0.5	0	0	0	-1
3742	2156	14	0	341	0	0	0	0	0	0	0.25	0	0	0	0
3743	2157	14	0	341	0	0	0	0	3	0	0.25	0	0	0	1
3744	2157	74	0	341	0	0	0	0	0	0	0.5	0	0	0	0
3745	2158	100	0	345	0	0	0	0	0	0	1	0	0	0	0
3746	2158	42	2090	348	0	0	0	0	0	0	0	0	0	0	1
3747	2159	716	0	341	0	0	0	1	0	0	1	0	0	0	-1
3748	2160	130	0	341	0	0	0	0	0	0	0.4	0	0	0	-1
3749	2161	119	0	346	0	0	0	0	0	0	1	0	0	0	-1
3750	2162	482	0	348	0	0	0	0	0	0	1	0	0	0	-1
3751	2163	85	0	348	0	0	0	0	0	0	1	0	0	0	-1
3753	2164	85	0	366	0	0	0	0	0	0	1	0	0	0	-1
3756	2166	85	0	366	0	0	0	0	0	0	1.5	0	0	0	-1
3757	2167	115	0	346	0	0	0	0	0	0	1	0	0	0	0
3758	2167	69	820	700	0	0	0	0	0	0	0	2	0	0	1
3759	2168	81	0	406	0	0	0	2	0	500	1	0	0	0	-1
3760	2169	130	0	341	0	0	0	0	0	0	1	0	0	0	-1
3762	2168	81	525	406	0	0	500	2	0	2500	0	0	0	0	-1
3763	2168	81	2500	406	0	0	2500	0	0	0	-1	0	0	0	-1
3764	2170	105	0	349	0	0	0	0	0	0	1	0	0	0	1
3765	2170	105	1000	349	2	0	0	0	0	0	0	0	0	0	1
3766	2171	134	0	348	0	0	0	0	0	0	1	0	0	0	0
3767	2171	103	0	345	0	0	0	0	0	0	1	0	0	0	1
3768	2172	133	0	695	0	0	0	0	0	0	1	0	0	0	-1
3769	2172	103	0	345	0	0	0	0	0	0	1	0	0	0	-1
3770	2173	656	0	341	0	0	0	0	0	0	0.5	0	0	0	-1
3771	2174	74	0	341	0	0	0	2	0	1000	1	0	0	0	-1
3772	2174	74	1000	341	2	0	0	4	1	500	-1	0	0	0	-1
3773	2174	74	500	341	2	1	0	4	2	500	1	0	0	0	-1
3774	2175	24	0	341	0	0	0	0	0	0	1	0	0	0	-1
3775	2176	28	0	344	0	0	0	1	0	0	0	0	0	0	-1
3776	2177	181	70	366	0	0	0	0	0	0	1	0	1	0	-1
3777	2178	28	0	341	0	0	0	0	0	0	1	1	0	0	0
3778	2179	119	0	410	0	0	0	0	0	0	1.5	1	0	0	0
3779	2179	51	0	412	0	0	0	0	0	0	0	1	0	0	1
3784	2179	51	0	712	0	0	0	0	0	0	0	1	0	0	1
3787	2180	85	0	406	0	0	0	0	0	0	1	0	0	0	-1
3788	2181	124	0	341	0	0	0	0	0	0	2	0	0	0	-1
3789	2182	656	0	341	0	0	0	0	0	0	0.15	0	0	0	-1
3794	2183	656	450	341	0	0	0	0	0	0	1	0	0	0	-1
3795	2184	69	1360	341	0	0	0	0	0	0	1	2	1	0	-1
3796	2185	69	0	341	0	0	0	2	0	1300	1	2	1	0	-1
3797	2186	115	1000	372	0	0	0	0	0	0	0	0	0	0	0
3798	2186	77	0	350	0	0	0	0	3	0	1	0	0	0	2
3799	2186	115	0	350	0	0	0	0	5	0	1	0	0	0	1
3800	2187	1	0	341	0	0	0	2	0	2000	1	0	0	0	-1
3801	2188	215	0	341	0	0	0	0	0	0	1	0	0	0	0
3802	2189	219	0	341	0	0	0	0	0	0	1	0	0	0	0
3803	2190	220	0	341	0	0	0	0	0	0	1	0	0	0	0
3804	2191	104	0	410	0	0	0	1	0	0	0	0	0	0	0
3805	2191	132	0	406	0	0	0	1	0	0	0	0	0	0	1
3806	2192	126	0	345	0	0	0	1	0	0	2	0	0	0	-1
3807	2192	126	0	345	0	0	750	1	0	0	2	0	0	0	-1
3808	2192	69	0	348	0	0	0	1	0	0	2	2	2	0	-1
3809	2192	74	0	508	0	0	0	0	0	2000	2	0	0	0	-1
3812	2193	46	0	341	0	0	0	0	0	0	1.5	0	0	0	0
3813	2194	62	0	342	0	0	0	0	0	0	1	0	0	0	0
3814	2195	0	0	342	0	0	0	0	0	0	1	2	0	0	0
3815	2195	678	0	506	0	0	0	0	0	0	1	0	0	0	1
3816	2196	52	0	367	0	0	0	1	0	0	3	0	0	0	-1
3817	2197	69	0	341	0	0	0	2	0	1700	0.75	2	1	0	-1
3818	2198	69	2600	341	0	0	0	2	0	1300	-1	2	3	0	-1
3819	2199	69	1360	341	0	0	0	0	0	0	0.75	2	1	0	-1
3820	2200	69	0	341	0	0	0	0	0	0	1	2	2	0	-1
3821	2201	69	2600	341	0	0	0	0	0	0	-1	2	1	0	-1
3822	2202	69	0	341	0	0	0	0	0	0	1	2	1	0	-1
3823	2203	153	0	341	0	0	0	0	0	0	0.4	0	0	0	0
3824	2204	670	900	341	0	0	0	4	0	1000	0	0	0	0	1
3825	2204	670	900	341	0	0	0	0	0	0	1	0	0	0	-1
3827	2205	670	0	341	0	0	0	2	0	900	1	0	0	0	1
3828	2205	670	900	341	2	0	0	4	1	1000	0	0	0	0	-1
3829	2205	670	900	341	2	1	0	0	0	0	1	0	0	0	-1
3830	2206	53	0	341	0	0	0	0	0	0	1	0	0	0	-1
3831	2207	51	0	341	0	0	0	0	0	0	1	0	0	0	0
3832	2208	14	0	348	0	0	0	1	0	0	1	0	0	0	-1
3833	2208	40	0	697	0	0	0	0	0	0	1	0	0	0	1
3834	2208	15	0	407	0	0	0	0	0	0	1	0	0	0	1
3835	2208	15	0	408	0	0	0	0	0	0	1	0	0	0	1
3836	2209	148	0	367	0	0	0	1	0	0	0.5	0	0	0	0
3837	2209	149	0	367	2	0	0	0	0	0	1	0	0	0	1
3838	2210	121	0	367	0	0	0	2	0	1000	0.75	0	0	0	0
3839	2210	121	1000	367	2	0	0	0	0	0	0	0	0	0	1
3840	2211	60	0	366	0	0	0	0	0	0	1	2	1	0	-1
3841	2212	716	0	341	0	0	0	0	0	0	1	0	0	0	-1
3843	2212	118	0	342	2	0	0	0	0	0	1	0	0	0	-1
3845	2213	213	0	341	0	0	0	0	0	0	1	0	0	0	-1
3846	2214	54	0	341	0	0	0	4	0	500	1	36	0	0	0
3847	2215	214	0	341	0	0	0	0	0	0	1	0	0	0	0
3849	2216	97	0	345	0	0	0	0	0	0	1	0	0	0	0
3850	2216	77	0	348	0	0	0	0	0	0	1	0	0	0	1
3851	2217	54	0	342	0	0	0	0	0	0	1	0	0	0	-1
3852	2217	125	0	341	2	0	0	0	1	1000	1	0	0	0	-1
3854	2218	732	0	342	0	0	0	1	0	0	1	0	0	0	0
3855	2219	6	0	342	0	0	0	0	0	0	1	0	0	0	0
3856	2219	131	900	411	0	0	0	0	0	0	0	0	0	0	0
3857	2220	6	0	342	0	0	0	0	0	0	1	0	0	0	0
3858	2220	0	500	406	0	0	0	0	0	0	0	0	0	0	0
3859	2221	25	0	341	0	0	0	0	0	0	1	0	0	0	0
3860	2222	118	0	341	0	0	0	0	0	0	1	0	0	0	-1
3861	2223	732	0	341	0	0	0	0	0	0	1	0	0	0	0
3862	2224	61	0	664	0	0	0	0	0	0	1	0	0	0	0
3863	2225	61	0	664	0	0	0	4	0	1000	1	0	0	0	-1
3864	2225	61	1000	664	2	0	0	4	1	1000	1	0	0	0	1
3865	2225	61	2000	664	2	1	0	0	0	0	1	0	0	0	0
3866	2226	148	0	341	0	0	0	0	0	0	-1	0	0	0	-1
3867	2226	0	0	341	2	0	0	1	0	0	1	0	0	0	-1
3868	2227	490	0	348	0	0	0	0	0	0	1	2	0	0	0
3869	2228	18	0	341	0	0	0	0	0	0	1	2	0	0	-1
3870	2229	10	210	411	0	0	0	3	0	400	1	0	0	0	-1
3871	2230	193	0	345	0	0	0	0	0	0	1	0	0	0	0
3872	2231	193	0	345	0	0	0	0	0	0	1	0	0	0	0
3873	2231	42	0	350	0	0	0	0	0	0	1	0	0	0	1
3874	2232	107	0	341	0	0	0	4	0	300	0.5	0	0	0	-1
3875	2233	112	0	342	0	0	0	0	0	0	0.5	0	0	0	0
3876	2234	91	0	348	0	0	0	0	0	0	1	2	0	0	0
3877	2235	48	0	350	0	0	0	0	0	0	1	0	0	0	0
3878	2235	115	0	347	0	0	0	0	0	0	1	0	0	0	1
3879	2236	104	0	346	0	0	0	0	0	0	1	0	0	0	0
3880	2236	14	0	349	0	0	0	0	0	0	1	0	0	0	1
3881	2237	225	0	700	0	0	0	0	0	0	1	0	0	0	0
3882	2237	5	0	346	0	0	0	0	0	0	1	0	0	0	1
3883	2238	0	0	342	0	0	0	1	0	0	1	2	0	0	-1
3884	2239	474	0	349	0	0	0	0	0	0	1	0	0	0	-1
3885	2239	100	0	346	0	0	0	0	0	0	1	0	0	0	-1
3887	2241	89	0	341	0	0	0	0	0	0	0.16	0	0	0	-1
3888	2241	0	0	341	2	0	0	0	0	0	0.6	0	0	0	-1
3889	2242	132	1000	341	0	0	0	1	0	0	0	0	0	0	0
3890	2243	16	0	348	0	0	0	0	0	0	1.5	0	0	0	-1
3891	2244	0	150	344	0	0	0	1	0	0	0	2	2	0	-1
3892	2245	0	1380	344	0	0	0	1	0	0	0	2	2	0	-1
3893	2246	28	0	344	0	0	0	1	0	0	0	0	2	0	-1
3894	2247	143	0	406	0	0	0	0	0	0	0	0	0	0	0
3895	2247	143	0	410	0	0	0	0	0	0	0.8	0	0	0	1
3896	2248	19	250	664	0	0	0	4	0	1800	0.09999999	2	1	32768	-1
3898	2248	126	0	664	2	0	0	0	0	0	1	0	1	0	-1
3899	2249	17	0	341	0	0	0	4	0	0	0.5	2	1	0	-1
3900	2250	1	0	341	0	0	0	0	0	0	1	2	1	0	-1
3901	2251	126	0	367	0	0	0	0	0	0	1	0	0	0	0
3903	2252	100	0	341	0	0	0	0	0	0	0.3	0	0	0	0
3905	2253	54	200	348	0	0	0	0	0	0	1	0	0	0	0
3906	2253	42	0	345	0	0	0	0	0	0	1	0	0	0	-1
3907	2254	104	0	372	0	0	0	0	0	0	1	0	0	0	0
3908	2254	199	0	348	0	0	0	0	0	0	1	0	0	0	1
3909	2255	62	0	710	0	0	0	0	0	0	0.3	0	0	0	0
3910	2256	120	0	341	0	0	0	0	0	0	1	0	0	0	0
3911	2257	67	0	341	0	0	0	0	0	0	0.3	0	0	0	-1
3912	2258	16	0	341	0	0	0	0	0	0	0.5	0	0	0	1
3913	2258	0	0	341	2	0	0	0	0	0	1	0	0	0	2
3914	2258	16	0	341	2	1	0	0	0	0	1	0	0	0	3
3915	2258	0	0	341	2	2	0	0	0	0	1	0	0	0	4
3916	2258	95	0	341	2	3	0	0	0	0	1	0	0	0	5
3917	2258	650	0	341	2	4	0	0	0	0	1	0	0	0	6
3918	2258	212	0	341	2	5	0	0	0	0	1	0	0	0	7
3919	2258	516	0	341	2	6	0	0	0	0	1	0	0	0	8
3920	2258	58	0	341	2	7	0	0	0	0	1	0	0	0	9
3921	2258	57	0	341	2	8	0	0	0	0	1.2	0	0	0	10
3922	2258	16	0	341	2	9	0	0	0	0	1.5	0	0	0	11
3923	2258	117	0	341	2	10	0	0	0	0	1.5	0	0	0	12
3924	2258	95	0	341	2	11	0	0	0	0	1.5	0	0	0	13
3925	2258	16	0	341	2	12	0	0	0	0	2	0	0	0	14
3926	2258	95	0	341	2	13	0	0	0	0	2	0	0	0	15
3927	2258	16	0	341	2	14	0	0	0	0	2	0	0	0	16
3928	2258	118	0	341	2	15	0	0	0	0	2	0	0	0	17
3929	2258	516	0	341	2	16	0	0	0	0	2	0	0	0	18
3930	2258	117	0	341	2	17	0	0	0	0	2	0	0	0	-1
3931	2259	656	0	341	0	0	0	2	0	620	0.3	0	0	0	-1
3932	2259	730	0	342	2	0	0	0	0	0	0.5	0	0	0	-1
3933	2256	89	0	709	0	0	0	0	0	0	0.05	16	0	0	-1
3934	2260	121	0	345	0	0	0	2	0	600	1	0	0	0	-1
3935	2260	121	600	345	2	0	0	1	0	0	0	0	0	0	-1
3936	2260	121	0	350	0	0	0	2	0	900	1	0	0	0	-1
3937	2260	225	0	349	2	2	0	1	0	0	1	0	0	0	3
3938	2261	121	600	341	0	0	0	0	0	0	1	0	0	0	-1
3940	2262	678	0	341	0	0	0	1	0	0	0	0	0	0	-1
3941	2263	89	0	348	0	0	0	2	0	5500	0.09999999	0	0	0	-1
3942	2264	89	550	348	0	0	0	0	0	0	0.09999999	0	0	0	-1
3943	2265	110	0	341	0	0	0	1	0	0	1	0	0	0	0
3944	2265	5	250	412	0	0	0	0	0	0	0	0	0	0	-1
3945	2265	25	0	413	0	0	0	0	0	0	0.7	0	0	0	2
3946	2263	89	550	348	2	0	0	0	0	0	0.2	0	0	0	-1
3947	2265	218	0	411	0	0	0	0	0	0	1	0	0	0	3
3949	2265	110	500	712	0	0	0	0	0	0	0	0	0	0	-1
3950	2266	1	0	367	0	0	0	0	0	0	-2	0	0	0	-1
3951	2267	742	0	344	0	0	0	0	0	0	1	0	0	0	0
3952	2268	744	0	367	0	0	0	0	0	0	1	4	0	0	-1
3953	2269	770	0	367	0	0	0	0	0	0	1	4	0	0	-1
3954	2268	770	0	367	2	0	0	0	0	0	1	64	0	0	1
3955	2270	160	0	341	0	0	0	0	0	0	2	0	0	0	-1
3956	2270	161	0	341	2	0	0	0	0	0	2	0	0	0	0
3957	2271	193	0	345	0	0	0	0	0	0	1	0	0	0	0
3958	2272	163	0	341	0	0	0	1	0	0	1	2	0	0	-1
3959	2273	16	0	341	0	0	0	1	0	0	1	0	0	0	1
