field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24
51206	0	0	0	0	365671	0	0	0	0	0	0	11	0	0	0	0	0	0	0	562238	562272	0	0	0
51207	537286	0	537316	0	566850	0	0	0	0	0	0	11	249	305	0	0	0	0	0	0	0	0	0	0
51208	544147	544181	566865	566865	544235	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51210	0	0	0	0	281125	0	0	0	0	0	0	7	0	0	0	0	0	0	0	486567	486606	0	0	0
51211	0	0	0	0	145808	0	1	0	0	0	0	7	0	0	0	539766	539806	0	0	0	0	0	0	0
51212	0	0	0	0	21043	0	0	0	0	0	0	10	0	0	0	560619	0	0	0	0	0	0	0	0
51213	0	0	0	0	273034	0	0	0	0	0	0	10	0	0	0	0	0	0	0	566891	566923	0	0	0
51214	0	0	194464	0	149115	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51215	0	0	0	0	137216	0	0	0	0	0	0	10	0	0	0	0	0	0	0	566955	0	0	0	0
51217	483630	483667	566987	566987	540303	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51218	0	0	0	0	282742	0	0	0	1	0	0	7	0	0	0	0	0	0	0	567016	567049	0	0	0
51221	0	0	0	0	154616	0	0	0	0	0	0	10	0	0	567082	0	0	567118	567153	0	0	0	0	0
51222	538326	0	567188	0	567219	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
51223	0	0	0	0	304442	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	567234	567268	0	0
51224	0	0	0	0	146524	0	0	0	0	0	0	7	0	0	0	566134	566169	0	0	0	0	0	0	0
51227	0	0	0	0	412577	0	0	0	0	0	0	7	0	0	0	0	0	0	0	562854	562888	0	0	0
51228	562350	0	563074	0	149754	0	0	0	0	0	0	7	246	307	0	0	0	0	0	0	0	0	0	0
51229	562350	0	563074	0	543815	0	0	0	0	0	0	7	246	307	0	0	0	0	0	0	0	0	0	0
51230	0	0	0	0	379482	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
51231	0	0	0	0	264173	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	563498	563526	0	0
51232	0	0	0	0	370613	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	565897	0	0
51233	0	0	0	0	133177	0	1	0	1	0	0	7	0	0	566204	567302	0	566240	566275	567338	567372	0	0	0
51234	0	0	0	0	567406	0	0	0	0	0	0	7	0	0	0	0	0	0	0	567338	565863	0	0	0
51235	0	0	0	0	140050	0	0	0	0	0	0	7	0	0	0	567425	567460	0	0	0	0	0	0	0
51236	0	0	0	0	21150	0	0	0	0	0	0	7	0	0	0	567495	0	0	0	0	0	0	0	0
51237	538385	538419	567531	567531	544078	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
51238	538272	0	556246	0	544094	0	0	0	0	0	0	10	366	367	0	0	0	0	0	0	0	0	0	0
51239	0	0	0	0	161296	0	1	0	0	0	0	10	0	0	0	567563	567595	0	0	0	0	0	0	0
51240	0	0	0	0	88612	0	0	0	0	0	0	10	0	0	567627	0	0	567660	567689	0	0	0	0	0
51241	566344	0	566665	0	555276	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51242	0	0	302831	0	187231	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51243	0	0	0	0	204159	0	0	0	0	0	0	14	0	0	0	129001	0	0	0	0	0	0	0	0
51244	538326	0	538355	0	567219	0	0	0	0	0	0	10	366	367	0	0	0	0	0	0	0	0	0	0
51245	0	0	0	0	278052	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	563746	563779	0	0
51246	539305	0	549765	0	514869	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51247	0	0	0	0	146235	0	0	0	0	0	0	11	0	0	0	0	0	0	0	563911	0	0	0	0
51248	0	0	0	0	142117	0	0	0	0	0	0	10	0	0	0	563402	563435	0	0	0	0	0	0	0
51250	0	0	194464	0	149298	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51251	0	0	0	0	88444	0	0	0	0	0	0	7	0	0	543522	543561	0	488785	488823	0	0	0	0	0
51252	0	0	0	0	370613	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	567718	0	0
51254	0	0	0	0	19700	0	0	0	0	0	0	11	0	0	0	0	0	0	0	562238	562272	0	0	0
51256	0	0	194218	0	149260	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51257	0	0	0	0	1905	0	0	0	0	0	0	10	0	0	0	0	0	0	0	563258	563286	0	0	0
51258	194897	0	200168	0	93656	0	0	0	0	0	225	21	0	0	0	0	0	0	0	0	0	0	0	0
51259	0	0	0	0	133394	0	0	0	0	0	0	9	0	0	0	564390	0	0	0	0	0	0	0	0
51260	0	0	0	0	150211	0	0	0	0	0	0	10	0	0	0	567751	0	0	0	0	0	0	0	0
51262	0	0	0	0	145808	0	1	0	0	0	0	7	0	0	0	486273	486310	0	0	0	0	0	0	0
51263	0	0	0	0	146133	0	0	0	0	0	0	7	0	0	0	0	0	0	0	488861	0	0	0	0
51265	0	0	0	0	88347	0	0	0	0	0	0	7	0	0	514330	514366	0	484911	484946	0	0	0	0	0
51266	0	0	0	0	159014	0	1	0	1	0	0	7	0	0	567787	567822	0	567857	567891	567016	567049	0	0	0
51267	0	0	0	0	146432	0	0	0	0	0	0	10	0	0	0	0	0	0	0	563554	0	0	0	0
51268	552232	0	567925	0	553332	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51269	0	0	0	0	172856	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	562922	562951	0	0
51271	0	0	0	0	159401	0	1	0	0	0	0	7	0	0	323823	307005	175134	68031	134830	323849	323873	0	0	0
51272	0	0	0	0	268014	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
51273	37943	61763	37993	37993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51275	0	0	0	0	103519	0	0	0	0	0	0	14	0	0	0	129001	0	0	0	0	0	0	0	0
51276	0	0	0	0	238526	0	0	0	0	0	0	14	0	0	0	129001	0	0	0	0	0	0	0	0
51277	0	0	0	0	239174	0	0	0	0	0	0	14	0	0	0	129001	0	0	0	0	0	0	0	0
51278	0	0	0	0	103419	0	0	0	0	0	0	14	0	0	0	129001	0	0	0	0	0	0	0	0
51279	0	0	0	0	239080	0	0	0	0	0	0	14	0	0	0	129001	0	0	0	0	0	0	0	0
51280	0	0	0	0	277649	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
51282	543923	0	566602	0	543983	0	0	0	0	0	0	11	248	306	0	0	0	0	0	0	0	0	0	0
51284	562350	0	567949	0	543815	0	0	0	0	0	0	7	246	307	0	0	0	0	0	0	0	0	0	0
51287	543329	0	566765	0	543383	0	0	0	0	0	0	7	246	307	0	0	0	0	0	0	0	0	0	0
51288	543923	0	559479	0	543983	0	0	0	0	0	0	11	246	307	0	0	0	0	0	0	0	0	0	0
51289	543830	0	567980	0	543888	0	0	0	0	0	0	10	248	306	0	0	0	0	0	0	0	0	0	0
51292	562350	0	566820	0	543815	0	0	0	0	0	0	7	248	306	0	0	0	0	0	0	0	0	0	0
51293	538326	0	538355	0	567219	0	0	0	0	0	0	10	246	307	0	0	0	0	0	0	0	0	0	0
51294	529585	0	568005	0	567219	0	0	0	0	0	0	7	246	307	0	0	0	0	0	310264	310294	0	0	0
51295	537286	0	568037	0	566850	0	0	0	0	0	0	11	246	307	0	0	0	0	0	0	0	0	0	0
51296	538326	0	567188	0	567219	0	0	0	0	0	0	10	248	306	0	0	0	0	0	0	0	0	0	0
51297	514472	514507	545706	545706	544033	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
51298	494840	494875	568074	568074	566086	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
51299	517863	517897	568105	568105	541594	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
51300	551278	551312	551346	551346	568143	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
51301	491569	491603	568159	568159	541578	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51302	494840	494875	566058	566058	568192	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
51303	538385	538419	538453	538453	544078	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
51304	0	0	0	0	133177	0	0	0	0	0	0	7	0	0	567787	567822	0	567857	567891	0	0	0	0	0
51306	0	0	0	0	222713	0	0	0	0	0	0	11	0	0	562132	0	0	562168	562203	0	0	0	0	0
51307	0	0	0	0	146977	0	0	0	0	0	0	7	0	0	539684	539725	0	486448	486488	0	0	0	0	0
51309	0	0	0	0	88631	0	0	0	0	0	0	10	0	0	564742	0	0	564777	564811	0	0	0	0	0
51310	0	0	0	0	88593	0	0	0	0	0	0	10	0	0	563314	0	0	563344	563373	0	0	0	0	0
51311	0	0	0	0	201585	0	0	0	0	0	0	10	0	0	563582	0	0	563616	563649	0	0	0	0	0
51312	0	0	0	0	33491	0	0	0	0	0	0	7	0	0	0	0	0	0	0	562619	0	0	0	0
51314	0	0	0	0	222851	0	0	0	0	0	0	11	0	0	0	0	0	0	0	563911	0	0	0	0
51315	0	0	0	0	146211	0	0	0	0	0	0	11	0	0	0	0	0	0	0	564708	0	0	0	0
51316	0	0	0	0	30032	0	0	0	0	0	0	7	0	0	0	0	0	0	0	524984	0	0	0	0
51317	0	0	0	0	30403	0	0	0	0	0	0	7	0	0	0	0	0	0	0	562503	0	0	0	0
51318	0	0	0	0	29961	0	0	0	0	0	0	7	0	0	0	0	0	0	0	488193	0	0	0	0
51319	0	0	0	0	148893	0	0	0	0	0	0	7	0	0	0	0	0	0	0	524984	0	0	0	0
51320	0	0	0	0	144425	0	0	0	0	0	0	10	0	0	0	0	0	0	0	568208	0	0	0	0
51321	0	0	0	0	158683	0	0	0	0	0	0	10	0	0	0	0	0	0	0	568242	0	0	0	0
51322	0	0	0	0	135264	0	0	0	0	0	0	10	0	0	0	0	0	0	0	568208	0	0	0	0
51324	0	0	0	0	298025	0	0	0	0	0	0	10	0	0	0	0	0	0	0	563258	563286	0	0	0
51325	0	0	0	0	282702	0	0	0	0	0	0	11	0	0	0	0	0	0	0	562238	562272	0	0	0
51326	0	0	0	0	146174	0	0	0	0	0	0	7	0	0	0	0	0	0	0	562652	567049	0	0	0
51327	0	0	0	0	150143	0	0	0	0	0	0	7	0	0	0	0	0	0	0	562419	562447	0	0	0
51330	0	0	0	0	376648	0	0	0	0	0	0	11	0	0	0	0	0	0	0	564207	564246	0	0	0
51331	0	0	0	0	365671	0	0	0	0	0	0	11	0	0	0	0	0	0	0	559421	559450	0	0	0
51332	0	0	0	0	320219	0	0	0	0	0	0	7	0	0	0	0	0	0	0	483758	483789	0	0	0
51333	0	0	0	0	315099	0	0	0	0	0	0	7	0	0	0	0	0	0	0	486567	486606	0	0	0
51334	0	0	0	0	279245	0	0	0	0	0	0	7	0	0	0	0	0	0	0	562419	562447	0	0	0
51335	0	0	0	0	568275	0	0	0	0	0	0	7	0	0	0	0	0	0	0	485017	485051	0	0	0
51337	0	0	0	0	293680	0	0	0	0	0	0	11	0	0	0	0	0	0	0	568296	568325	0	0	0
51338	0	0	0	0	264114	0	0	0	0	0	0	7	0	0	0	0	0	0	0	69416	0	562475	0	0
51339	0	0	0	0	305560	0	0	0	0	0	0	7	0	0	0	0	0	0	0	69416	0	566631	0	0
51343	0	0	0	0	7992	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	544945	544981	0	0
51346	0	0	0	0	172856	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	562922	563974	0	0
51347	0	0	0	0	274436	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	563498	563526	0	0
51351	0	0	0	0	150211	0	0	0	0	0	0	10	0	0	0	560619	0	0	0	0	0	0	0	0
51353	0	0	0	0	160806	0	0	0	0	0	0	11	0	0	0	565666	0	0	0	0	0	0	0	0
51354	0	0	0	0	21150	0	0	0	0	0	0	7	0	0	0	546873	0	0	0	0	0	0	0	0
51355	0	0	0	0	21071	0	0	0	0	0	0	7	0	0	0	567495	0	0	0	0	0	0	0	0
51356	0	0	0	0	228555	0	0	0	0	0	0	7	0	0	0	484981	0	0	0	0	0	0	0	0
51357	0	0	0	0	160806	0	0	0	0	0	0	10	0	0	0	563468	0	0	0	0	0	0	0	0
51358	0	0	0	0	160763	0	0	0	0	0	0	10	0	0	0	560619	0	0	0	0	0	0	0	0
51359	0	0	0	0	21057	0	0	0	0	0	0	7	0	0	0	561590	0	0	0	0	0	0	0	0
51360	0	0	0	0	21029	0	0	0	0	0	0	7	0	0	0	488039	0	0	0	0	0	0	0	0
51361	0	0	0	0	110291	0	0	0	0	0	0	7	0	0	0	562718	0	0	0	0	0	0	0	0
51362	568354	0	568379	0	568404	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
51363	58234	0	568429	0	58537	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
51364	539305	0	549821	0	514869	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
51365	539573	0	549677	0	539630	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
51366	549591	0	549648	0	566507	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
51367	539305	0	539333	0	514869	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
51368	0	0	0	0	133228	0	2	0	1	0	0	7	0	0	562531	565702	0	562561	562590	562419	565732	0	0	0
51369	0	0	0	0	168977	0	2	0	1	0	0	7	0	0	567787	567822	0	567857	567891	567016	567049	0	0	0
51370	0	0	0	0	154308	0	2	0	1	0	0	7	0	0	566204	567302	0	566240	566275	567338	567372	0	0	0
51372	0	0	194464	0	187231	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51373	0	0	194055	0	149206	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51374	0	0	458632	0	149206	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51375	0	0	458632	0	145640	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51377	514743	0	552360	0	539291	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	42
51381	539511	0	553219	0	539561	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51382	549959	0	550052	0	400646	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
51385	540141	0	568456	0	540194	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51386	0	0	0	0	161279	0	3	0	0	0	0	10	0	0	0	563402	563435	0	0	0	0	0	0	0
51387	0	0	0	0	159954	0	3	0	0	0	0	11	0	0	0	566437	566472	0	0	0	0	0	0	0
51388	0	0	0	0	159401	0	0	0	0	0	0	7	0	0	0	567425	567460	0	0	0	0	0	0	0
51390	0	0	0	0	169849	0	0	0	0	0	0	10	0	0	0	563812	563846	0	0	0	0	0	0	0
51391	0	0	0	0	176089	0	3	0	0	0	0	11	0	0	0	564431	564471	0	0	0	0	0	0	0
51392	0	0	0	0	146157	0	1	0	0	0	0	7	0	0	0	514402	514437	0	0	0	0	0	0	0
51393	0	0	0	0	156526	0	3	0	0	0	0	11	0	0	0	562980	563010	0	0	0	0	0	0	0
51394	0	0	0	0	148905	0	0	0	0	0	0	10	0	0	0	566532	566567	0	0	0	0	0	0	0
51395	0	0	0	0	73964	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
51396	0	0	0	0	144581	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
51397	0	0	0	0	161279	0	3	0	0	0	0	11	0	0	0	562980	563010	0	0	0	0	0	0	0
51402	552232	0	568483	0	552288	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51403	539305	0	549821	0	514869	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51405	35230	0	36105	0	489334	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
51406	400597	0	536651	0	400646	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
51409	0	0	233840	0	149604	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159829	0	0	244116	244156	0	0	0	0	0
51411	0	0	0	0	176839	0	0	0	0	0	0	10	0	0	0	0	0	0	0	568513	0	0	0	0
51412	0	0	0	0	21	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	568550	568578	0	0
51413	0	0	0	0	30403	0	0	0	0	0	0	7	0	0	0	0	0	0	0	566310	0	0	0	0
51414	0	0	0	0	150211	0	0	0	0	0	0	10	0	0	0	568606	0	0	0	0	0	0	0	0
51415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558166	561270	0	0	0
51416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557455	0	0	0	0	0	0	0	0
51417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559229	0	0	0	0	0	0	0	0	0
51418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568636	0	0	0
51419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568673	0	0	0	0	0	0	0	0
51420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568712	0	0	0	0	0	0	0
51421	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51424	0	0	0	0	276197	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
51425	0	0	0	0	225039	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
51426	0	0	0	0	568751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51427	17300	0	17326	0	370728	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51428	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	565350	568783	0	0	0	0	0	0	0
51429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565091	0	0	0	0	0
51431	0	0	568824	0	187231	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51432	568854	0	568887	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0
51434	150094	0	148633	0	149768	0	0	0	0	0	0	7	249	265	0	0	0	0	0	0	0	0	0	0
51437	0	0	0	0	0	0	0	3	0	0	0	0	0	0	559229	0	0	559036	559075	0	0	0	0	0
51438	0	0	0	0	0	0	0	2	0	0	0	0	0	0	558996	0	0	558878	558920	0	0	0	0	0
51439	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	568636	568927	0	0
51440	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	568673	0	0	0	0	0	0	0	0
51441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557966	0	0	0	0	0	0	0	0	0
51442	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	561625	0	0	0
51443	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	568964	569003	0	0	0	0	0	0	0
51444	0	0	0	0	0	0	0	2	0	0	0	0	0	0	557319	0	0	0	0	0	0	0	0	0
51445	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	568673	568712	0	0	0	0	0	0	0
51446	0	0	0	0	569042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51447	0	0	0	0	370728	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51448	530180	0	530210	0	376399	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51449	5353	0	5282	0	41756	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51450	87256	0	169913	0	65349	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51451	6040	0	569062	0	42033	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51452	0	0	0	0	533732	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51453	551912	0	569084	0	564285	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51454	170348	0	228005	0	171678	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558845	0	0	0	0	0
51457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558996	0	0	557357	558845	0	0	0	0	0
51458	0	0	0	0	379576	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
51459	0	0	0	0	314211	0	0	0	0	0	0	11	0	0	190943	190970	0	190997	191023	521962	521996	0	0	0
51460	520361	520398	540577	540577	540303	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51461	523764	0	536783	0	36092	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51462	325640	0	325667	0	14475	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0
51463	523604	0	569111	0	549150	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51464	549161	0	569137	0	549213	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51465	569164	569199	569234	569234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569269	0	0	0	0
51467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569303	0	0	0	0
51468	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	569337	569371	0	0
51469	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	569405	0	0	0	0	0	0	0	0
51470	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	503776	0	0	0
51471	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	506401	0	0	0	0	0	0	0	0
51472	569440	569477	569514	569514	544033	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
51473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569546	0	0	569579	569611	0	0	0	0	0
51475	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	569643	569674	0	0	0
51476	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	569705	569736	0	0
51477	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	569767	569799	0	0	0	0	0	0	0
51478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569705	569736	0	0
51479	569831	0	569863	0	13157	0	0	0	0	0	0	11	248	306	0	0	0	0	0	0	0	0	0	0
51480	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	569705	569736	0	0
51481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569891	0	0	0	0
51482	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	531426	569736	0	0
51483	569831	0	569863	0	13157	0	0	0	0	0	0	11	248	307	0	0	0	0	0	0	0	0	0	0
51484	569831	0	569863	0	13157	0	0	0	0	0	0	11	246	306	0	0	0	0	0	0	0	0	0	0
51485	569831	0	569863	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0
51486	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	569922	569799	0	0	0	0	0	0	0
51487	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	569767	569799	0	0	0	0	0	0	0
51488	257392	257430	569955	569955	172955	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51489	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	332789	0	0	0	0
51490	152421	0	27694	0	3798	0	0	0	0	0	0	7	247	0	0	0	0	0	0	0	0	0	0	0
51492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569546	569999	0	569579	569611	0	0	0	0	0
51494	0	0	0	0	176202	0	0	0	0	0	0	11	0	0	570032	570073	0	570114	570154	0	0	0	0	0
51495	569831	0	570194	0	562404	0	0	0	0	0	0	11	246	307	0	0	0	0	0	0	0	0	0	0
51496	0	0	0	0	191843	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	570230	570269	0	0
51497	0	0	0	0	146570	0	0	0	0	0	0	11	0	0	0	0	0	0	0	570308	0	0	0	0
51498	0	0	0	0	148864	0	1	0	0	0	0	11	0	0	0	570347	570387	0	0	0	0	0	0	0
51499	0	0	0	0	457043	0	0	0	1	0	0	11	0	0	0	0	0	0	0	570427	570466	0	0	0
51500	0	0	0	0	160806	0	0	0	0	0	0	11	0	0	0	570505	0	0	0	0	0	0	0	0
51501	569440	569477	570546	570546	546987	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
51503	0	0	0	0	196842	0	0	0	0	0	0	11	0	0	570586	0	0	570621	570655	0	0	0	0	0
51504	0	0	0	0	217507	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	570689	570722	0	0
51505	0	0	0	0	282702	0	0	0	0	0	0	11	0	0	0	0	0	0	0	570755	570788	0	0	0
51506	0	0	0	0	146235	0	0	0	0	0	0	11	0	0	0	0	0	0	0	570821	0	0	0	0
51508	38319	0	97184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51509	0	0	0	0	0	0	0	0	1	0	0	0	0	0	82477	0	0	82503	82528	0	0	0	0	0
51511	0	0	0	0	278398	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	570854	0	0
51512	545353	0	570878	0	570907	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
51514	0	0	0	0	132738	0	0	0	0	0	0	7	0	0	0	0	0	0	0	522168	0	0	0	0
51515	0	0	0	0	436926	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
51516	0	0	0	0	150225	0	3	0	0	0	0	11	0	0	0	531492	531526	0	0	0	0	0	0	0
51518	0	0	0	0	333387	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
51519	0	0	0	0	570921	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	506572	506607	0	0
51520	0	0	0	0	201585	0	0	0	0	0	0	11	0	0	535821	0	0	535855	535888	0	0	0	0	0
51521	570941	0	570969	0	566507	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
51527	537286	0	570999	0	566850	0	0	0	0	0	0	11	246	307	0	0	0	0	0	0	0	0	0	0
51528	0	0	0	0	278417	0	0	0	0	0	0	7	0	0	0	0	0	0	0	503472	503508	0	0	0
51529	0	0	0	0	88423	0	0	0	1	0	0	7	0	0	541244	0	0	541320	541357	571025	571061	0	0	0
51530	541001	0	550168	0	553930	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
51531	0	0	202463	0	89238	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
51532	0	0	0	0	304214	0	0	0	0	0	0	11	0	0	190943	190970	0	190997	191023	521962	521996	0	0	0
51533	571097	0	571125	0	571154	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
