field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12
3447	17405	0	0	30	0	0	0	0	0	0	0	0
3448	17434	0	0	90	0	0	0	0	0	0	0	0
3449	17435	0	0	90	0	0	0	0	0	0	0	0
3450	17618	0	0	100	0	0	0	0	0	0	0	0
3451	17715	0	0	200	0	0	0	0	0	0	0	0
3452	17883	0	0	95	0	0	0	0	0	0	0	0
3453	18099	0	0	75	0	0	0	0	0	0	0	0
3454	18327	0	0	30	0	0	0	0	0	0	0	0
3455	18376	0	0	100	0	0	0	0	0	0	0	0
3456	18671	0	0	50	0	0	0	0	0	0	0	0
3457	18763	0	0	98	0	0	0	0	0	0	0	0
3458	20787	0	0	95	0	0	0	0	0	0	0	0
3459	20800	0	0	95	0	0	0	0	0	0	0	0
3460	20826	0	0	95	0	0	0	0	0	0	0	0
3461	21793	0	0	200	0	0	0	0	0	0	0	0
3462	21962	0	0	50	0	0	0	0	0	0	0	0
3463	22371	0	0	5	5	0	0	0	0	0	0	0
3464	22417	0	0	10	8	0	0	0	0	0	0	0
3465	22418	0	0	200	0	0	0	0	0	0	0	0
3466	22574	0	0	250	0	0	0	0	0	0	0	0
3467	22661	0	0	150	0	0	0	0	0	0	0	0
3468	22709	0	0	90	0	0	0	0	0	0	0	0
3469	22823	0	0	8	8	0	0	0	0	0	0	0
3470	22919	0	0	60	0	0	0	0	0	0	0	0
3471	22938	0	0	20	0	0	0	0	0	0	0	0
3472	22945	0	0	150	0	0	0	0	0	0	0	0
3473	22946	0	0	100	0	0	0	0	0	0	0	0
3474	23039	0	0	120	0	0	0	0	0	0	0	0
3475	30842	0	0	0	0	0	0	0	1120403456	0	0	0
3476	31976	0	0	110	5	0	0	0	0	0	0	0
3477	32063	0	0	80	0	0	0	0	0	0	0	0
3478	32197	0	0	80	0	0	0	0	0	0	0	0
3479	32707	0	0	90	0	0	0	0	0	0	0	0
3480	32712	0	0	95	0	0	0	0	0	0	0	0
3483	34827	0	0	63	0	0	0	0	0	0	0	0
3484	35197	0	0	25	0	0	0	0	0	0	0	0
3485	35199	0	0	40	0	0	0	0	0	0	0	0
3486	37113	0	0	80	0	0	0	0	0	0	0	0
3487	37668	0	0	95	0	0	0	0	0	0	0	0
3488	38064	0	0	120	0	0	0	0	0	0	0	0
3489	39212	0	0	80	0	0	0	0	0	0	0	0
3490	39273	0	0	295	0	0	0	0	0	0	0	0
3491	39591	0	0	30	0	0	0	0	0	0	0	0
3492	39621	0	0	80	0	0	0	0	0	0	0	0
3494	47782	0	0	80	0	0	0	0	0	0	0	0
3495	48168	0	0	50	0	0	0	0	1096810496	0	0	0
3496	50273	0	0	100	0	0	0	0	0	0	0	0
3497	51797	0	0	40	0	0	0	0	0	0	0	0
3498	52606	0	0	245	0	0	0	0	0	0	0	0
3499	54792	0	0	0	0	0	0	0	1077936128	0	0	0
3500	57780	0	0	90	0	0	0	0	0	0	0	0
3501	58811	0	0	80	0	0	0	0	0	0	0	0
3502	58970	0	0	120	0	0	0	0	0	0	0	0
3503	59880	0	3	30	0	0	0	0	0	0	0	0
3504	60290	0	0	120	0	0	0	0	0	0	0	0
3505	60850	0	3	40	0	0	0	0	0	0	0	0
3506	62294	0	0	0	0	0	0	0	1103626240	0	0	0
3507	62695	0	0	0	0	0	0	0	1077936128	0	0	0
3508	62804	0	0	90	0	0	0	0	0	0	0	0
3509	63032	0	0	0	0	0	0	0	1097859072	0	0	0
3510	63758	0	0	160	0	0	0	0	0	0	0	0
3511	64244	0	0	0	0	0	0	0	1103101952	0	0	0
3512	64664	0	3	25	0	0	0	0	0	0	0	0
3513	65060	0	0	90	0	0	0	0	0	0	0	0
3514	65063	0	3	35	0	0	0	0	0	0	0	0
3515	65172	0	0	90	0	0	0	0	0	0	0	0
3516	65402	0	3	25	0	0	0	0	0	0	0	0
3517	65406	0	3	20	0	0	0	0	0	0	0	0
3518	65407	0	3	25	0	0	0	0	0	0	0	0
3519	65864	0	2	30	0	0	0	0	0	0	0	0
3520	67171	0	3	25	0	0	0	0	0	0	0	0
3521	67175	0	3	50	0	0	0	0	0	0	0	0
3522	67192	0	3	10	0	0	0	0	0	0	0	0
3523	67212	0	3	10	0	0	0	0	0	0	0	0
3524	67219	0	3	25	0	0	0	0	0	0	0	0
3525	67492	0	0	100	0	0	82	0	0	0	0	0
3526	67519	0	0	200	0	0	0	0	0	0	0	0
3527	67794	0	0	0	0	0	0	0	1065353216	0	0	0
3528	68246	0	0	115	0	0	0	0	0	0	0	0
3529	68249	0	0	150	0	0	0	0	0	0	0	0
3530	68250	0	0	50	0	0	0	0	0	0	0	0
3531	68252	0	0	15	0	0	0	0	0	0	0	0
3532	68263	0	0	50	0	0	0	0	0	0	0	0
3533	68538	0	0	15	15	0	0	0	0	0	0	0
3534	68659	0	3	0	0	0	61	0	0	0	0	0
3535	68660	0	3	0	0	0	61	0	0	0	0	0
3536	68670	0	0	90	0	0	0	0	0	0	0	0
3537	68990	0	0	0	0	0	0	0	1120403456	0	0	0
3538	69607	0	0	0	0	0	0	0	1090519040	0	0	0
3539	69608	0	0	0	0	0	0	0	1092616192	0	0	0
3540	69626	0	0	0	0	0	0	0	1084227584	0	0	0
3541	69630	0	0	0	0	0	0	0	1084227584	0	0	0
3542	69867	0	0	0	0	0	0	0	1107558400	0	0	0
3543	70410	0	0	0	0	0	0	0	1092616192	0	0	0
3544	70767	0	0	0	0	0	0	0	1091567616	0	0	0
3546	71974	0	0	0	0	0	0	0	1088421888	0	0	0
3547	71975	0	0	0	0	0	0	0	1104150528	0	0	0
3548	71984	0	0	0	0	0	0	0	1077936128	0	0	0
3549	71985	0	0	0	0	0	0	0	1097859072	0	0	0
3550	72043	0	0	0	0	0	0	0	1086324736	0	0	0
3552	72922	0	0	250	0	0	0	0	0	0	0	0
3553	72932	0	0	280	0	0	0	0	0	0	0	0
3554	72991	0	0	90	0	0	0	0	0	0	0	0
3555	73253	0	0	10	0	0	0	0	0	0	0	0
3556	73254	0	0	5	0	0	0	0	0	0	0	0
3557	73255	0	0	10	0	0	0	0	0	0	0	0
3558	73291	0	0	0	0	0	0	0	1120403456	0	0	0
3559	73393	0	0	0	0	0	0	0	1077936128	0	0	0
3560	73538	0	0	0	0	0	0	0	1090519040	0	0	0
3561	73543	0	0	0	0	0	0	0	1092616192	0	0	0
3562	73872	0	3	20	0	0	145	0	0	0	0	0
3563	73903	0	0	0	0	0	0	0	1103101952	0	0	0
3564	74022	0	0	150	0	0	0	0	0	0	0	0
3565	74104	0	3	20	0	0	145	0	0	0	0	0
3566	74152	0	0	200	0	0	0	0	0	0	0	0
3567	74588	0	0	75	0	0	0	0	0	0	0	0
3568	74886	0	0	0	0	0	0	0	1077936128	0	0	0
3569	74973	0	0	60	4	0	0	0	0	0	0	0
3570	75011	0	0	280	0	0	0	0	0	0	0	0
3571	75015	0	0	100	0	0	0	0	0	0	0	0
3572	75016	0	0	150	0	0	0	0	0	0	0	0
3573	75019	0	0	90	0	0	0	0	0	0	0	0
3575	75043	0	3	0	0	0	61	0	0	0	0	0
3576	75062	0	0	75	0	0	0	0	0	0	0	0
3577	75068	0	0	0	0	0	0	0	1092616192	0	0	0
3578	75073	0	0	95	0	0	0	0	0	0	0	0
3579	75119	0	3	0	0	0	61	0	0	0	0	0
3580	75139	0	3	0	0	0	61	0	0	0	0	0
3581	75245	0	0	200	0	0	0	0	0	0	0	0
3582	75439	0	0	75	0	0	0	0	0	0	0	0
3583	75527	0	0	0	0	0	0	0	1092616192	0	0	0
3584	75528	0	0	80	0	0	0	0	0	0	0	0
3585	75637	0	0	100	0	0	0	0	0	0	0	0
3587	75684	0	3	30	0	0	0	0	0	0	0	0
3588	75698	0	3	50	0	0	0	0	0	0	0	0
3589	75761	0	0	35	0	0	0	0	0	0	0	0
3591	75790	0	3	100	0	0	144	0	0	0	0	0
3592	75813	0	0	150	0	0	0	0	0	0	0	0
3593	75926	0	3	25	0	0	0	0	0	0	0	0
3594	75945	0	0	100	0	0	0	0	0	0	0	0
3595	75946	0	0	110	0	0	0	0	0	0	0	0
3596	76067	0	0	90	0	0	0	0	0	0	0	0
3597	76110	0	0	0	0	0	0	0	1092616192	0	0	0
3598	76141	0	3	0	0	0	61	0	0	0	0	0
3599	76170	0	0	150	0	0	0	0	0	0	0	0
3600	76171	0	0	150	0	0	0	0	0	0	0	0
3601	76338	0	3	20	0	0	145	0	0	0	0	0
3602	76417	0	0	200	0	0	0	0	0	0	0	0
3604	76490	0	3	0	0	0	142	0	0	0	0	0
3605	76508	0	0	90	0	0	0	0	0	0	0	0
3606	76509	0	0	75	0	0	0	0	0	0	0	0
3607	76535	0	0	150	0	0	0	0	0	0	0	0
3608	76578	0	0	150	0	0	0	0	0	0	0	0
3609	76584	0	0	90	0	0	0	0	0	0	0	0
3610	76589	0	0	200	0	0	0	0	0	0	0	0
3611	76597	0	0	850	0	0	0	0	0	0	0	0
3612	76610	0	0	0	0	0	0	0	1082130432	0	0	0
3613	76611	0	0	195	0	0	0	0	0	0	0	0
3614	76664	0	3	30	0	0	0	0	0	0	0	0
3615	76677	0	0	150	0	0	0	0	0	0	0	0
3616	76682	0	0	90	0	0	0	0	0	0	0	0
3617	76813	0	0	145	0	0	0	0	0	0	0	0
3618	76815	0	0	90	0	0	0	0	0	0	0	0
3619	76820	0	0	120	0	0	0	0	0	0	0	0
3620	76826	0	0	0	0	0	0	0	1092616192	0	0	0
3621	77001	0	3	40	0	0	0	0	0	0	0	0
3622	77042	0	0	0	0	0	0	0	1095761920	0	0	0
3623	77160	0	0	90	0	0	0	0	0	0	0	0
3624	77230	0	0	0	0	0	0	0	1117913088	0	0	0
3625	77425	0	0	95	0	0	0	0	0	0	0	0
3626	77434	0	0	0	0	0	0	0	1095761920	0	0	0
3627	77695	0	0	0	0	0	0	0	1088421888	0	0	0
3628	77703	0	0	90	0	0	0	0	0	0	0	0
3629	77718	0	0	0	0	0	0	0	1088421888	0	0	0
3630	77721	0	0	90	0	0	0	0	0	0	0	0
3631	77722	0	0	90	0	0	0	0	0	0	0	0
3632	77773	0	0	90	0	0	0	0	0	0	0	0
3633	77787	0	0	50	0	0	0	0	0	0	0	0
3635	77977	0	0	10	5	0	0	0	0	0	0	0
3636	78060	0	0	0	0	0	0	0	1120403456	0	0	0
3637	78066	0	0	0	0	0	0	0	1095761920	0	0	0
3638	78120	0	3	0	0	0	141	0	0	0	0	0
3639	78122	0	3	0	0	0	147	0	0	0	0	0
3640	78123	0	3	3	0	0	147	0	0	0	0	0
3641	78125	0	0	150	0	0	0	0	0	0	0	0
3642	78128	0	0	100	0	0	0	0	0	0	0	0
3643	78129	0	0	75	0	0	0	0	0	0	0	0
3644	78144	0	0	0	0	0	0	0	1090519040	0	0	0
3645	78145	0	0	0	0	0	0	0	1099956224	0	0	0
3646	78146	0	0	0	0	0	0	0	1082130432	0	0	0
3647	78151	0	0	0	0	0	0	0	1104150528	0	0	0
3648	78154	0	0	750	0	0	0	0	0	0	0	0
3649	78155	0	0	0	0	0	0	0	1073741824	0	0	0
3650	78156	0	0	0	0	0	0	0	1073741824	0	0	0
3651	78157	0	0	0	0	0	0	0	1073741824	0	0	0
3652	78158	0	0	0	0	0	0	0	1093664768	0	0	0
3653	78159	0	0	0	0	0	0	0	1093664768	0	0	0
3654	78161	0	0	0	0	0	0	0	1093664768	0	0	0
3655	78183	0	0	215	0	0	0	0	0	0	0	0
3656	78222	0	0	0	0	0	0	0	1092616192	0	0	0
3657	78273	0	0	0	0	0	0	0	1086324736	0	0	0
3658	78521	0	0	0	0	0	0	0	1088421888	0	0	0
3659	78679	0	3	0	0	0	101	0	0	0	0	0
3660	78682	0	0	0	0	0	101	0	0	0	0	0
3661	78684	0	0	0	0	0	101	0	0	0	0	0
3662	78725	0	3	0	0	0	101	0	0	0	0	0
3663	78741	0	3	1	0	0	0	0	0	0	0	0
3664	78770	0	0	30	0	0	0	0	1104674816	0	0	0
3665	78801	0	0	75	0	0	0	0	0	0	0	0
3666	78802	0	0	250	0	0	0	0	0	0	0	0
3667	78841	0	0	0	0	0	0	0	1090519040	0	0	0
3668	78907	0	0	15	0	0	0	0	0	0	0	0
3669	78908	0	0	95	0	0	0	0	0	0	0	0
3670	78919	0	0	145	0	0	0	0	0	0	0	0
3672	78965	0	0	125	0	0	0	0	0	0	0	0
3673	78966	0	0	2200	0	0	0	0	0	0	0	0
3674	79094	0	0	60	0	0	0	0	0	0	0	0
3675	79429	0	0	0	0	0	0	0	1093664768	0	0	0
3676	79431	0	0	0	0	0	0	0	1093664768	0	0	0
3677	79465	0	0	0	0	0	0	0	1090519040	0	0	0
3678	79539	0	0	25	0	0	0	0	0	0	0	0
3679	79541	0	0	60	0	0	0	0	0	0	0	0
3680	79563	0	0	630	0	0	0	0	0	0	0	0
3681	79564	0	0	90	0	0	0	0	0	0	0	0
3682	79565	0	0	120	0	0	0	0	0	0	0	0
3683	79711	0	0	60	0	0	0	0	0	0	0	0
3684	79822	0	0	15	0	0	0	0	0	0	0	0
3685	79823	0	0	30	0	0	0	0	0	0	0	0
3686	79828	0	3	40	0	0	0	0	0	0	0	0
3687	79829	0	3	40	0	0	0	0	0	0	0	0
3688	79830	0	3	10	0	0	0	0	0	0	0	0
3689	79850	0	0	30	0	0	0	0	0	0	0	0
3690	79851	0	3	40	0	0	0	0	0	0	0	0
3691	79852	0	3	60	0	0	0	0	0	0	0	0
3692	79854	0	0	15	0	0	0	0	0	0	0	0
3693	79855	0	0	25	0	0	0	0	0	0	0	0
3694	79856	0	0	35	0	0	0	0	0	0	0	0
3695	79857	0	0	35	0	0	0	0	0	0	0	0
3696	79858	0	0	15	0	0	0	0	0	0	0	0
3697	79859	0	0	20	0	0	0	0	0	0	0	0
3698	79860	0	0	35	0	0	0	0	0	0	0	0
3699	79862	0	3	60	0	0	0	0	0	0	0	0
3700	79863	0	3	40	0	0	0	0	0	0	0	0
3701	79864	0	3	20	0	0	0	0	0	0	0	0
3702	79866	0	3	20	0	0	0	0	0	0	0	0
3703	79868	0	0	20	0	0	0	0	1088421888	0	0	0
3704	79869	0	0	35	0	0	0	0	0	0	0	0
3705	79870	0	1	50	0	0	0	0	0	0	0	0
3706	79880	0	0	25	0	0	0	0	0	0	0	0
3707	79884	0	0	15	0	0	0	0	0	0	0	0
3708	79886	0	0	30	0	0	0	0	1092616192	0	0	0
3709	79890	0	0	25	0	0	0	0	0	0	0	0
3710	79913	0	0	30	0	0	0	0	0	0	0	0
3711	79914	0	0	35	0	0	0	0	1094713344	0	0	0
3712	79924	0	0	35	0	0	0	0	0	0	0	0
3713	79925	0	0	25	0	0	0	0	0	0	0	0
3714	79926	0	0	0	0	0	0	0	1090519040	0	0	0
3715	79930	0	0	25	0	0	0	0	0	0	0	0
3716	79932	0	0	15	0	0	0	0	0	0	0	0
3717	79933	0	0	30	0	0	0	0	0	0	0	0
3718	79934	0	0	0	0	0	0	0	1106771968	0	0	0
3719	79937	0	0	30	0	0	0	0	0	0	0	0
3720	79938	0	0	15	0	0	0	0	0	0	0	0
3721	79939	0	0	35	0	0	0	0	0	0	0	0
3722	79954	0	0	0	0	0	0	0	1105199104	0	0	0
3723	79955	0	0	35	0	0	0	0	0	0	0	0
3724	79956	0	0	20	0	0	0	0	1092616192	0	0	0
3725	79957	0	0	0	0	0	0	0	1098907648	0	0	0
3726	79958	0	0	0	0	0	0	0	1117782016	0	0	0
3727	79960	0	0	35	0	0	0	0	0	0	0	0
3728	79961	0	0	25	0	0	0	0	0	0	0	0
3729	79962	0	0	0	0	0	0	0	1096810496	0	0	0
3730	79964	0	0	30	0	0	0	0	0	0	0	0
3731	79965	0	0	30	0	0	0	0	0	0	0	0
3732	79966	0	0	30	0	0	0	0	1102053376	0	0	0
3733	79967	0	0	20	0	0	0	0	1092616192	0	0	0
3734	79970	0	0	20	0	0	0	0	1101004800	0	0	0
3735	79971	0	0	30	0	0	0	0	0	0	0	0
3736	79972	0	0	0	0	0	0	0	1096810496	0	0	0
3737	80012	0	2	0	0	0	0	0	1110704128	0	0	0
3738	80020	0	0	0	0	0	0	0	1092616192	0	0	0
3739	80038	0	0	150	0	0	0	0	0	0	0	0
3740	80151	0	0	60	0	0	0	0	0	0	0	0
3741	80256	0	0	0	0	0	0	0	1090519040	0	0	0
3742	80263	0	0	0	0	0	0	0	1090519040	0	0	0
3743	80279	0	0	90	0	0	0	0	0	0	0	0
3744	80304	0	0	90	0	0	0	0	0	0	0	0
3745	80306	0	0	180	0	0	0	0	0	0	0	0
3746	80365	0	0	0	0	0	142	0	0	0	0	0
3747	80646	0	0	150	0	0	0	0	0	0	0	0
3748	80750	0	0	110	0	0	0	0	0	0	0	0
3749	80850	0	0	0	0	0	0	0	1092616192	0	0	0
3750	80966	0	0	70	0	0	0	0	0	0	0	0
3751	80967	0	0	30	0	0	0	0	0	0	0	0
3752	80998	0	0	150	0	0	0	0	0	0	0	0
3753	81029	0	0	15	0	0	0	0	0	0	0	0
3754	81030	0	0	35	0	0	0	0	0	0	0	0
3756	81133	0	0	25	0	0	0	0	0	0	0	0
3757	81181	0	0	15	0	0	0	0	0	0	0	0
3758	81203	0	0	30	0	0	0	0	0	0	0	0
3759	81205	0	0	0	0	0	0	0	1097859072	0	0	0
3760	81276	0	0	130	0	0	0	0	0	0	0	0
3761	81306	0	0	150	0	0	0	0	0	0	0	0
3762	81309	0	0	15	0	0	0	0	0	0	0	0
3763	81429	0	0	0	0	0	0	0	1090519040	0	0	0
3764	81430	0	0	0	0	0	0	0	1090519040	0	0	0
3765	81439	0	0	90	0	0	0	0	0	0	0	0
3766	81440	0	0	90	0	0	0	0	0	0	0	0
3767	81441	0	0	130	0	0	0	0	0	0	0	0
3768	81452	0	0	35	0	0	0	0	0	0	0	0
3769	81453	0	0	25	0	0	0	0	0	0	0	0
3770	81454	0	0	0	0	0	0	0	1096810496	0	0	0
3771	81456	0	0	30	0	0	0	0	0	0	0	0
3772	81460	0	0	75	0	0	0	0	0	0	0	0
3773	81521	0	0	90	0	0	0	0	0	0	0	0
3774	81530	0	0	100	0	0	0	0	0	0	0	0
3775	81561	0	0	0	0	0	0	0	1092616192	0	0	0
3776	81576	0	0	150	0	0	0	0	0	0	0	0
3855	82326	0	0	0	0	0	0	0	1108082688	0	0	0
3856	82327	0	0	0	0	0	0	0	1108082688	0	0	0
3857	75823	0	0	1000	0	0	0	0	0	0	0	0
3858	81888	0	3	20	0	0	61	0	0	0	0	0
3859	81995	0	0	35	0	0	0	0	0	0	0	0
3860	81996	0	0	35	0	0	0	0	0	0	0	0
3861	82019	0	0	215	0	0	0	0	0	0	0	0
3878	82525	0	3	25	0	0	0	0	0	0	0	0
3879	82531	0	0	90	0	0	0	0	0	0	0	0
3880	82538	0	2	30	0	0	0	0	0	0	0	0
3882	82654	0	2	15	0	0	0	0	0	0	0	0
3883	82676	0	0	0	0	0	0	0	1073741824	0	0	0
3885	82760	0	0	0	0	0	0	0	1077936128	0	0	0
3886	82765	0	0	90	0	0	0	0	0	0	0	0
3890	82816	0	0	45	0	0	0	0	0	0	0	0
3893	82878	0	0	90	0	0	0	0	0	0	0	0
3894	1510	0	2	30	0	0	0	0	0	0	0	0
3898	543	0	0	0	0	0	0	0	1098907648	0	0	0
3900	60202	0	0	0	0	0	0	0	1077936128	0	0	0
3901	62810	0	0	90	0	0	0	0	0	0	0	0
3904	82940	0	0	0	0	0	0	0	1077936128	0	0	0
3905	82944	0	0	0	0	0	0	0	1077936128	0	0	0
3907	82949	0	0	0	0	0	0	0	1077936128	0	0	0
3909	83009	0	3	40	0	0	0	0	0	0	0	0
3911	83017	0	0	35	0	0	0	0	0	0	0	0
3914	83564	0	0	150	0	0	0	0	0	0	0	0
3915	83596	0	0	15	0	0	0	0	0	0	0	0
3917	83658	0	0	0	0	0	0	0	1093664768	0	0	0
3919	83848	0	0	215	0	0	0	0	0	0	0	0
3920	83849	0	0	215	0	0	0	0	0	0	0	0
3921	83914	0	0	90	0	0	0	0	0	0	0	0
3923	83969	0	0	0	0	0	0	0	1094713344	0	0	0
3924	84013	0	0	35	0	0	0	0	0	0	0	0
3925	84014	0	0	75	0	0	0	0	0	0	0	0
3926	84036	0	0	145	0	0	0	0	0	0	0	0
3927	84052	0	0	75	0	0	0	0	0	0	0	0
3930	84124	0	1	150	0	0	0	0	0	0	0	0
3931	84502	0	0	250	0	0	0	0	0	0	0	0
3932	84533	0	0	75	0	0	0	0	0	0	0	0
3933	84617	0	3	40	0	0	0	0	0	0	0	0
3934	84632	0	0	95	0	0	0	0	0	0	0	0
3935	84634	0	0	135	0	0	0	0	0	0	0	0
3936	84663	0	0	0	0	0	0	0	1092616192	0	0	0
3937	84664	0	0	0	0	0	0	0	1092616192	0	0	0
3940	82731	0	0	0	0	0	0	0	1073741824	0	0	0
3945	84822	0	0	215	0	0	0	0	0	0	0	0
3946	84824	0	0	5	5	0	0	0	0	0	0	0
3947	84825	0	0	110	0	0	0	0	0	0	0	0
3948	84838	0	0	350	0	0	0	0	0	0	0	0
3951	84845	0	0	0	0	0	0	0	1120403456	0	0	0
3953	84855	0	0	500	0	0	0	0	0	0	0	0
3975	85083	0	0	90	0	0	0	0	0	0	0	0
3982	85256	0	9	3	0	0	0	0	0	0	0	0
3983	2565	0	1	600	0	0	0	0	0	0	0	0
3984	85272	0	0	0	0	0	0	0	1101004800	0	0	0
3985	84963	0	9	1	0	0	0	0	0	0	0	0
3988	77606	0	6	200	0	0	0	0	0	0	0	0
3989	85388	0	1	150	0	0	0	0	0	0	0	0
3991	85536	0	0	15	0	0	0	0	0	0	0	0
3994	85222	0	9	1	0	0	0	0	0	0	0	0
3995	85637	0	0	0	0	0	0	0	1102053376	0	0	0
4000	85714	0	0	30	0	0	0	0	1092616192	0	0	0
4001	85715	0	0	30	0	0	0	0	0	0	0	0
4005	85786	0	0	120	0	0	0	0	0	0	0	0
4006	85800	0	0	0	0	0	0	0	1088421888	0	0	0
4014	85962	0	0	25	0	0	0	0	0	0	0	0
4015	85963	0	0	35	0	0	0	0	0	0	0	0
4016	85964	0	0	35	0	0	0	0	0	0	0	0
4017	85965	0	0	15	0	0	0	0	0	0	0	0
4018	85966	0	0	210	0	0	0	0	0	0	0	0
4020	86000	0	0	0	0	0	0	0	1102053376	0	0	0
4023	86121	0	0	0	0	0	0	0	1086324736	0	0	0
4024	86213	0	0	0	0	0	0	0	1086324736	0	0	0
4027	86346	0	1	300	0	0	0	0	0	0	0	0
4029	86633	0	0	95	0	0	0	0	0	0	0	0
4030	86636	0	0	100	0	0	0	0	0	0	0	0
4031	86657	0	0	0	0	0	0	0	1077936128	0	0	0
4036	86693	0	0	0	0	0	0	0	1086324736	0	0	0
4039	86817	0	0	0	0	0	0	0	1098907648	0	0	0
4040	86845	0	0	150	0	0	0	0	0	0	0	0
4043	87180	0	0	15	0	0	0	0	0	0	0	0
4045	87232	0	3	0	0	0	101	0	0	0	0	0
4046	87238	0	3	34	0	0	101	0	0	0	0	0
4047	87239	0	3	0	0	0	141	0	0	0	0	0
4052	87622	0	0	350	0	0	0	0	0	0	0	0
4053	87694	0	0	0	0	0	145	0	0	0	0	0
4054	87718	0	0	0	0	0	0	0	1091957686	0	0	0
4055	87720	0	0	30	0	0	0	0	0	0	0	0
4056	87732	0	0	40	0	0	0	0	0	0	0	0
4057	87762	0	0	100	0	0	0	0	0	0	0	0
4058	87771	0	0	40	0	0	0	0	0	0	0	0
4059	87772	0	0	0	0	0	0	0	1086324736	0	0	0
4061	87779	0	0	125	0	0	0	0	0	0	0	0
4068	88029	0	0	200	0	0	0	0	0	0	0	0
4069	88032	0	0	90	0	0	0	0	0	0	0	0
4071	88073	0	0	150	0	0	0	0	0	0	0	0
4073	88082	0	0	0	0	0	0	0	1036831949	0	0	0
4074	88084	0	0	0	0	0	0	0	1036831949	0	0	0
4082	88171	0	0	100	0	0	0	0	0	0	0	0
4088	88342	0	0	0	0	0	0	0	1077936128	0	0	0
4089	88344	0	0	0	0	0	0	0	1077936128	0	0	0
4090	88345	0	0	0	0	0	0	0	1082130432	0	0	0
4091	88346	0	0	0	0	0	0	0	1082130432	0	0	0
4093	88439	0	0	0	0	0	0	0	1120403456	0	0	0
4095	88625	0	0	0	0	0	0	0	1079194419	0	0	0
4097	85696	0	9	3	0	0	0	0	0	0	0	0
4098	85673	0	9	1	0	0	0	0	0	0	0	0
4099	88650	0	3	50	0	0	61	0	0	0	0	0
4100	88651	0	3	20	0	0	61	0	0	0	0	0
4105	88660	0	0	20	0	0	0	0	0	0	0	0
4106	88663	0	0	0	0	0	0	0	1092616192	0	0	0
4109	88682	0	0	0	0	0	0	0	1092616192	0	0	0
4110	88685	0	0	0	0	0	0	0	1088421888	0	0	0
4114	88747	0	0	0	0	0	0	0	1092930765	0	0	0
4116	88771	0	0	30	0	0	0	0	0	0	0	0
4124	88886	0	0	15	0	0	0	0	0	0	0	0
4128	88959	0	0	75	0	0	0	0	0	0	0	0
4129	89032	0	0	60	0	0	0	0	0	0	0	0
4132	87653	0	3	10	0	0	0	0	0	0	0	0
4133	89198	0	3	100	0	0	0	0	0	0	0	0
4139	89459	0	0	120	0	0	0	0	0	0	0	0
4143	89654	0	-2	0	0	0	0	0	1112014848	0	0	0
4144	88684	0	0	0	0	0	0	0	1083179008	0	0	0
4145	89751	0	3	60	0	0	0	0	0	0	0	0
4146	89792	0	3	20	0	0	0	0	0	0	0	0
4148	89808	0	3	40	0	0	0	0	0	0	0	0
4156	90052	0	0	120	0	0	0	0	0	0	0	0
4157	90053	0	0	120	0	0	0	0	0	0	0	0
4160	90214	0	3	40	0	0	0	0	0	0	0	0
4161	90215	0	0	35	0	0	0	0	0	0	0	0
4162	90255	0	0	95	0	0	0	0	0	0	0	0
4163	90273	0	0	90	0	0	0	0	0	0	0	0
4164	90275	0	0	90	0	0	0	0	0	0	0	0
4165	90387	0	0	90	0	0	0	0	0	0	0	0
4166	90397	0	3	40	0	0	0	0	0	0	0	0
4167	90398	0	0	100	0	0	0	0	0	0	0	0
4168	90399	0	0	0	0	0	0	0	1092616192	0	0	0
4169	90446	0	0	90	0	0	0	0	0	0	0	0
4171	90488	0	0	205	0	0	0	0	0	0	0	0
4173	90550	0	0	100	0	0	0	0	0	0	0	0
4176	90694	0	0	22	0	0	0	0	0	0	0	0
4177	90696	0	0	80	0	0	0	0	0	0	0	0
4178	90801	0	0	0	0	0	0	0	1091567616	0	0	0
4187	90914	0	0	1000	0	0	0	0	1092616192	0	0	0
4189	90919	0	3	0	0	0	145	0	0	0	0	0
4196	90938	0	0	80	0	0	0	0	0	0	0	0
4198	90951	0	3	40	0	0	0	0	0	0	0	0
4200	90960	0	3	40	0	0	0	0	0	0	0	0
4202	91004	0	0	100	0	0	0	0	0	0	0	0
4204	91017	0	0	145	0	0	0	0	0	0	0	0
4206	91189	0	3	0	0	0	145	0	0	0	0	0
4217	91387	0	3	25	0	0	165	0	0	0	0	0
4218	91595	0	10	0	0	0	165	0	0	0	0	0
4219	91622	0	0	200	0	0	0	0	0	0	0	0
4220	91623	0	0	120	0	0	0	0	0	0	0	0
4221	91624	0	0	200	0	0	0	0	0	0	0	0
4222	91649	0	3	20	0	0	166	0	0	0	0	0
4223	91704	0	3	15	0	0	166	0	0	0	0	0
4224	91710	0	3	30	0	0	166	0	0	0	0	0
4225	91711	0	0	0	0	0	0	0	1082130432	0	0	0
4227	91726	0	3	40	0	0	0	0	0	0	0	0
4228	91727	0	3	20	0	0	0	0	0	0	0	0
4231	91776	0	3	40	0	0	0	0	0	0	0	0
4232	91778	0	3	40	0	0	0	0	0	0	0	0
4233	91797	0	3	30	0	0	0	0	0	0	0	0
4234	91800	0	3	30	0	0	0	0	0	0	0	0
4235	91802	0	3	10	0	0	0	0	0	0	0	0
