m_ID	m_modalNextSpell	m_spellClassMask_1	m_spellClassMask_2	m_spellClassMask_3	m_spellClassSet	m_description
6979	0	0	0	0	0	15
6980	0	0	0	0	0	7
6981	0	0	0	0	0	7
6982	0	0	0	0	0	7
6983	0	0	0	0	0	7
6984	0	16	0	0	0	7
6985	0	0	0	0	0	7
6986	0	0	524288	0	0	7
6987	0	0	0	0	0	7
6988	0	0	4194304	0	0	6
6989	0	0	0	4	0	6
6990	0	0	0	0	0	4
6991	0	0	0	0	0	4
6992	0	0	0	0	0	9
6993	0	0	0	0	0	15
6994	0	0	0	0	0	15
6995	0	0	0	0	0	15
6996	0	0	0	0	0	15
6997	0	0	0	0	0	9
6998	0	0	0	0	0	3
6999	0	0	0	0	0	3
7000	0	0	0	0	0	10
7001	0	0	0	0	0	10
7002	0	0	0	0	0	10
7003	0	0	0	0	0	10
7004	0	0	0	0	0	10
7005	0	0	0	0	0	10
7006	0	0	0	0	0	10
7007	0	0	0	16	0	6
7008	0	0	0	16	0	6
7009	0	0	0	0	0	6
7010	0	0	0	0	0	6
7011	0	0	0	0	0	6
7012	0	0	0	0	0	6
7013	0	0	0	0	0	8
7014	0	0	0	0	0	8
7015	0	0	0	0	0	11
7016	0	0	0	0	0	11
7017	0	0	0	0	0	11
7018	0	0	0	0	0	11
7019	0	0	0	0	0	11
7020	0	0	0	0	0	11
7021	0	0	0	0	0	11
7022	0	0	0	0	0	5
7023	0	0	0	0	0	5
7024	0	0	0	0	0	4
7025	0	0	0	0	0	15
7026	0	0	0	0	0	4
7027	0	0	0	0	0	4
7028	0	0	0	0	0	4
7029	0	0	0	0	0	7
7030	0	0	0	0	0	7
7031	0	0	0	0	0	7
7032	0	0	0	0	0	10
7033	0	0	0	0	0	10
7034	0	0	0	0	0	10
7035	0	0	0	0	0	11
7036	0	0	0	0	0	11
7037	0	0	0	0	0	11
7038	0	0	0	0	0	15
7039	0	0	0	0	0	15
7040	0	0	0	0	0	4
7041	0	0	0	0	0	10
7042	0	0	0	0	0	15
7043	0	0	0	0	0	6
7044	0	0	2048	64	0	15
7045	0	0	0	0	0	4
7046	0	0	8388608	0	0	15
7047	0	0	0	0	0	11
7048	0	0	0	2048	0	11
7049	0	0	0	0	0	7
7050	0	0	0	0	0	11
7051	0	0	0	0	0	11
7053	0	16777216	0	0	0	3
7054	0	0	0	0	0	15
7055	0	536870912	0	0	0	3
7056	0	64	0	0	0	3
7057	0	0	0	0	0	5
7060	75	0	0	0	0	0
7061	0	0	0	0	0	4
7062	0	262144	0	0	0	4
7063	0	0	4194304	0	0	4
7065	0	512	0	0	0	7
7067	0	16	0	0	0	10
7068	0	16	0	0	0	15
7069	0	0	0	0	0	15
7070	0	0	0	0	0	15
7071	0	0	4	0	0	15
7072	0	0	131072	0	0	15
7073	0	4194304	0	0	0	15
7074	0	1	0	0	0	15
7075	0	0	536870912	0	0	15
7076	0	0	0	0	0	10
7077	0	0	0	8388608	0	10
7079	0	0	0	131074	0	7
7082	0	128	0	0	0	15
7083	0	0	0	0	0	15
7084	0	0	0	0	0	15
7085	0	0	0	0	0	15
7086	0	0	0	0	0	15
7087	0	128	0	0	0	15
7088	0	128	0	0	0	15
7089	0	128	0	0	0	15
7090	0	128	0	0	0	15
7091	0	0	268435456	0	0	10
7092	0	0	268435456	0	0	10
7093	0	0	0	0	0	13
7094	0	0	0	0	0	13
7096	0	0	0	0	0	9
7097	0	0	0	0	0	15
7098	0	0	0	0	0	11
7099	0	0	0	0	0	15
7100	0	0	0	0	0	15
7101	0	0	0	0	0	15
7102	0	0	0	0	0	7
7103	0	0	0	0	0	7
7104	0	0	0	0	0	7
7105	0	0	0	0	0	7
7106	0	0	0	0	0	7
7107	0	0	0	0	0	7
7108	0	0	0	0	0	9
7109	0	0	0	0	0	9
7110	0	0	0	0	0	3
7111	0	0	0	0	0	3
7112	0	0	0	0	0	10
7113	0	0	0	0	0	10
7114	0	0	0	0	0	10
7115	0	0	0	0	0	10
7116	0	0	0	0	0	10
7117	0	0	0	0	0	10
7118	0	0	0	0	0	6
7119	0	0	0	0	0	6
7120	0	0	0	0	0	6
7121	0	0	0	0	0	6
7122	0	0	0	0	0	8
7123	0	0	0	0	0	8
7124	0	0	0	0	0	11
7125	0	0	0	0	0	11
7126	0	0	0	0	0	11
7127	0	0	0	0	0	11
7128	0	0	0	0	0	11
7129	0	0	0	0	0	11
7130	0	0	0	0	0	5
7131	0	0	0	0	0	5
7132	0	0	0	0	0	4
7133	0	268437504	0	0	0	6
7134	0	0	0	0	0	4
7135	0	0	0	0	0	4
7136	0	0	0	0	0	4
7138	0	0	0	0	0	7
7139	0	0	0	0	0	7
7140	0	0	0	0	0	7
7141	0	0	0	0	0	10
7142	0	0	0	0	0	10
7143	0	0	0	0	0	10
7144	0	0	0	0	0	15
7145	0	0	0	0	0	15
7146	0	0	0	0	0	11
7147	0	0	0	0	0	11
7148	0	0	0	0	0	11
7149	0	0	0	1048576	0	7
7150	0	0	0	1048576	0	7
7151	0	0	0	0	0	13
7152	0	0	0	0	0	13
7153	0	0	0	0	0	13
7154	0	0	0	0	0	13
7155	0	0	0	0	0	11
7156	0	0	0	0	0	4
7157	0	0	0	0	0	9
7159	0	0	0	0	0	7
7160	0	0	0	0	0	10
7161	0	0	0	0	0	11
7162	0	0	0	0	0	10
7163	0	0	0	0	0	11
7165	0	0	262144	0	0	9
7166	0	0	524288	0	0	0
7176	0	0	0	0	0	4
7177	0	524288	0	64	0	10
7182	0	0	0	0	0	4
7183	0	8192	0	0	0	11
7184	0	0	0	0	0	9
7185	0	0	16384	0	0	9
7186	0	0	0	0	0	9
7187	0	0	0	16	0	3
7188	0	0	0	0	0	11
7190	0	16384	0	0	0	10
7194	0	0	524288	0	0	15
7195	0	1	0	0	0	3
7196	0	16	0	0	0	11
7197	0	1073741824	0	0	0	11
7198	0	8	0	0	0	4
7199	0	131072	0	0	0	4
7200	0	32768	0	0	0	11
7201	0	0	256	0	0	11
7202	0	0	64	0	0	15
7203	0	256	0	0	0	7
7204	0	32	0	0	0	9
7205	0	0	0	4	0	7
7206	0	0	524288	0	0	7
7207	0	1024	0	0	0	5
7212	0	131072	0	0	0	4
7213	0	64	0	0	0	4
7214	0	0	0	0	0	11
7215	0	0	131072	0	0	5
7216	0	0	64	0	0	15
7217	0	1	0	0	0	4
7218	0	0	0	0	0	10
7219	0	0	0	0	0	10
7220	0	0	0	0	0	10
7223	0	0	0	0	0	5
7224	0	0	0	0	0	1
7225	0	0	0	0	0	3
7226	0	0	0	0	0	3
7228	0	1	0	0	0	9
7229	0	268435712	0	0	0	10
7234	0	0	0	0	0	5
7235	0	524288	0	0	0	11
7236	0	0	0	0	0	7
7237	0	0	0	0	0	15
7238	0	0	0	0	0	15
7239	0	0	0	0	0	15
7241	0	0	0	0	0	15
7242	0	0	0	0	0	7
7243	0	0	0	0	0	7
7244	0	16	0	0	0	7
7245	0	0	0	0	0	7
7246	0	0	0	0	0	7
7247	0	0	0	0	0	7
7248	0	0	0	0	0	7
7249	0	0	0	0	0	7
7250	0	0	0	0	0	9
7251	0	0	0	0	0	3
7252	0	0	0	0	0	3
7253	0	0	0	0	0	10
7254	0	0	0	0	0	10
7255	0	0	0	0	0	10
7256	0	0	0	0	0	10
7257	0	0	0	0	0	10
7258	0	0	0	0	0	10
7259	0	0	0	0	0	10
7261	0	0	0	0	0	6
7262	0	0	0	0	0	6
7263	0	0	0	0	0	6
7264	0	0	0	0	0	6
7265	0	0	0	0	0	8
7266	0	0	0	0	0	8
7267	0	0	0	0	0	11
7268	0	0	0	0	0	11
7269	0	0	0	0	0	11
7270	0	0	0	0	0	11
7271	0	0	0	0	0	11
7272	0	0	0	0	0	11
7273	0	0	0	0	0	5
7274	0	0	0	0	0	5
7275	0	0	0	0	0	4
7276	0	0	0	0	0	4
7277	0	0	0	0	0	6
7278	0	0	0	0	0	4
7279	0	0	0	0	0	4
7280	0	0	0	128	0	15
7281	0	0	0	0	0	6
7282	0	0	2048	0	0	3
7283	0	0	2048	0	0	3
7284	0	0	2048	0	0	3
7285	0	0	0	0	0	3
7286	0	0	0	4194304	0	10
7287	0	0	0	0	0	5
7288	0	0	0	0	0	7
7289	0	134217728	0	8	0	3
7290	0	0	0	0	0	4
7291	0	0	0	0	0	4
7292	0	0	0	0	0	3
7295	0	0	0	0	0	5
7296	0	0	0	0	0	5
7297	0	-2147483648	2048	0	0	6
7298	0	0	0	0	0	7
7299	0	0	0	0	0	7
7300	0	0	0	0	0	7
7301	0	0	0	0	0	3
7302	0	0	0	0	0	3
7303	0	0	0	0	0	3
7304	0	0	0	0	0	10
7305	0	0	0	0	0	10
7306	0	0	0	0	0	10
7307	0	0	0	0	0	11
7308	0	0	0	0	0	11
7309	0	0	0	0	0	11
7310	0	0	0	0	0	15
7311	0	0	0	0	0	15
7312	0	128	0	0	0	9
7313	0	1	0	0	0	9
7314	0	1	0	0	0	9
7315	0	4	0	0	0	6
7316	0	16777216	0	0	0	3
7317	0	0	0	0	0	3
7318	0	0	0	0	0	10
7319	0	-2147483648	0	0	0	3
7320	0	0	134217728	0	0	15
7321	0	16	0	0	0	15
7322	0	2097152	0	0	0	5
7323	0	0	0	0	0	10
7324	0	1	0	0	0	6
7325	0	0	0	0	0	10
7326	0	131072	0	0	0	3
7327	0	131072	0	0	0	3
7328	0	0	0	0	0	10
7329	0	0	0	0	0	10
7330	0	16	0	0	0	9
7331	0	0	0	32	0	3
7332	0	0	0	0	0	3
7333	0	1	0	0	0	6
7335	0	131072	0	0	0	3
7336	0	0	0	0	0	10
7337	0	0	0	0	0	10
7338	0	0	0	0	0	10
7339	0	0	0	0	0	10
7340	0	0	0	0	0	10
7341	0	0	0	0	0	15
7342	0	0	0	0	0	10
7343	0	0	0	0	0	7
7344	0	0	0	0	0	7
7345	0	0	0	0	0	7
7346	0	0	0	0	0	7
7347	0	0	0	0	0	7
7348	0	0	0	0	0	7
7349	0	0	0	0	0	7
7350	0	0	0	0	0	7
7351	0	0	0	0	0	10
7352	0	0	1024	0	0	7
7353	0	268437504	0	0	0	6
7354	0	268437504	0	0	0	6
7355	0	8519680	0	0	0	8
7358	0	128	0	0	0	7
7359	0	268435584	0	0	0	10
7361	0	4096	0	0	0	5
7362	0	32768	0	0	0	4
7363	0	0	0	0	0	15
7364	0	0	0	0	0	3
7365	0	0	0	524288	0	6
7366	0	0	0	262144	0	6
7367	0	0	0	65536	0	6
7368	0	0	0	131072	0	6
7369	0	0	134217728	0	0	8
7370	0	0	0	1024	0	11
7371	0	0	0	33554432	0	11
7372	0	0	0	2097152	0	11
7373	0	0	0	69206016	0	11
7374	0	0	0	0	0	11
7375	0	0	0	262144	0	11
7376	0	0	0	131072	0	11
7378	0	0	0	1048576	0	11
7379	0	0	0	8388608	0	11
7380	0	0	0	8192	0	15
7382	0	0	0	0	0	8
7383	0	0	0	10	0	3
7384	0	1	0	0	0	9
7385	0	1	0	0	0	9
7386	0	0	0	0	0	5
7387	0	1073741824	0	0	0	3
7388	0	1073741824	0	0	0	3
7389	0	0	0	0	0	3
7390	0	1073741824	0	0	0	3
7391	0	0	0	0	0	9
7392	0	1073741824	0	0	0	3
7393	0	1	0	0	0	9
7395	0	2	0	0	0	7
7396	0	0	32768	0	0	4
7397	0	128	0	0	0	11
7398	0	524288	0	0	0	11
7399	0	131088	0	0	0	3
7401	0	0	0	0	0	5
7402	0	0	32	0	0	9
7403	0	0	32	0	0	9
7404	0	0	0	0	0	10
7405	0	0	0	0	0	10
7406	0	0	0	0	0	10
7407	0	0	0	0	0	10
7408	0	0	32	0	0	9
7409	0	0	0	0	0	10
7413	0	0	0	8	0	6
7414	0	-2147483648	4194304	8	0	3
7415	0	1573376	0	0	0	3
7416	0	0	16777216	0	0	15
7417	0	134217728	0	8	0	3
7418	0	0	0	0	0	3
7419	0	0	0	0	0	3
7420	0	0	0	0	0	9
7421	0	0	0	0	0	9
7422	0	0	0	0	0	9
7423	0	0	0	0	0	9
7424	0	0	0	0	0	9
7425	0	0	0	0	0	9
7426	0	0	0	0	0	10
7427	0	0	0	0	0	10
7428	0	0	0	0	0	10
7429	0	0	0	128	0	11
7430	0	0	0	0	0	8
7431	0	0	0	0	0	8
7432	0	0	0	0	0	8
7433	0	0	0	0	0	8
7434	0	0	0	0	0	8
7435	0	0	0	0	0	8
7436	0	0	0	0	0	4
7437	0	0	0	0	0	4
7438	0	0	0	0	0	11
7439	0	0	0	0	0	5
7440	0	0	0	0	0	5
7441	0	0	0	0	0	5
7442	0	0	0	0	0	5
7443	0	0	0	0	0	11
7444	0	0	0	0	0	8
7445	0	0	0	0	0	11
7446	0	0	0	0	0	9
7447	0	0	0	4227072	0	11
7449	0	0	0	65536	0	11
7450	0	0	0	524288	0	11
7453	0	0	0	0	0	9
7454	0	0	0	0	0	6
7455	0	0	0	0	0	6
7456	0	0	0	0	0	7
7457	0	0	0	0	0	7
7458	0	0	0	0	0	7
7459	0	0	0	0	0	15
7460	0	0	0	0	0	15
7461	0	0	0	0	0	15
7462	0	0	0	0	0	7
7463	0	0	0	0	0	11
7464	0	0	0	0	0	11
7465	0	0	0	0	0	11
7466	0	0	0	0	0	11
7467	0	0	0	0	0	11
7468	0	0	0	0	0	11
7469	0	0	0	0	0	11
7470	0	0	0	0	0	11
7471	0	0	0	4096	0	15
7472	0	0	0	256	0	15
7473	0	0	0	0	0	6
7474	0	0	0	0	0	15
7475	0	0	0	0	0	11
7476	0	0	0	0	0	11
7477	0	0	0	0	0	11
7478	0	0	0	0	0	11
7479	0	0	0	0	0	11
7480	0	0	0	0	0	11
7481	0	0	0	0	0	11
7482	0	0	0	0	0	11
7483	0	0	0	0	0	11
7484	0	0	0	0	0	11
7485	0	0	0	0	0	11
7486	0	0	0	138412032	0	7
7487	0	0	0	8388608	0	7
7488	0	0	0	8388608	0	7
7489	0	0	0	16777216	0	7
7490	0	0	0	0	0	7
7491	0	0	0	4194304	0	9
7492	0	0	16777216	0	0	9
7493	0	0	0	0	0	11
7494	0	0	0	0	0	11
7495	0	0	0	0	0	11
7496	0	0	0	0	0	11
7497	0	0	0	0	0	11
7498	0	0	0	65536	0	5
7499	0	0	0	0	0	11
7503	0	0	0	0	0	6
7504	0	0	0	0	0	6
7505	0	0	4096	1024	0	6
7506	0	0	4096	1024	0	6
7507	0	0	0	0	0	6
7508	0	0	0	0	0	6
7509	0	0	0	0	0	6
7510	0	0	0	0	0	6
7511	0	0	0	0	0	6
7512	0	0	0	0	0	6
7513	0	0	0	0	0	6
7514	0	0	0	0	0	6
7515	0	0	0	0	0	6
7516	0	0	0	0	0	6
7517	0	0	0	0	0	3
7518	0	0	0	0	0	3
7519	0	0	0	0	0	3
7520	0	0	0	0	0	3
7521	0	0	0	0	0	3
7522	0	0	0	33554432	0	7
7523	0	0	0	67108864	0	7
7524	0	0	0	0	0	6
7525	0	0	0	0	0	6
7526	0	0	0	0	0	6
7527	0	0	0	0	0	6
7528	0	0	0	0	0	6
7529	0	0	0	0	0	6
7530	0	0	0	16777216	0	7
7531	0	0	0	0	0	7
7532	0	0	0	0	0	7
7533	0	0	0	0	0	7
7534	0	0	0	0	0	7
7535	0	0	0	0	0	7
7536	0	0	0	0	0	7
7537	0	0	0	0	0	8
7538	0	0	0	0	0	8
7539	0	0	0	0	0	8
7540	0	0	0	0	0	8
7541	0	0	0	0	0	8
7542	0	1024	0	0	0	3
7543	0	1024	0	0	0	3
7544	0	1024	0	8	0	3
7545	0	1024	0	8	0	3
7546	0	262144	0	0	0	7
7547	0	262144	0	0	0	7
7548	0	16777216	0	0	0	10
7549	0	16777216	0	0	0	10
7550	0	0	0	0	0	8
7551	0	0	0	0	0	8
7552	0	0	0	0	0	8
7553	0	0	0	0	0	8
7554	0	0	0	0	0	8
7555	0	0	0	0	0	8
7556	0	0	0	0	0	8
7557	0	0	0	0	0	8
7558	0	0	0	0	0	8
7559	0	0	0	0	0	8
7560	0	2	0	0	0	10
7561	0	2	0	0	0	10
7562	0	8	0	0	0	6
7563	0	8	0	1024	0	6
7564	0	256	0	0	0	6
7565	0	256	0	0	0	6
7566	0	0	0	0	0	8
7567	0	0	0	0	0	8
7568	0	0	0	0	0	8
7569	0	0	0	0	0	8
7570	0	0	0	0	0	8
7571	0	0	0	0	0	8
7572	0	65536	0	4	0	8
7573	0	0	16777216	0	0	8
7574	0	0	0	0	0	8
7575	0	0	0	536870912	0	11
7576	0	268435712	0	0	0	10
7577	0	0	0	524288	0	5
7578	0	0	0	0	0	4
7579	0	1573376	0	0	0	3
7580	0	1573376	0	0	0	3
7581	0	0	0	0	0	8
7582	0	0	0	512	0	5
7583	0	0	0	0	0	5
7584	0	0	0	0	0	5
7585	0	0	0	1024	0	5
7586	0	0	0	1024	0	5
7587	0	0	0	1024	0	5
7588	0	0	0	1024	0	5
7590	0	0	0	1048576	0	5
7591	0	536870912	0	0	0	5
7592	0	0	0	0	0	3
7593	0	1024	0	0	0	5
7594	0	0	0	0	0	4
7595	0	0	0	0	0	4
7596	0	1048576	0	0	0	5
7597	0	0	0	0	0	7
7598	0	0	0	0	0	7
7599	0	0	0	0	0	7
7600	0	0	0	0	0	7
7601	0	0	0	0	0	7
7602	0	0	0	0	0	7
7603	0	0	0	0	0	7
7604	0	0	0	0	0	9
7605	0	0	0	32	0	9
7606	0	0	0	67108864	0	3
7607	0	0	0	8388608	0	5
7611	0	0	0	0	0	13
7612	0	0	0	0	0	7
7613	0	0	0	0	0	7
7614	0	0	0	0	0	7
7615	0	0	0	0	0	7
7616	0	0	0	0	0	7
7617	0	0	0	0	0	7
7618	0	0	0	0	0	7
7619	0	0	0	0	0	4
7621	0	0	0	67108864	0	7
7622	0	0	0	0	0	7
7623	0	0	0	0	0	7
7624	0	0	0	0	0	7
7625	0	0	0	0	0	7
7626	0	33554432	0	0	0	7
7627	0	33554432	0	0	0	7
7628	0	0	0	0	0	4
7629	0	0	0	0	0	4
7630	0	0	0	0	0	4
7631	0	262144	0	0	0	4
7632	0	0	0	0	0	4
7633	0	262144	0	0	0	4
7634	0	0	0	0	0	4
7635	0	0	0	0	0	4
7636	0	0	0	0	0	4
7637	0	0	0	0	0	4
7638	0	0	0	0	0	4
7639	0	0	0	0	0	4
7640	0	0	0	0	0	7
7641	0	0	0	0	0	7
7642	0	0	0	0	0	7
7643	0	0	0	0	0	7
7644	0	0	0	0	0	7
7645	0	0	0	0	0	7
7646	0	0	0	0	0	7
7647	0	0	0	0	0	7
7648	0	0	0	0	0	7
7649	0	0	0	0	0	7
7650	0	0	0	0	0	7
7651	0	0	0	0	0	7
7652	0	0	0	0	0	7
7653	0	0	0	0	0	4
7654	0	4194304	0	0	0	4
7655	0	2097152	0	0	0	4
7656	0	0	0	0	0	15
7657	0	0	0	0	0	15
7658	0	0	0	0	0	15
7659	0	0	0	0	0	15
7660	0	0	0	0	0	15
7661	0	0	0	0	0	15
7662	0	0	0	0	0	15
7663	0	0	0	0	0	15
7664	0	0	0	0	0	15
7665	0	0	0	0	0	15
7666	0	0	0	0	0	15
7667	0	0	0	0	0	15
7668	0	0	0	0	0	15
7669	0	0	0	0	0	15
7670	0	0	0	0	0	15
7671	0	0	0	0	0	15
7672	0	0	0	0	0	15
7673	0	1024	0	0	0	7
7674	0	0	0	0	0	15
7675	0	0	0	0	0	15
7676	0	0	0	0	0	15
7677	0	65536	0	0	0	7
7678	0	0	0	0	0	7
7679	0	0	0	0	0	7
7680	0	0	4096	0	0	6
7681	0	0	4096	0	0	6
7682	0	0	4096	0	0	6
7683	0	0	4096	0	0	6
7684	0	0	0	0	0	15
7685	0	0	0	0	0	15
7686	0	0	0	0	0	15
7687	0	0	0	0	0	15
7688	0	0	0	0	0	15
7689	0	0	0	0	0	7
7690	0	2	0	0	0	7
7691	0	0	0	0	0	7
7692	0	0	0	1024	0	15
7693	0	0	0	0	0	7
7694	0	0	0	0	0	7
7695	0	0	0	0	0	7
7696	0	0	0	2	0	7
7697	0	0	0	0	0	7
7698	0	0	0	0	0	7
7700	0	0	0	0	0	11
7701	0	0	0	0	0	7
7702	0	0	0	0	0	7
7703	0	0	0	0	0	11
7704	0	0	0	0	0	7
7705	0	0	0	0	0	6
7706	0	32	1	0	0	10
7707	0	0	4096	1024	0	6
7708	0	0	4096	1024	0	6
7709	0	0	0	0	0	15
7710	0	0	0	0	0	15
7711	0	0	0	0	0	15
7712	0	0	0	0	0	15
7713	0	0	0	0	0	15
7714	0	0	0	131072	0	15
7716	0	0	0	0	0	4
7718	0	0	4096	0	0	6
7719	0	0	0	1024	0	6
7720	0	0	0	1024	0	6
7721	0	0	0	1024	0	6
7722	0	0	0	1024	0	6
7723	0	0	4096	0	0	6
7724	0	0	4096	0	0	6
7725	0	0	4096	0	0	6
7726	0	0	4096	0	0	6
7727	0	0	4096	0	0	6
7728	0	0	4096	0	0	6
7729	0	0	4096	0	0	6
7730	0	0	4096	0	0	6
7731	0	0	4096	0	0	6
7732	0	0	4096	0	0	6
7733	0	0	4096	0	0	6
7734	0	0	4096	0	0	6
7735	0	0	0	0	0	6
7736	0	0	0	0	0	6
7737	0	0	0	0	0	6
7738	0	0	0	0	0	6
7739	0	0	0	0	0	6
7740	0	0	0	0	0	6
7741	0	0	0	0	0	6
7742	0	0	0	0	0	6
7743	0	0	0	0	0	6
7744	0	0	0	0	0	6
7745	0	0	0	0	0	6
7746	0	0	0	0	0	6
7747	0	0	0	0	0	6
7748	0	0	0	0	0	6
7749	0	0	0	0	0	6
7750	0	0	0	1024	0	6
7751	0	0	0	0	0	6
7752	0	0	0	0	0	6
7753	0	0	0	0	0	6
7755	0	0	0	0	0	13
7756	0	0	0	0	0	13
7757	0	0	0	0	0	13
7758	0	0	0	0	0	13
7759	0	0	0	0	0	13
7760	0	1048576	0	0	0	3
7761	0	131072	0	0	0	4
7762	0	0	0	0	0	3
7763	0	-2147483648	0	0	0	6
7764	0	-2147483392	0	0	0	6
7765	0	0	0	0	0	13
7766	0	0	0	0	0	13
7767	0	0	0	0	0	13
7768	0	0	0	0	0	1
7769	0	2	0	0	0	5
7770	0	65536	0	0	0	5
7773	0	2	0	0	0	5
7774	0	0	0	0	0	3
7775	0	262144	0	0	0	4
7782	0	0	0	0	0	13
7783	0	0	0	0	0	5
7784	0	0	0	0	0	3
7785	0	0	0	0	0	13
7786	0	0	0	0	0	13
7787	0	0	0	0	0	9
7788	0	1	0	0	0	4
7789	0	131072	0	0	0	3
7791	0	4096	0	0	0	7
7792	0	2	0	0	0	5
7793	0	2	0	0	0	5
7794	0	2	0	0	0	5
7795	0	2097152	0	0	0	3
7796	0	0	0	0	0	5
7799	0	0	0	0	0	7
7802	0	1024	0	0	0	11
7803	0	536870912	0	0	0	11
7804	0	524288	0	0	0	11
7805	0	1	0	0	0	4
7806	0	1	0	0	0	9
7807	0	2	0	0	0	5
7809	0	1	0	0	0	9
7810	0	2	0	0	0	5
7811	0	32	0	0	0	5
7812	0	2	0	0	0	5
7815	0	2	0	0	0	5
7817	0	2	0	0	0	5
7820	0	0	0	1048576	0	7
7822	0	33554432	0	0	0	15
7827	0	4	0	0	0	9
7828	0	33554432	0	0	0	15
7829	0	0	0	0	0	13
7834	0	2	0	0	0	5
7837	0	0	32768	0	0	4
7838	0	1	0	0	0	9
7839	0	67108864	-2147483648	0	0	6
7841	0	1	0	0	0	9
7842	0	0	32768	0	0	4
7843	0	0	805306368	0	0	9
7844	0	0	0	0	0	9
7845	0	0	0	0	0	9
7846	0	1	0	0	0	9
7847	0	1	0	0	0	9
7848	0	1	0	0	0	9
7851	0	0	0	0	0	13
7852	0	0	0	0	0	13
7853	0	1	0	0	0	9
7854	0	1	0	0	0	9
7855	0	0	129	0	0	3
7856	0	1	0	0	0	9
7857	0	1	0	0	0	9
7858	0	1	0	0	0	3
7859	0	128	0	0	0	4
7860	0	65536	0	0	0	4
7861	0	1	0	0	0	9
7862	0	1	0	0	0	9
7863	0	1	0	0	0	9
7864	0	1	0	0	0	9
7865	0	0	0	0	0	5
7866	0	1	0	0	0	9
7867	0	1	0	0	0	5
7868	0	1	0	8	0	3
7869	0	1	0	0	0	11
7870	0	1	0	0	0	11
7871	0	0	268435456	0	0	10
7872	0	0	268435456	0	0	10
7873	0	1	0	0	0	4
7874	0	8192	0	0	0	4
7875	0	33554432	0	0	0	15
7876	0	33554432	0	0	0	15
7877	0	0	0	0	0	15
7879	0	1	0	0	0	9
7880	0	8	0	0	0	0
7881	75	131072	0	0	0	9
7882	0	0	8388608	0	0	5
7883	0	1	0	0	0	9
7884	0	1073741824	0	0	0	11
7885	0	16	0	0	0	11
7886	0	0	64	0	0	11
7887	0	524288	0	0	0	11
7888	0	128	0	0	0	11
7889	75	131072	0	0	0	9
7890	0	1	0	0	0	9
7891	0	1	0	0	0	9
7892	0	1	0	0	0	9
7893	0	1	0	0	0	9
7894	0	1	0	0	0	9
7895	0	524288	0	0	0	11
7896	0	2048	0	0	0	9
7897	0	2048	0	0	0	9
7898	0	2048	0	0	0	9
7899	0	0	268435456	0	0	10
7900	0	0	268435456	0	0	10
7901	0	536870912	4194304	0	0	11
7902	0	0	0	0	0	3
7903	0	1	0	0	0	0
7904	0	0	0	0	0	3
7905	0	0	0	0	0	3
7906	0	8388608	0	0	0	6
7907	0	268435712	0	0	0	10
7908	0	2048	0	0	0	7
7909	0	0	0	0	0	9
7910	0	131072	0	0	0	4
7911	0	0	512	0	0	5
7912	0	32	0	0	0	10
7913	0	0	512	0	0	5
7915	0	64	0	0	0	4
7916	0	64	0	0	0	0
7917	0	64	0	0	0	4
7918	75	2048	0	0	0	9
7919	0	0	0	0	0	13
7920	0	0	0	0	0	13
7921	0	0	0	0	0	13
7922	0	32768	0	0	0	5
7923	0	2	0	0	0	5
7924	0	0	16384	0	0	9
7926	0	1573376	0	0	0	3
7927	0	1573376	0	0	0	3
7929	0	0	0	0	0	9
7930	0	4194304	0	0	0	7
7931	0	64	0	0	0	4
7934	0	0	4096	0	0	11
7935	0	131072	0	0	0	3
7936	0	64	0	0	0	5
7937	0	64	0	0	0	5
7938	0	1	0	0	0	9
7939	0	1	0	0	0	4
7940	0	8388610	0	0	0	8
7941	0	0	0	0	0	9
7943	0	-2147483648	0	0	0	3
7945	0	1573376	0	0	0	3
7946	0	1573376	0	0	0	3
7947	0	0	0	0	0	11
7948	0	64	0	0	0	4
7949	0	1	0	0	0	9
7950	0	4194304	0	0	0	7
7951	0	4194304	0	0	0	6
7952	0	64	0	0	0	5
7953	0	64	0	0	0	5
7956	0	262144	0	0	0	7
7957	0	1	0	0	0	4
7960	0	4194304	0	0	0	8
7961	0	1	0	0	0	9
7964	0	524288	0	0	0	3
7966	0	1	0	0	0	9
7968	0	1573376	0	0	0	3
7969	0	8388608	0	0	0	6
7970	75	0	0	0	0	0
7971	0	0	0	0	0	13
7972	0	8192	0	0	0	11
7973	0	8192	0	0	0	11
7974	0	0	0	0	0	3
7975	0	268437504	0	0	0	6
7976	0	512	0	0	0	6
7977	0	0	0	0	0	13
7978	0	0	0	0	0	13
7979	0	0	0	0	0	13
7980	0	0	0	0	0	13
7981	0	8388608	0	0	0	6
7982	0	0	0	0	0	3
7985	0	0	0	0	0	13
7986	0	0	0	0	0	13
7987	0	0	0	0	0	13
7988	0	0	0	0	0	13
7989	0	0	0	0	0	13
7990	0	0	0	0	0	13
7991	0	0	0	0	0	13
7992	0	0	0	0	0	13
7993	0	0	0	0	0	13
7994	0	0	0	0	0	13
7995	0	0	0	0	0	13
7996	0	8388608	0	0	0	6
7997	0	34078720	0	0	0	3
7998	0	0	0	0	0	13
7999	0	0	0	0	0	13
8000	0	0	0	0	0	13
8001	0	0	0	0	0	13
8002	0	0	0	0	0	13
8003	0	0	0	0	0	13
8004	0	0	0	0	0	13
