field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24	field25	field26	field27	field28	field29	field30	field31	field32	field33	field34
16634	0	0	0	0	15490	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16635	0	266	15491	1005	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16636	0	0	13229	0	0	0	0	1	5773	0	1	0	0	0	0	0	-1	0	300	750	4	2344	0	0	0	13230	7526	0	0	0	0	0	0	0
16637	0	0	0	0	15492	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16638	0	0	15493	15494	0	0	0	1	157	0	2	0	0	0	0	0	2	0	300	750	7	0	0	0	0	0	0	0	0	0	0	0	0	0
16639	0	0	0	0	15495	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16640	0	0	19292	0	15486	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16641	0	0	9858	0	15498	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16642	0	0	15499	4991	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16643	0	0	204	0	0	0	15500	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16644	0	196	202	214	0	0	0	1	6686	0	1	0	0	4	0	0	-1	1000	300	750	15	2847	0	0	0	0	0	0	0	0	0	0	0	0
16645	0	0	0	214	0	0	0	1	6686	0	1	5736	0	1	0	0	-1	1000	300	750	14	2839	0	0	0	0	0	0	0	0	0	0	0	0
16646	0	0	204	0	0	0	15501	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16647	0	0	15502	6857	697	0	0	0	0	0	2	0	0	1	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16648	0	12880	12366	0	814	0	11764	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16649	0	0	429	0	814	0	11764	0	0	0	1	0	0	0	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16650	0	0	0	0	0	0	15505	0	0	0	2	0	0	1	0	0	11	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16651	0	0	0	0	0	0	15506	0	0	0	1	0	0	1	0	0	11	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16652	0	0	0	0	15507	15508	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16653	0	0	0	0	15510	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16654	0	0	0	0	15509	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16655	0	0	0	0	15511	0	15512	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16656	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	15513	0	0	0	0	0	0	0	0	0
16657	0	0	0	0	15514	0	15515	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16658	0	18727	15520	15541	0	0	0	1	7073	0	2	0	0	0	0	0	1	0	300	750	4	2860	0	0	0	0	0	0	0	1073741824	0	0	1084227584	0
16659	0	0	0	0	15516	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16660	0	0	0	0	15517	0	15518	0	0	0	1	0	0	0	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16661	0	13173	0	13182	0	0	0	1	5743	0	1	0	0	0	0	0	0	0	300	750	4	13	0	0	0	0	0	0	0	0	0	0	0	0
16662	0	0	0	6436	15524	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16663	0	7428	730	0	0	0	0	0	0	0	1	0	0	0	0	1005	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16664	0	7428	15521	0	0	0	0	0	0	0	1	0	0	0	0	1005	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16665	0	15525	15522	15526	0	0	0	1	362	0	2	3011	0	1	0	0	4	100	300	750	6	13	0	0	0	0	0	0	0	0	0	0	0	0
16666	0	0	0	0	15523	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16667	0	889	278	11473	0	0	0	1	4707	0	1	3011	0	33	0	0	3	100	300	750	6	0	0	0	0	13085	0	0	0	0	0	0	0	0
16668	0	15525	15522	0	0	0	0	1	362	0	2	3011	0	1	0	0	4	100	300	750	6	2862	0	0	0	0	0	0	0	0	0	0	0	0
16669	0	0	16470	0	10601	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16670	0	0	0	0	15531	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16671	0	0	0	0	15527	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16672	0	0	0	0	15529	0	15530	0	0	0	1	0	0	5	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16673	0	0	0	0	15532	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16674	0	0	0	0	15533	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16675	0	0	0	0	0	0	15537	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16676	0	0	0	0	15535	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16677	0	0	15536	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16678	0	0	0	0	15540	0	15539	0	0	0	1	0	0	1	0	0	2	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16679	0	0	15542	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16680	0	15328	0	0	0	0	15543	0	0	0	1	0	0	0	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16681	0	0	0	0	15544	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16682	0	0	181	0	15545	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16683	0	0	0	0	15546	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16684	0	15550	0	15551	0	0	0	1	5275	0	1	0	0	5	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16685	0	15553	0	0	0	0	15552	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16686	0	0	0	0	15556	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16687	0	0	0	0	15554	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16688	0	0	0	0	15555	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16689	0	0	0	0	15557	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16690	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	16712	16711	13282	0	0	0	0	0	0	0
16691	0	15558	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	15560	0	0	0	0	0	0	0	0
16692	0	0	9994	0	15559	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16693	0	0	0	0	15561	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16694	0	0	0	0	14385	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16695	0	0	0	0	9930	0	15562	0	0	0	1	0	0	1	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16696	0	36	37	702	0	0	0	1	4385	0	0	0	0	0	0	0	-1	0	300	750	4	121	0	0	0	0	0	0	0	0	0	0	0	0
16697	0	0	278	348	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16698	0	15563	0	0	15564	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16699	0	0	15565	0	15566	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16700	0	0	0	15567	18184	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16701	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	15568	0	0	0	0	0	0	0	0	0
16702	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	15570	0	0	0	0	0	0	0	0
16703	0	0	0	0	15571	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	38	0	0	0	0	0	0	0	0	0	0	0	0
16704	0	0	15572	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16705	0	0	15573	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16706	0	0	15574	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16707	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16708	0	171	172	0	0	0	0	1	4612	0	1	3011	0	0	0	237	-1	100	300	750	6	13	0	0	0	0	0	0	0	0	0	0	0	0
16709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16710	0	0	0	0	15575	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16711	0	0	15582	15640	0	0	0	1	3772	0	1	0	0	4	15581	0	1	0	300	750	4	123	0	0	7511	0	0	0	0	0	0	0	0	0
16712	0	0	0	0	15576	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16713	0	0	0	0	0	0	0	1	3235	0	1	13549	0	1	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16714	0	171	172	0	0	0	0	1	6561	0	2	0	0	0	0	0	-1	0	300	750	4	362	0	0	0	9549	0	0	0	0	0	0	0	0
16715	0	0	0	0	15578	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16716	0	8005	159	0	0	0	0	0	8905	0	1	3011	0	0	0	0	-1	100	300	750	6	13	0	0	0	0	0	0	0	0	0	0	0	0
16717	0	15579	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16718	0	0	0	0	15584	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16719	0	0	15577	0	15585	0	0	0	0	0	1	0	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16720	0	0	0	0	15586	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16721	0	0	0	435	436	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16722	0	0	15587	11064	0	0	0	1	4646	0	1	3013	0	5	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16723	0	0	15588	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16724	0	15589	7552	14021	13944	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16725	0	15590	0	0	0	0	15591	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16726	0	0	0	0	0	0	15377	0	0	0	7	0	0	1	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16727	0	15592	15601	15595	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16728	0	0	0	0	0	0	17814	0	0	0	6	0	0	1	0	0	1	0	300	750	4	0	0	0	0	0	0	1048576000	0	0	0	0	0	0
16729	0	15594	2351	0	13952	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16730	0	0	21080	15596	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16731	0	0	0	431	15597	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16732	0	0	21080	15598	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16733	0	0	0	15494	0	0	15603	1	157	0	1	0	0	0	0	0	-1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
16734	0	0	21080	15599	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16735	0	0	21080	15600	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16736	0	0	21080	15602	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16737	0	0	15604	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16738	0	0	15605	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16739	0	0	15606	282	0	0	0	0	0	0	1	0	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16740	0	16915	16932	0	0	0	0	1	7118	0	2	19741	0	1	0	15607	2	0	300	750	7	0	0	0	0	0	0	0	0	0	0	0	0	0
16741	0	0	16823	4991	2849	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16742	0	0	0	15609	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16743	0	0	15611	0	949	0	15610	0	0	0	1	0	0	0	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16744	0	0	0	0	6472	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16745	0	0	0	7775	0	0	0	1	3522	0	1	3012	0	4	0	0	4	0	300	750	4	81	0	0	0	0	0	0	0	0	0	0	0	0
16746	0	0	0	0	15612	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16747	0	0	0	2350	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	15613	0	0	0	0	0	0	0	0	0
16748	0	15615	16009	4991	3531	0	0	1	3522	0	1	3013	0	1	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16749	0	0	3770	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16750	0	0	0	15617	15618	0	0	0	0	0	1	0	0	0	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16751	0	0	0	0	15620	0	15619	0	0	0	2	0	0	1	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16752	0	0	0	0	0	0	15621	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16753	0	0	0	0	15622	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16754	0	0	0	0	0	0	15629	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16755	0	0	15625	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16756	0	7920	7921	15625	0	0	0	1	6359	0	1	3015	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16757	0	0	0	0	242	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16758	0	0	0	0	15627	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16759	0	0	0	0	15628	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16760	0	0	11726	12178	108	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16761	0	0	0	0	15630	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16762	0	0	15632	0	15631	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16763	0	0	0	0	15633	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16764	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2249	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16765	0	0	0	0	15635	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16766	0	0	15634	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16767	0	0	0	0	0	0	15636	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16768	0	15642	15641	0	15643	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16769	0	0	0	0	15644	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16770	0	0	0	0	0	0	15645	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16771	0	0	0	0	15647	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16772	0	0	15648	15649	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16773	0	0	0	0	15650	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16774	0	0	17970	0	14385	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16775	0	0	0	0	15651	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16776	0	0	0	0	15652	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16777	0	0	181	18966	16468	0	0	0	0	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16778	0	0	8674	0	15654	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16779	0	15655	2351	9458	15516	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16780	0	223	12518	0	3769	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16781	0	0	0	0	15658	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16782	0	0	0	0	15659	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16783	0	0	15668	0	15661	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16784	0	0	0	0	15660	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16785	0	0	0	0	15662	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16786	0	278	15666	11473	0	0	0	1	7149	0	1	3011	0	1	0	0	3	100	300	750	6	0	0	0	0	13085	0	0	0	0	0	0	0	0
16787	0	6777	218	18349	15664	0	0	0	0	1	0	3256	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16788	0	0	0	0	15665	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16789	0	0	0	0	15667	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16790	0	0	0	0	15669	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16791	0	0	15671	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16792	0	0	15672	8351	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16793	0	0	15673	8351	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16794	0	0	0	0	15674	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16795	0	0	9994	0	15675	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16796	0	0	0	0	15676	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16797	0	0	0	117	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16798	0	114	118	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16799	0	7428	730	0	15678	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16800	0	6861	730	0	15685	0	729	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16801	0	0	0	15897	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16802	0	0	0	0	15680	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16803	0	0	0	0	15679	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16804	0	0	9994	0	15682	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16805	0	0	0	0	15681	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16806	0	0	0	0	15684	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16807	0	0	0	0	8284	0	0	0	0	0	19	0	0	513	0	0	21	0	300	750	4	0	0	0	0	0	0	0	0	0	-1088841318	-1085485875	1050253722	0
16808	0	15686	15687	437	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16809	0	0	15689	0	15690	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16810	0	0	0	15691	0	0	0	1	5513	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	-1082130432	0
16811	0	6818	7921	0	234	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	13559	0	0	0	0	0	0	0
16812	0	0	15692	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16813	0	0	0	0	0	0	15693	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16814	0	0	0	0	15694	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16815	0	0	395	0	15695	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16816	0	36	15696	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	300	750	4	0	0	0	7274	0	0	0	0	0	0	0	0	0
16817	0	0	0	15697	15698	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16818	0	0	0	0	15700	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16819	0	0	406	0	15701	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16820	0	0	0	0	0	0	15747	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
16821	0	6777	6778	19468	19467	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
