field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18
3696	43609	43616	43610	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3697	43614	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3698	43620	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3699	43621	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3700	43118	0	0	0	0	10648	0	0	3	0	0	0	0	1	0	0	0	0
3701	43116	0	0	0	39354	0	0	0	3	0	0	0	1	0	0	0	0	0
3702	43124	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3703	43124	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3704	43124	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3705	0	43120	0	0	0	0	0	10648	0	2	0	0	0	0	0	1	0	0
3706	36916	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3707	36913	41163	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
3708	36916	36913	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0
3709	36916	36913	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0
3710	36913	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
3711	36913	37705	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0
3712	36913	37702	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0
3713	43117	10648	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0
3714	43117	10648	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0
3715	43117	10648	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
3716	43119	10648	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0
3717	43119	10648	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0
3718	43119	10648	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
3719	43121	39501	43120	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
3720	43121	39501	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0
3721	43121	0	0	39501	0	0	0	0	5	0	0	10	0	0	0	0	0	0
3722	43121	39501	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
3723	43123	39501	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0
3724	43123	39501	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0
3725	43125	39502	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0
3726	43125	39502	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0
3727	43127	39502	43102	0	0	0	0	0	5	10	1	0	0	0	0	0	0	0
3728	43127	39502	43102	0	0	0	0	0	5	10	1	0	0	0	0	0	0	0
3729	43120	10648	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
3730	43126	39502	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
3731	43126	39502	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
3732	43123	39501	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0
3733	43125	39502	21886	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
3734	39502	43127	35625	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0
3735	43126	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3736	43126	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3737	43126	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3738	43966	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3739	41511	37702	37701	38426	0	0	0	0	3	3	3	2	0	0	0	0	0	0
3740	41511	37702	37701	38426	0	0	0	0	3	3	3	2	0	0	0	0	0	0
3741	41511	37702	37701	38426	0	0	0	0	3	4	4	2	0	0	0	0	0	0
3742	41511	37702	37701	38426	0	0	0	0	3	4	4	2	0	0	0	0	0	0
3743	41511	37702	37701	38426	0	0	0	0	3	4	4	2	0	0	0	0	0	0
3744	41511	37702	37701	38426	0	0	0	0	4	5	5	2	0	0	0	0	0	0
3745	41511	37702	37701	38426	0	0	0	0	4	5	5	2	0	0	0	0	0	0
3746	41511	37702	37701	38426	0	0	0	0	4	5	5	2	0	0	0	0	0	0
3747	34054	34055	34052	34057	0	0	0	0	20	4	4	6	0	0	0	0	0	0
3748	34054	34055	34052	34057	0	0	0	0	12	4	4	10	0	0	0	0	0	0
3749	0	34055	34052	34057	0	0	0	0	0	6	6	6	0	0	0	0	0	0
3750	34054	34055	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
3751	41163	36930	36933	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0
3752	33567	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3753	0	44144	44145	44146	44147	0	0	0	0	1	1	1	1	0	0	0	0	0
3754	44165	0	44145	44146	44147	0	0	0	1	0	1	1	1	0	0	0	0	0
3755	44165	44144	0	44146	44147	0	0	0	1	1	0	1	1	0	0	0	0	0
3756	44165	44144	44145	0	44147	0	0	0	1	1	1	0	1	0	0	0	0	0
3757	44165	44144	44145	44146	0	0	0	0	1	1	1	1	0	0	0	0	0	0
3758	0	44154	44155	44156	44157	0	0	0	0	1	1	1	1	0	0	0	0	0
3759	44143	0	44155	44156	44157	0	0	0	1	0	1	1	1	0	0	0	0	0
3760	44143	44154	0	44156	44157	0	0	0	1	1	0	1	1	0	0	0	0	0
3761	44143	44154	44155	0	44157	0	0	0	1	1	1	0	1	0	0	0	0	0
3762	44143	44154	44155	44156	0	0	0	0	1	1	1	1	0	0	0	0	0	0
3763	0	44261	44262	44263	44264	44265	44266	44267	0	1	1	1	1	1	1	1	0	0
3764	44260	0	44262	44263	44264	44265	44266	44267	1	0	1	1	1	1	1	1	0	0
3765	44260	44261	0	44263	44264	44265	44266	44267	1	1	0	1	1	1	1	1	0	0
3766	44260	44261	44262	0	44264	44265	44266	44267	1	1	1	0	1	1	1	1	0	0
3767	44260	44261	44262	44263	0	44265	44266	44267	1	1	1	1	0	1	1	1	0	0
3768	44260	44261	44262	44263	44264	0	44266	44267	1	1	1	1	1	0	1	1	0	0
3769	44260	44261	44262	44263	44264	44265	0	44267	1	1	1	1	1	1	0	1	0	0
3770	44260	44261	44262	44263	44264	44265	44266	0	1	1	1	1	1	1	1	0	0	0
3771	0	44269	44270	44271	44272	44273	44274	44275	0	1	1	1	1	1	1	1	0	0
3772	44268	0	44270	44271	44272	44273	44274	44275	1	0	1	1	1	1	1	1	0	0
3773	44268	44269	0	44271	44272	44273	44274	44275	1	1	0	1	1	1	1	1	0	0
3774	44268	44269	44270	0	44272	44273	44274	44275	1	1	1	0	1	1	1	1	0	0
3775	44268	44269	44270	44271	0	44273	44274	44275	1	1	1	1	0	1	1	1	0	0
3776	44268	44269	44270	44271	44272	0	44274	44275	1	1	1	1	1	0	1	1	0	0
3777	44268	44269	44270	44271	44272	44273	0	44275	1	1	1	1	1	1	0	1	0	0
3778	44268	44269	44270	44271	44272	44273	44274	0	1	1	1	1	1	1	1	0	0	0
3779	0	44278	44279	44280	44281	44282	44284	44285	0	1	1	1	1	1	1	1	0	0
3780	44277	0	44279	44280	44281	44282	44284	44285	1	0	1	1	1	1	1	1	0	0
3781	44277	44278	0	44280	44281	44282	44284	44285	1	1	0	1	1	1	1	1	0	0
3782	44277	44278	44279	0	44281	44282	44284	44285	1	1	1	0	1	1	1	1	0	0
3783	44277	44278	44279	44280	0	44282	44284	44285	1	1	1	1	0	1	1	1	0	0
3784	44277	44278	44279	44280	44281	0	44284	44285	1	1	1	1	1	0	1	1	0	0
3785	44277	44278	44279	44280	44281	44282	0	44285	1	1	1	1	1	1	0	1	0	0
3786	44277	44278	44279	44280	44281	44282	44284	0	1	1	1	1	1	1	1	0	0	0
3787	0	44287	44288	44289	44290	44291	44292	44293	0	1	1	1	1	1	1	1	0	0
3788	44286	0	44288	44289	44290	44291	44292	44293	1	0	1	1	1	1	1	1	0	0
3789	44286	44287	0	44289	44290	44291	44292	44293	1	1	0	1	1	1	1	1	0	0
3790	44286	44287	44288	0	44290	44291	44292	44293	1	1	1	0	1	1	1	1	0	0
3791	44286	44287	44288	44289	0	44291	44292	44293	1	1	1	1	0	1	1	1	0	0
3792	44286	44287	44288	44289	44290	0	44292	44293	1	1	1	1	1	0	1	1	0	0
3793	44286	44287	44288	44289	44290	44291	0	44293	1	1	1	1	1	1	0	1	0	0
3794	44286	44287	44288	44289	44290	44291	44292	0	1	1	1	1	1	1	1	0	0	0
3795	44301	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
3796	10648	43120	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3797	43126	39502	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3798	36913	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
3799	36904	36907	3371	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
3800	36901	36903	3371	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
3801	36906	37704	3371	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
3802	36901	36903	3371	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
3803	19227	19230	19231	0	19233	19234	19235	19236	1	1	1	0	1	1	1	1	0	0
3804	19227	0	19231	19232	19233	19234	19235	19236	1	0	1	1	1	1	1	1	0	0
3805	19227	19230	0	19232	19233	19234	19235	19236	1	1	0	1	1	1	1	1	0	0
3806	19227	19230	19231	19232	0	19234	19235	19236	1	1	1	1	0	1	1	1	0	0
3807	19227	19230	19231	19232	19233	0	19235	19236	1	1	1	1	1	0	1	1	0	0
3808	19227	19230	19231	19232	19233	19234	0	19236	1	1	1	1	1	1	0	1	0	0
3809	19227	19230	19231	19232	19233	19234	19235	0	1	1	1	1	1	1	1	0	0	0
3810	36904	3371	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
3811	37921	37704	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3812	37921	36907	3371	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
3813	19268	0	19270	19271	19272	19273	19274	19275	1	0	1	1	1	1	1	1	0	0
3814	19268	19269	0	19271	19272	19273	19274	19275	1	1	0	1	1	1	1	1	0	0
3815	19268	19269	19270	0	19272	19273	19274	19275	1	1	1	0	1	1	1	1	0	0
3816	19268	19269	19270	19271	0	19273	19274	19275	1	1	1	1	0	1	1	1	0	0
3817	19268	19269	19270	19271	19272	0	19274	19275	1	1	1	1	1	0	1	1	0	0
3818	19268	19269	19270	19271	19272	19273	0	19275	1	1	1	1	1	1	0	1	0	0
3819	19268	19269	19270	19271	19272	19273	19274	0	1	1	1	1	1	1	1	0	0	0
3820	19276	0	19279	19280	19281	19282	19283	19284	1	0	1	1	1	1	1	1	0	0
3821	19276	19278	0	19280	19281	19282	19283	19284	1	1	0	1	1	1	1	1	0	0
3822	19276	19278	19279	0	19281	19282	19283	19284	1	1	1	0	1	1	1	1	0	0
3823	19276	19278	19279	19280	0	19282	19283	19284	1	1	1	1	0	1	1	1	0	0
3824	19276	19278	19279	19280	19281	0	19283	19284	1	1	1	1	1	0	1	1	0	0
3825	19276	19278	19279	19280	19281	19282	0	19284	1	1	1	1	1	1	0	1	0	0
3826	19276	19278	19279	19280	19281	19282	19283	0	1	1	1	1	1	1	1	0	0	0
3827	19258	0	19260	19261	19262	19263	19264	19265	1	0	1	1	1	1	1	1	0	0
3828	19258	19259	0	19261	19262	19263	19264	19265	1	1	0	1	1	1	1	1	0	0
3829	19258	19259	19260	0	19262	19263	19264	19265	1	1	1	0	1	1	1	1	0	0
3830	19258	19259	19260	19261	0	19263	19264	19265	1	1	1	1	0	1	1	1	0	0
3831	19258	19259	19260	19261	19262	0	19264	19265	1	1	1	1	1	0	1	1	0	0
3832	19258	19259	19260	19261	19262	19263	0	19265	1	1	1	1	1	1	0	1	0	0
3833	19258	19259	19260	19261	19262	19263	19264	0	1	1	1	1	1	1	1	0	0	0
3834	31882	0	31888	31885	31884	31887	31886	31883	1	0	1	1	1	1	1	1	0	0
3835	31882	31889	0	31885	31884	31887	31886	31883	1	1	0	1	1	1	1	1	0	0
3836	31882	31889	31888	0	31884	31887	31886	31883	1	1	1	0	1	1	1	1	0	0
3837	31882	31889	31888	31885	0	31887	31886	31883	1	1	1	1	0	1	1	1	0	0
3838	31882	31889	31888	31885	31884	0	31886	31883	1	1	1	1	1	0	1	1	0	0
3839	31882	31889	31888	31885	31884	31887	0	31883	1	1	1	1	1	1	0	1	0	0
3840	31882	31889	31888	31885	31884	31887	31886	0	1	1	1	1	1	1	1	0	0	0
3841	36901	35625	36908	0	0	0	0	0	20	2	1	0	0	0	0	0	0	0
3842	31901	0	31908	31904	31903	31906	31905	31902	1	0	1	1	1	1	1	1	0	0
3843	31901	31909	0	31904	31903	31906	31905	31902	1	1	0	1	1	1	1	1	0	0
3844	31901	31909	31908	0	31903	31906	31905	31902	1	1	1	0	1	1	1	1	0	0
3845	31901	31909	31908	31904	0	31906	31905	31902	1	1	1	1	0	1	1	1	0	0
3846	31901	31909	31908	31904	31903	0	31905	31902	1	1	1	1	1	0	1	1	0	0
3847	31901	31909	31908	31904	31903	31906	0	31902	1	1	1	1	1	1	0	1	0	0
3848	37921	40195	36908	0	0	0	0	0	20	12	1	0	0	0	0	0	0	0
3849	31901	31909	31908	31904	31903	31906	31905	0	1	1	1	1	1	1	1	0	0	0
3850	36903	36904	36908	0	0	0	0	0	15	15	1	0	0	0	0	0	0	0
3851	31910	0	31917	31913	31912	31916	31915	31911	1	0	1	1	1	1	1	1	0	0
3852	31910	31918	0	31913	31912	31916	31915	31911	1	1	0	1	1	1	1	1	0	0
3853	31910	31918	31917	0	31912	31916	31915	31911	1	1	1	0	1	1	1	1	0	0
3854	31910	31918	31917	31913	0	31916	31915	31911	1	1	1	1	0	1	1	1	0	0
3855	31910	31918	31917	31913	31912	0	31915	31911	1	1	1	1	1	0	1	1	0	0
3856	31910	31918	31917	31913	31912	31916	0	31911	1	1	1	1	1	1	0	1	0	0
3857	31910	31918	31917	31913	31912	31916	31915	0	1	1	1	1	1	1	1	0	0	0
3858	31892	0	31899	31895	31894	31898	31896	31893	1	0	1	1	1	1	1	1	0	0
3859	31892	31900	0	31895	31894	31898	31896	31893	1	1	0	1	1	1	1	1	0	0
3860	31892	31900	31899	0	31894	31898	31896	31893	1	1	1	0	1	1	1	1	0	0
3861	31892	31900	31899	31895	0	31898	31896	31893	1	1	1	1	0	1	1	1	0	0
3862	31892	31900	31899	31895	31894	0	31896	31893	1	1	1	1	1	0	1	1	0	0
3863	31892	31900	31899	31895	31894	31898	0	31893	1	1	1	1	1	1	0	1	0	0
3864	31892	31900	31899	31895	31894	31898	31896	0	1	1	1	1	1	1	1	0	0	0
3865	44434	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
3866	38561	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3867	38558	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3868	33568	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
3869	33568	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
3870	38425	37705	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0
3871	38425	37705	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
3872	38557	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
3873	34054	34056	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0
3874	33568	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
3875	33568	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
3876	34054	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
3877	38425	37703	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0
3878	38425	37703	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
3879	34054	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
3880	41741	34054	34056	0	22463	0	0	0	1	8	4	0	1	0	0	0	0	0
3881	41745	34054	34055	34052	22463	0	0	0	1	12	4	2	1	0	0	0	0	0
3882	38558	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
3883	34054	34056	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0
3884	33568	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
3885	34054	37705	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
3886	33568	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
3887	38425	37705	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0
3888	38425	37705	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
3889	38557	37703	0	0	0	0	0	0	30	2	0	0	0	0	0	0	0	0
3890	33568	37700	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0
3891	44128	36860	35627	43102	0	0	0	0	2	6	4	1	0	0	0	0	0	0
3892	44128	38558	43102	0	0	0	0	0	2	40	1	0	0	0	0	0	0	0
3893	38425	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
3894	38557	38425	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0
3895	38558	38425	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0
3896	38425	35623	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0
3897	38425	36860	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0
3898	38557	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
3899	34054	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
3900	38425	35627	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0
3901	38425	35627	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0
3902	38425	35623	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0
3903	34054	34055	34052	0	0	0	0	0	8	2	2	0	0	0	0	0	0	0
3904	38425	35622	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0
3905	0	38561	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
3906	34054	34055	34052	0	0	0	0	0	20	4	1	0	0	0	0	0	0	0
3907	38425	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
3908	38558	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
3909	44460	44461	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3910	44459	44461	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3911	44459	44460	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3912	34054	34055	0	34057	0	0	0	0	40	6	0	6	0	0	0	0	0	0
3913	0	34052	34057	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
3914	38425	35623	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3915	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3916	38425	35623	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3917	38425	35623	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
3918	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3919	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3920	34054	34055	34052	34057	0	0	0	0	10	2	2	4	0	0	0	0	0	0
3921	38425	35623	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3922	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3923	34054	0	34052	34057	0	0	0	0	30	0	6	6	0	0	0	0	0	0
3924	38425	35622	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3925	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3926	38425	35622	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3927	38425	35622	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
3928	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3929	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3930	38425	35622	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3931	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3932	38425	35623	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3933	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3934	38425	35623	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3935	38425	35623	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
3936	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3937	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3938	38425	35623	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3939	38425	35623	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3940	38425	35622	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3941	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3942	38425	35622	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3943	38425	35622	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
3944	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3945	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3946	38425	35622	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
3947	38425	35622	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
3948	38425	35622	35623	43102	0	0	0	0	12	6	6	1	0	0	0	0	0	0
3949	38425	35622	35623	43102	0	0	0	0	10	5	5	1	0	0	0	0	0	0
3950	38425	35622	43102	0	0	0	0	0	12	12	1	0	0	0	0	0	0	0
3951	38425	35622	43102	0	0	0	0	0	10	10	1	0	0	0	0	0	0	0
3952	38425	36860	35627	43102	0	0	0	0	10	6	6	1	0	0	0	0	0	0
3953	38425	36860	35627	43102	0	0	0	0	10	5	5	1	0	0	0	0	0	0
3954	38425	35625	35622	43102	0	0	0	0	12	6	6	1	0	0	0	0	0	0
3955	38425	35625	35622	43102	0	0	0	0	10	5	5	1	0	0	0	0	0	0
3956	0	34055	34052	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
3957	34054	34055	34052	0	0	0	0	0	6	6	1	0	0	0	0	0	0	0
3958	44479	44478	44476	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3959	44477	44478	44476	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3960	44477	44479	44476	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3961	44477	44479	44478	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3962	44480	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3964	37663	39681	44128	44499	44501	44500	0	0	12	40	2	1	8	1	0	0	0	0
3965	41163	43102	36860	35627	41146	40533	0	0	10	1	12	12	3	1	0	0	0	0
3966	5024	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3967	36901	36903	36907	0	3371	0	0	0	10	10	4	0	4	0	0	0	0	0
3968	21840	23112	22445	8343	0	0	0	0	6	4	4	5	0	0	0	0	0	0
3969	41511	36930	2604	4341	42253	0	0	0	12	4	4	2	4	0	0	0	0	0
3970	41594	36783	42253	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0
3971	41593	36783	42253	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0
3972	41595	36783	42253	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0
3973	41511	36860	35622	38426	43102	0	0	0	4	2	2	2	1	0	0	0	0	0
3974	41511	36860	35622	38426	43102	0	0	0	6	3	3	3	1	0	0	0	0	0
3975	41511	36860	35622	38426	43102	0	0	0	4	2	2	2	1	0	0	0	0	0
3976	38425	36860	35622	38558	43102	0	0	0	10	3	3	8	1	0	0	0	0	0
3977	38425	36860	35622	38558	43102	0	0	0	8	2	2	4	1	0	0	0	0	0
3978	38425	36860	35622	38558	43102	0	0	0	8	2	2	4	1	0	0	0	0	0
3979	38425	36860	35622	38557	43102	0	0	0	10	3	3	8	1	0	0	0	0	0
3980	38425	36860	35622	38557	43102	0	0	0	8	2	2	4	1	0	0	0	0	0
3981	38425	36860	35622	38557	43102	0	0	0	8	2	2	4	1	0	0	0	0	0
3982	36913	36860	35622	43102	0	0	0	0	16	3	3	1	0	0	0	0	0	0
3983	36913	36860	35622	43102	0	0	0	0	12	2	2	1	0	0	0	0	0	0
3984	36913	36860	35622	43102	0	0	0	0	12	2	2	1	0	0	0	0	0	0
3985	43127	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3986	43127	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3987	43127	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3988	43127	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3989	43126	43127	39502	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0
3990	39469	39354	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
3991	39683	39681	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
3992	36913	33568	35627	0	0	0	0	0	8	2	1	0	0	0	0	0	0	0
3993	36913	33568	35627	0	0	0	0	0	8	2	1	0	0	0	0	0	0	0
3994	36913	33568	35627	0	0	0	0	0	8	2	1	0	0	0	0	0	0	0
3995	43126	0	0	0	0	0	0	39502	3	0	0	0	0	0	0	1	0	0
3996	34053	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3998	46784	44853	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3999	44834	44853	44835	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
4000	44856	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4001	44854	44853	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
4002	30816	44835	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
4003	44855	44853	44835	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
4004	43126	39502	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
4005	38425	35623	35622	43102	0	0	0	0	10	5	5	1	0	0	0	0	0	0
4006	38425	35623	35622	43102	0	0	0	0	12	6	6	1	0	0	0	0	0	0
4007	41163	35627	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0
4008	39970	0	3371	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0
4009	43102	36923	36926	36932	0	0	0	0	1	1	1	1	0	0	0	0	0	0
4010	34055	0	34057	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0
4011	34052	37663	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
4012	41163	38425	36933	35624	43102	0	0	0	8	4	2	4	1	0	0	0	0	0
4013	43011	43007	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
4014	41814	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4015	44958	3371	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
4016	44128	35624	43102	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0
4017	45000	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
4018	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4019	45038	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
4020	11754	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4021	34054	34052	34057	0	0	0	0	0	40	6	6	0	0	0	0	0	0	0
4022	34054	34055	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0
4023	0	37663	34054	43102	0	0	0	0	0	6	6	2	0	0	0	0	0	0
